dataset,repetition,seed,model,train_rows,ngram_range,min_df,C,affect_weight,scope,subset,manipulation_category,rows,detected_misleading,missed_misleading,misleading_recall,mean_probability_misleading,median_probability_misleading,std_probability_misleading
liar2_finance,9,99,emotion_aware,2048,1-1,1,1.0,0.1,subset_category,main,causal,188,76,112,0.40425531914893614,0.4741885412493204,0.475755268060305,0.08828513554712908
liar2_finance,9,99,emotion_aware,2048,1-1,1,1.0,0.1,subset_category,main,flipping,306,140,166,0.45751633986928103,0.48702810761913284,0.48348118100645365,0.09167599179290616
liar2_finance,9,99,emotion_aware,2048,1-1,1,1.0,0.1,subset_category,main,numerical,353,109,244,0.3087818696883853,0.45261433368011444,0.4463315358782903,0.09303331598153589
liar2_finance,9,99,emotion_aware,2048,1-1,1,1.0,0.1,subset_category,main,sentiment,153,63,90,0.4117647058823529,0.46704879076315353,0.4717615240731703,0.08717039841041763
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,overall,all,all,1123,522,601,0.46482635796972394,0.4940701929003385,0.4922338654583395,0.09044913912914167
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,overall_non_sentiment,all,non_sentiment,917,427,490,0.46564885496183206,0.4948138945831382,0.4923776323586344,0.09141876758097112
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset,hard_case,all,123,43,80,0.34959349593495936,0.4728711106071583,0.46991013604037185,0.0858996303472883
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,26,44,0.37142857142857144,0.47642108586156756,0.4760684311274138,0.09271417092334915
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset,main,all,1000,479,521,0.479,0.4966776800223996,0.4943111392319655,0.09065127897556978
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_non_sentiment,main,non_sentiment,847,401,446,0.4734356552538371,0.4963339614196316,0.49368641854379813,0.09114499018962532
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,category,all,causal,231,122,109,0.5281385281385281,0.515214828915914,0.5120353635211339,0.09298856829153024
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,category,all,flipping,313,144,169,0.46006389776357826,0.49202803501216746,0.484578108126429,0.09053812678262174
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,category,all,numerical,373,161,212,0.4316353887399464,0.48451726781327925,0.48526536860899994,0.08911953042333103
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,category,all,sentiment,206,95,111,0.46116504854368934,0.4907596373511765,0.4874511891103814,0.08592226715171426
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,hard_case,causal,43,20,23,0.46511627906976744,0.5021195265590354,0.4971616292289207,0.09453237788342914
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,hard_case,flipping,7,3,4,0.42857142857142855,0.48755764091101933,0.484578108126429,0.0630330799033488
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,hard_case,numerical,20,3,17,0.15,0.41727164409470374,0.4205805642770888,0.0672306466797506
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,hard_case,sentiment,53,17,36,0.32075471698113206,0.46818246404473096,0.4633504984742632,0.07571350060149173
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,main,causal,188,102,86,0.5425531914893617,0.5182100310507319,0.5172615469671469,0.09237134222007717
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,main,flipping,306,141,165,0.46078431372549017,0.4921302989295139,0.4844884425032217,0.09106762240746118
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,main,numerical,353,158,195,0.4475920679886686,0.48832721816560654,0.4892616060665712,0.08868749775631
liar2_finance,10,110,text_only,2048,1-2,2,1.0,,subset_category,main,sentiment,153,78,75,0.5098039215686274,0.49858048823510864,0.502081216155172,0.08784361943972545
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,overall,all,all,1123,300,823,0.26714158504007124,0.4430206608978996,0.4404413548832635,0.08696231402922379
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,overall_non_sentiment,all,non_sentiment,917,245,672,0.26717557251908397,0.4418660032860269,0.43895139261904814,0.0875892816559643
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset,hard_case,all,123,26,97,0.21138211382113822,0.42596401620303137,0.4193490080984731,0.09727323264306477
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856,0.4179272699929691,0.41215980131395913,0.10495422536434906
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset,main,all,1000,274,726,0.274,0.44511862819536835,0.44241719043359384,0.0853733147492671
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_non_sentiment,main,non_sentiment,847,229,618,0.27036599763872493,0.4438444109961969,0.44086130100086907,0.0856988021127972
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,category,all,causal,231,65,166,0.2813852813852814,0.44452244158761745,0.44312388866819696,0.0846750559445207
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,category,all,flipping,313,104,209,0.33226837060702874,0.45860999893207494,0.4631531755227511,0.08341824055536297
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,category,all,numerical,373,76,297,0.2037533512064343,0.426170271691173,0.42404538443687195,0.08997408790035627
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,category,all,sentiment,206,55,151,0.2669902912621359,0.4481605688109446,0.4467116714697687,0.08392217352717268
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,hard_case,causal,43,13,30,0.3023255813953488,0.4424915909829886,0.43587110840500576,0.10439362403282451
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,hard_case,flipping,7,3,4,0.42857142857142855,0.47011620037294166,0.4658622640723305,0.07728111201412274
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,hard_case,numerical,20,0,20,0.0,0.34684785423143666,0.3690062001367438,0.0756959449178718
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,hard_case,sentiment,53,10,43,0.18867924528301888,0.43657858666915134,0.4327549031382799,0.08492683728057124
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,main,causal,188,52,136,0.2765957446808511,0.4449869446514421,0.4478620390711552,0.07947318868987376
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,main,flipping,306,101,205,0.3300653594771242,0.45834678517362376,0.46152430738590344,0.08353481825819453
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,main,numerical,353,76,277,0.21529745042492918,0.4306644596492318,0.42856346747270113,0.0886152883815476
liar2_finance,10,110,emotion_aware,2048,1-2,1,1.0,0.25,subset_category,main,sentiment,153,45,108,0.29411764705882354,0.45217262798424557,0.4503629043951912,0.08319617797126633
factors_finance,1,11,text_only,522,1-2,1,10.0,,overall,all,all,1123,455,668,0.40516473731077474,0.46579916384617287,0.4630786264446972,0.13572883169571942
factors_finance,1,11,text_only,522,1-2,1,10.0,,overall_non_sentiment,all,non_sentiment,917,373,544,0.40676117775354415,0.4680508187867712,0.4642788912258825,0.13791730177454328
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset,hard_case,all,123,32,91,0.2601626016260163,0.4323392008425698,0.42820694299914047,0.11857649054519345
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_non_sentiment,hard_case,non_sentiment,70,17,53,0.24285714285714285,0.4287576565980976,0.42937109301395393,0.12576943849762348
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset,main,all,1000,423,577,0.423,0.4699147392956161,0.4677634546674533,0.13712836461532982
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_non_sentiment,main,non_sentiment,847,356,491,0.4203069657615112,0.47129818756269454,0.46746867900250355,0.1383754570999195
factors_finance,1,11,text_only,522,1-2,1,10.0,,category,all,causal,231,66,165,0.2857142857142857,0.44277610907380904,0.4352672963313121,0.12443890515368769
factors_finance,1,11,text_only,522,1-2,1,10.0,,category,all,flipping,313,147,166,0.4696485623003195,0.47769724761596266,0.4813658823241516,0.1356717670665225
factors_finance,1,11,text_only,522,1-2,1,10.0,,category,all,numerical,373,160,213,0.4289544235924933,0.4756087965888014,0.474904741571066,0.14558787401070533
factors_finance,1,11,text_only,522,1-2,1,10.0,,category,all,sentiment,206,82,124,0.39805825242718446,0.45577602025137415,0.4557771047673845,0.12503382014338704
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,hard_case,causal,43,11,32,0.2558139534883721,0.42962207562856597,0.4305352430287674,0.12653145093834278
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,hard_case,flipping,7,0,7,0.0,0.39285446080423514,0.42375332744541533,0.08585155768155932
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,hard_case,numerical,20,6,14,0.3,0.43946527421044246,0.4298058307043554,0.13339336021080223
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.43706954229753303,0.4265060032286513,0.10816538457591218
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,main,causal,188,55,133,0.2925531914893617,0.4457847443830933,0.43581353442206094,0.12375902215549571
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,main,flipping,306,147,159,0.4803921568627451,0.4796380956802832,0.4837353070363599,0.13598110084575085
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,main,numerical,353,154,199,0.43626062322946174,0.47765658822496904,0.47939920998986674,0.14598072261815132
factors_finance,1,11,text_only,522,1-2,1,10.0,,subset_category,main,sentiment,153,67,86,0.43790849673202614,0.46225604202623394,0.4714824302666532,0.12974167933380262
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,overall,all,all,1123,394,729,0.3508459483526269,0.44676150233721335,0.4398296412330199,0.1382135043908402
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,overall_non_sentiment,all,non_sentiment,917,320,597,0.3489640130861505,0.44671193802217435,0.43917795112222874,0.1404517162735093
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset,hard_case,all,123,29,94,0.23577235772357724,0.4157299152729957,0.41262086180694835,0.12132816757498717
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_non_sentiment,hard_case,non_sentiment,70,14,56,0.2,0.4017409913264455,0.39684364959584295,0.12655304130592301
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset,main,all,1000,365,635,0.365,0.4505783875461121,0.44350723075350273,0.13967462671916694
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_non_sentiment,main,non_sentiment,847,306,541,0.3612750885478158,0.4504285451871106,0.4412875783508571,0.1408986420353157
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,category,all,causal,231,56,175,0.24242424242424243,0.4147511995076281,0.4041441109684761,0.12621191323837208
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,category,all,flipping,313,135,178,0.43130990415335463,0.46646793299686223,0.46465208729507523,0.13788015562909253
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,category,all,numerical,373,129,244,0.34584450402144773,0.4499272307025574,0.4408900629885811,0.14733795492115945
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,category,all,sentiment,206,74,132,0.3592233009708738,0.44698213572017814,0.4420210112633455,0.1277751435796778
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,hard_case,causal,43,9,34,0.20930232558139536,0.40142041838083087,0.3907422440807923,0.1293755134692105
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,hard_case,flipping,7,0,7,0.0,0.39384679341949574,0.41182865298767046,0.08204952316966767
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,hard_case,numerical,20,5,15,0.25,0.40519319242694907,0.3913742808641476,0.13295829749780055
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.4342058525608922,0.41792508573429915,0.11140077492847471
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,main,causal,188,47,141,0.25,0.41780026114833185,0.40428468787464067,0.12527794513234258
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,main,flipping,306,135,171,0.4411764705882353,0.4681292008956908,0.46855161735335915,0.1384500712093076
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,main,numerical,353,124,229,0.35127478753541075,0.4524617371204389,0.44435076309349325,0.14770589393098765
factors_finance,1,11,emotion_aware,522,1-2,1,10.0,0.05,subset_category,main,sentiment,153,59,94,0.38562091503267976,0.4514079070106497,0.4609882810145076,0.13269137383690038
factors_finance,2,22,text_only,522,1-1,2,1.0,,overall,all,all,1123,412,711,0.3668744434550312,0.47877841273019395,0.47948724160050404,0.06984335876795887
factors_finance,2,22,text_only,522,1-1,2,1.0,,overall_non_sentiment,all,non_sentiment,917,342,575,0.37295528898582336,0.47985212425767526,0.48000683445075837,0.07087678134377781
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset,hard_case,all,123,28,95,0.22764227642276422,0.45887996711615503,0.4563533430545673,0.06180166873505562
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856,0.45957282628203233,0.4599104771248834,0.06551894100206858
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset,main,all,1000,384,616,0.384,0.4812259215407208,0.48174105000745326,0.07038193383133907
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_non_sentiment,main,non_sentiment,847,326,521,0.38488783943329397,0.4815280992969847,0.4810016235878506,0.07104306597347185
factors_finance,2,22,text_only,522,1-1,2,1.0,,category,all,causal,231,72,159,0.3116883116883117,0.4687777126411287,0.46932992358599857,0.06448983878770456
factors_finance,2,22,text_only,522,1-1,2,1.0,,category,all,flipping,313,134,179,0.4281150159744409,0.4871046359369602,0.4852696208266646,0.06916654216406387
factors_finance,2,22,text_only,522,1-1,2,1.0,,category,all,numerical,373,136,237,0.3646112600536193,0.48062465221425993,0.4794540455464834,0.07509492359681781
factors_finance,2,22,text_only,522,1-1,2,1.0,,category,all,sentiment,206,70,136,0.33980582524271846,0.473998832775338,0.4737737248978617,0.06482879539788139
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,hard_case,causal,43,9,34,0.20930232558139536,0.45889204308799375,0.45020249276338936,0.06408090540031947
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.44665582292505823,0.47580626860126357,0.07159566393169188
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,hard_case,numerical,20,6,14,0.3,0.4655574613241563,0.4627934879879429,0.06562463968220997
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,hard_case,sentiment,53,12,41,0.22641509433962265,0.4579648701046189,0.4563533430545673,0.056505583224427156
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,main,causal,188,63,125,0.3351063829787234,0.47103879663466486,0.47276466070701595,0.06437002437100636
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,main,flipping,306,133,173,0.434640522875817,0.48802993558102337,0.4859449732246389,0.06883244299412031
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,main,numerical,353,130,223,0.36827195467422097,0.4814783174204982,0.47947493689888904,0.07550603258880123
factors_finance,2,22,text_only,522,1-1,2,1.0,,subset_category,main,sentiment,153,58,95,0.3790849673202614,0.4795530812821884,0.48428949307825025,0.06657851166214525
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,overall,all,all,1123,372,751,0.3312555654496883,0.4704955204965421,0.4687386793366339,0.07137670928507635
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,overall_non_sentiment,all,non_sentiment,917,304,613,0.33151581243184297,0.470972804254046,0.46925506085752655,0.07272424526108667
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset,hard_case,all,123,26,97,0.21138211382113822,0.4507636158414455,0.44805156501433036,0.06335477586274155
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_non_sentiment,hard_case,non_sentiment,70,14,56,0.2,0.4475369784146505,0.44749351370568013,0.06673415532701538
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset,main,all,1000,346,654,0.346,0.47292254476911894,0.47007924443277105,0.07192908752003982
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_non_sentiment,main,non_sentiment,847,290,557,0.34238488783943327,0.47290964936473984,0.4702998063994836,0.07286090599689746
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,category,all,causal,231,61,170,0.26406926406926406,0.45561459835313406,0.4541129531514337,0.06554121939737155
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,category,all,flipping,313,129,184,0.41214057507987223,0.4852971835986463,0.48309746615873517,0.07028082492075134
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,category,all,numerical,373,114,259,0.30563002680965146,0.46846399682308276,0.4636318761438748,0.07663253972485545
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,category,all,sentiment,206,68,138,0.3300970873786408,0.46837091270221637,0.4669954242789963,0.06499782619598828
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,hard_case,causal,43,8,35,0.18604651162790697,0.44666231521855976,0.4457969260435579,0.06770950250452222
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,hard_case,flipping,7,2,5,0.2857142857142857,0.4497172943840227,0.46820423921666254,0.06745603708784416
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,hard_case,numerical,20,4,16,0.2,0.44865439369696547,0.4376491888187634,0.0642888640610418
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,hard_case,sentiment,53,12,41,0.22641509433962265,0.4550252124428727,0.44805156501433036,0.05832054341941512
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,main,causal,188,53,135,0.28191489361702127,0.4576621950275313,0.4566424252437885,0.06486173099009213
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,main,flipping,306,127,179,0.4150326797385621,0.48611110263296786,0.48378775822954967,0.0701332531824097
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,main,numerical,353,110,243,0.311614730878187,0.4695863539407099,0.4640616491740952,0.07712073376742198
factors_finance,2,22,emotion_aware,522,1-1,2,1.0,0.05,subset_category,main,sentiment,153,56,97,0.3660130718954248,0.47299393305349224,0.4692336139563607,0.06653486807472886
factors_finance,3,33,text_only,522,1-2,1,1.0,,overall,all,all,1123,442,681,0.3935886019590383,0.48794072869765875,0.4890532329862864,0.04151108593312068
factors_finance,3,33,text_only,522,1-2,1,1.0,,overall_non_sentiment,all,non_sentiment,917,359,558,0.3914940021810251,0.4882770634563723,0.4897538463753949,0.042291620573283
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset,hard_case,all,123,36,87,0.2926829268292683,0.47867230843314024,0.476894706300564,0.035534172906630725
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,20,50,0.2857142857142857,0.47678706336353766,0.4768763727662457,0.038463200549261584
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset,main,all,1000,406,594,0.406,0.48908074439019444,0.4908462438439884,0.04204693913708026
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_non_sentiment,main,non_sentiment,847,339,508,0.4002361275088548,0.48922665024090406,0.4906442211863844,0.04245373240947372
factors_finance,3,33,text_only,522,1-2,1,1.0,,category,all,causal,231,69,162,0.2987012987012987,0.4821045024917037,0.4844482990419249,0.038635425654858835
factors_finance,3,33,text_only,522,1-2,1,1.0,,category,all,flipping,313,138,175,0.44089456869009586,0.49083087914994494,0.49357312419574034,0.04139775192192952
factors_finance,3,33,text_only,522,1-2,1,1.0,,category,all,numerical,373,152,221,0.4075067024128686,0.48995673442353105,0.49117015297580396,0.04475162234091972
factors_finance,3,33,text_only,522,1-2,1,1.0,,category,all,sentiment,206,83,123,0.4029126213592233,0.4864435492134823,0.485024004775932,0.037805440394711384
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,hard_case,causal,43,13,30,0.3023255813953488,0.4769118866772442,0.484183737606561,0.03924142766334592
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,hard_case,flipping,7,0,7,0.0,0.47070717449671207,0.47621839254889087,0.023605454666768586
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,hard_case,numerical,20,7,13,0.35,0.4786466543424572,0.4670391628069163,0.04069083539156323
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,hard_case,sentiment,53,16,37,0.3018867924528302,0.4811622547514834,0.476894706300564,0.031072859697235337
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,main,causal,188,56,132,0.2978723404255319,0.48329217525777685,0.4846831997361116,0.03839692898935336
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,main,flipping,306,138,168,0.45098039215686275,0.4912912253348229,0.49428205715482953,0.0416023466510602
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,main,numerical,353,145,208,0.41076487252124644,0.49059753216183544,0.49296900542912864,0.04488549433815189
factors_finance,3,33,text_only,522,1-2,1,1.0,,subset_category,main,sentiment,153,67,86,0.43790849673202614,0.48827301722973016,0.4910445260507619,0.039709954193564136
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,overall,all,all,1123,349,774,0.3107747105966162,0.47744022832674277,0.47739124359752205,0.04537001519394042
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,overall_non_sentiment,all,non_sentiment,917,284,633,0.30970556161395857,0.47726622249675515,0.47739124359752205,0.0462389871690919
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset,hard_case,all,123,23,100,0.18699186991869918,0.4680562596169887,0.46881370932862143,0.03989801158338378
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_non_sentiment,hard_case,non_sentiment,70,10,60,0.14285714285714285,0.4619309326448174,0.46009124217376274,0.042312207867623845
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset,main,all,1000,326,674,0.326,0.4785944564780426,0.4785440936287686,0.04586572783806506
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_non_sentiment,main,non_sentiment,847,274,573,0.3234946871310508,0.4785336018233616,0.4785303570243587,0.04632212567931254
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,category,all,causal,231,49,182,0.21212121212121213,0.46537987622578453,0.4627514784843182,0.04230139386938732
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,category,all,flipping,313,129,184,0.41214057507987223,0.48980173278772793,0.4916534946301315,0.044240261459353676
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,category,all,numerical,373,106,267,0.28418230563002683,0.4741083974767008,0.4732290857410071,0.04771138443025819
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,category,all,sentiment,206,65,141,0.3155339805825243,0.4782148076767367,0.4772907689125184,0.0412715692173577
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,hard_case,causal,43,6,37,0.13953488372093023,0.4619284393199575,0.4619660261327688,0.045480946690114876
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,hard_case,flipping,7,0,7,0.0,0.4754531837363781,0.47711786720588534,0.02180030692473968
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,hard_case,numerical,20,4,16,0.2,0.4572035054112199,0.45531750209809707,0.03957441799141973
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,hard_case,sentiment,53,13,40,0.24528301886792453,0.4761463141085357,0.4725112743832269,0.03485277331013143
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,main,causal,188,43,145,0.22872340425531915,0.46616930062445766,0.4628086262198421,0.041499655629667814
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,main,flipping,306,129,177,0.4215686274509804,0.4901299675699483,0.49212498037510133,0.04456774685200598
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,main,numerical,353,102,251,0.28895184135977336,0.4750661817297026,0.4752667475030672,0.04795318481583364
factors_finance,3,33,emotion_aware,522,1-2,1,1.0,0.05,subset_category,main,sentiment,153,52,101,0.33986928104575165,0.47893134466441417,0.4792855288578113,0.04325054524202277
factors_finance,4,44,text_only,522,1-2,1,0.1,,overall,all,all,1123,423,700,0.37666963490650046,0.49805068547474646,0.4983032606263874,0.0056803100438784304
factors_finance,4,44,text_only,522,1-2,1,0.1,,overall_non_sentiment,all,non_sentiment,917,347,570,0.37840785169029445,0.4980733096641052,0.498349422924302,0.005787888422023823
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset,hard_case,all,123,33,90,0.2682926829268293,0.4968279784231144,0.49662296554354535,0.0048851051991839044
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,18,52,0.2571428571428571,0.49652770876422847,0.4967466080678431,0.005316964285030526
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset,main,all,1000,390,610,0.39,0.49820107844209727,0.49854740558365784,0.0057526361733490124
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_non_sentiment,main,non_sentiment,847,329,518,0.3884297520661157,0.4982010452756652,0.49847725575516844,0.005806728973716348
factors_finance,4,44,text_only,522,1-2,1,0.1,,category,all,causal,231,71,160,0.30735930735930733,0.49733343155293785,0.4979076663902573,0.005354121510840405
factors_finance,4,44,text_only,522,1-2,1,0.1,,category,all,flipping,313,135,178,0.43130990415335463,0.4983980930401051,0.49879557949560543,0.005642044088741441
factors_finance,4,44,text_only,522,1-2,1,0.1,,category,all,numerical,373,141,232,0.3780160857908847,0.49825897895898913,0.4986272260864851,0.0061179734911438605
factors_finance,4,44,text_only,522,1-2,1,0.1,,category,all,sentiment,206,76,130,0.36893203883495146,0.4979499748842516,0.49794660425429327,0.0051731619954081525
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,hard_case,causal,43,11,32,0.2558139534883721,0.4965580906855123,0.49758004574612175,0.005485284185580583
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,hard_case,flipping,7,0,7,0.0,0.49604125998434595,0.49671587476529017,0.002958693543634518
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,hard_case,numerical,20,7,13,0.35,0.4966326447064269,0.4945726456504128,0.005576358538306322
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.4972245609914544,0.4965465122613754,0.004215309921802324
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,main,causal,188,60,128,0.3191489361702128,0.49751077015559364,0.4980274448696175,0.005307776222056938
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,main,flipping,306,135,171,0.4411764705882353,0.49845200752177277,0.498877238070256,0.005677202970097856
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,main,numerical,353,134,219,0.37960339943342775,0.49835112254270364,0.4989195748576028,0.006134338585178789
factors_finance,4,44,text_only,522,1-2,1,0.1,,subset_category,main,sentiment,153,61,92,0.39869281045751637,0.4982012620497304,0.4988523284086012,0.005443465275161584
