dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,8,88,5,emotion_aware,21,1-1,2,1.0,0.05,0.624399764198188,0.6244019138755981,False
factors_finance,8,88,5,emotion_aware,22,1-1,2,1.0,0.1,0.6387539133371107,0.638755980861244,False
factors_finance,8,88,5,emotion_aware,23,1-1,2,1.0,0.25,0.6240382687405116,0.6244019138755981,False
factors_finance,8,88,5,emotion_aware,24,1-1,2,1.0,0.5,0.6098669857938767,0.6100478468899522,False
factors_finance,8,88,5,emotion_aware,25,1-1,2,1.0,1.0,0.6121205178141826,0.6124401913875599,False
factors_finance,8,88,5,emotion_aware,26,1-1,2,10.0,0.05,0.5955803635322742,0.5956937799043063,False
factors_finance,8,88,5,emotion_aware,27,1-1,2,10.0,0.1,0.6052428240277024,0.6052631578947368,False
factors_finance,8,88,5,emotion_aware,28,1-1,2,10.0,0.25,0.6049896049896051,0.6052631578947368,False
factors_finance,8,88,5,emotion_aware,29,1-1,2,10.0,0.5,0.6024248258159148,0.6028708133971292,False
factors_finance,8,88,5,emotion_aware,30,1-1,2,10.0,1.0,0.6047541819723896,0.6052631578947368,False
factors_finance,8,88,5,emotion_aware,31,1-2,1,0.1,0.05,0.6403249122323948,0.6411483253588517,False
factors_finance,8,88,5,emotion_aware,32,1-2,1,0.1,0.1,0.6380080636373542,0.638755980861244,False
factors_finance,8,88,5,emotion_aware,33,1-2,1,0.1,0.25,0.5789088078393663,0.5789473684210527,False
factors_finance,8,88,5,emotion_aware,34,1-2,1,0.1,0.5,0.5526290185035743,0.5526315789473684,False
factors_finance,8,88,5,emotion_aware,35,1-2,1,0.1,1.0,0.5499816749129558,0.5502392344497608,False
factors_finance,8,88,5,emotion_aware,36,1-2,1,1.0,0.05,0.633364863702812,0.6339712918660287,False
factors_finance,8,88,5,emotion_aware,37,1-2,1,1.0,0.1,0.6336169115751482,0.6339712918660287,False
factors_finance,8,88,5,emotion_aware,38,1-2,1,1.0,0.25,0.6241416241416241,0.6244019138755981,False
factors_finance,8,88,5,emotion_aware,39,1-2,1,1.0,0.5,0.6027889723392563,0.6028708133971292,False
factors_finance,8,88,5,emotion_aware,40,1-2,1,1.0,1.0,0.5907943323314727,0.5909090909090908,False
factors_finance,8,88,5,emotion_aware,41,1-2,1,10.0,0.05,0.6289296289296289,0.6291866028708134,False
factors_finance,8,88,5,emotion_aware,42,1-2,1,10.0,0.1,0.6264864245618055,0.6267942583732058,False
factors_finance,8,88,5,emotion_aware,43,1-2,1,10.0,0.25,0.6381574798635595,0.638755980861244,False
factors_finance,8,88,5,emotion_aware,44,1-2,1,10.0,0.5,0.6380080636373542,0.638755980861244,False
factors_finance,8,88,5,emotion_aware,45,1-2,1,10.0,1.0,0.630894495412844,0.631578947368421,False
factors_finance,8,88,5,emotion_aware,46,1-2,2,0.1,0.05,0.6143358987730589,0.6148325358851674,False
factors_finance,8,88,5,emotion_aware,47,1-2,2,0.1,0.1,0.6240382687405116,0.6244019138755981,False
factors_finance,8,88,5,emotion_aware,48,1-2,2,0.1,0.25,0.593217622275142,0.5933014354066986,False
factors_finance,8,88,5,emotion_aware,49,1-2,2,0.1,0.5,0.5645035720827991,0.5645933014354068,False
factors_finance,8,88,5,emotion_aware,50,1-2,2,0.1,1.0,0.5548608725523876,0.5550239234449761,False
factors_finance,8,88,5,emotion_aware,51,1-2,2,1.0,0.05,0.6170056807769837,0.6172248803827751,False
factors_finance,8,88,5,emotion_aware,52,1-2,2,1.0,0.1,0.6241416241416241,0.6244019138755981,False
factors_finance,8,88,5,emotion_aware,53,1-2,2,1.0,0.25,0.6406217759130615,0.6411483253588517,False
factors_finance,8,88,5,emotion_aware,54,1-2,2,1.0,0.5,0.6219316724674848,0.6220095693779903,False
factors_finance,8,88,5,emotion_aware,55,1-2,2,1.0,1.0,0.6122981793198213,0.6124401913875598,False
factors_finance,8,88,5,emotion_aware,56,1-2,2,10.0,0.05,0.6075746473713134,0.6076555023923444,False
factors_finance,8,88,5,emotion_aware,57,1-2,2,10.0,0.1,0.6002016002016002,0.6004784688995215,False
factors_finance,8,88,5,emotion_aware,58,1-2,2,10.0,0.25,0.6095450403727242,0.6100478468899522,False
factors_finance,8,88,5,emotion_aware,59,1-2,2,10.0,0.5,0.6170056807769837,0.6172248803827751,False
factors_finance,8,88,5,emotion_aware,60,1-2,2,10.0,1.0,0.614653893943645,0.6148325358851674,False
factors_finance,9,99,1,text_only,1,1-1,1,0.1,,0.6078989215601238,0.6081730769230769,False
factors_finance,9,99,1,text_only,2,1-1,1,1.0,,0.6105769230769231,0.6105769230769231,False
factors_finance,9,99,1,text_only,3,1-1,1,10.0,,0.6105409153952843,0.6105769230769231,False
factors_finance,9,99,1,text_only,4,1-1,2,0.1,,0.5977185210920988,0.5985576923076923,False
factors_finance,9,99,1,text_only,5,1-1,2,1.0,,0.6150643101693347,0.6153846153846154,False
factors_finance,9,99,1,text_only,6,1-1,2,10.0,,0.5959203496843127,0.5961538461538461,False
factors_finance,9,99,1,text_only,7,1-2,1,0.1,,0.6101353696633114,0.6105769230769231,False
factors_finance,9,99,1,text_only,8,1-2,1,1.0,,0.6200517943026267,0.6201923076923077,False
factors_finance,9,99,1,text_only,9,1-2,1,10.0,,0.627039627039627,0.6274038461538461,True
factors_finance,9,99,1,text_only,10,1-2,2,0.1,,0.602352055151638,0.6033653846153846,False
factors_finance,9,99,1,text_only,11,1-2,2,1.0,,0.6002130468008244,0.6009615384615385,False
factors_finance,9,99,1,text_only,12,1-2,2,10.0,,0.5897435897435898,0.5913461538461539,False
factors_finance,9,99,1,emotion_aware,1,1-1,1,0.1,0.05,0.6007308217118805,0.6009615384615384,False
factors_finance,9,99,1,emotion_aware,2,1-1,1,0.1,0.1,0.5719570847206807,0.5721153846153846,False
factors_finance,9,99,1,emotion_aware,3,1-1,1,0.1,0.25,0.5525122605718515,0.5528846153846154,False
factors_finance,9,99,1,emotion_aware,4,1-1,1,0.1,0.5,0.5547095139182207,0.5552884615384616,False
factors_finance,9,99,1,emotion_aware,5,1-1,1,0.1,1.0,0.5663052543786489,0.5673076923076923,False
factors_finance,9,99,1,emotion_aware,6,1-1,1,1.0,0.05,0.6079895938719468,0.6081730769230769,False
factors_finance,9,99,1,emotion_aware,7,1-1,1,1.0,0.1,0.624574800416522,0.625,False
factors_finance,9,99,1,emotion_aware,8,1-1,1,1.0,0.25,0.6124769283288298,0.6129807692307692,False
factors_finance,9,99,1,emotion_aware,9,1-1,1,1.0,0.5,0.6055412937394482,0.6057692307692308,False
factors_finance,9,99,1,emotion_aware,10,1-1,1,1.0,1.0,0.5983697066050007,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,11,1-1,1,10.0,0.05,0.6057601183459307,0.6057692307692308,False
factors_finance,9,99,1,emotion_aware,12,1-1,1,10.0,0.1,0.622419424772366,0.6225961538461539,False
factors_finance,9,99,1,emotion_aware,13,1-1,1,10.0,0.25,0.6197616568321185,0.6201923076923077,False
factors_finance,9,99,1,emotion_aware,14,1-1,1,10.0,0.5,0.615304589064848,0.6153846153846154,False
factors_finance,9,99,1,emotion_aware,15,1-1,1,10.0,1.0,0.615304589064848,0.6153846153846154,False
factors_finance,9,99,1,emotion_aware,16,1-1,2,0.1,0.05,0.5932211235252935,0.59375,False
factors_finance,9,99,1,emotion_aware,17,1-1,2,0.1,0.1,0.5981652755846304,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,18,1-1,2,0.1,0.25,0.5616793645647593,0.5625,False
factors_finance,9,99,1,emotion_aware,19,1-1,2,0.1,0.5,0.5564517998284775,0.5576923076923077,False
factors_finance,9,99,1,emotion_aware,20,1-1,2,0.1,1.0,0.5786232324460111,0.5793269230769231,False
factors_finance,9,99,1,emotion_aware,21,1-1,2,1.0,0.05,0.5978861703913363,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,22,1-1,2,1.0,0.1,0.597532080062567,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,23,1-1,2,1.0,0.25,0.5978861703913363,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,24,1-1,2,1.0,0.5,0.5981652755846304,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,25,1-1,2,1.0,1.0,0.6031796502384739,0.6033653846153846,False
factors_finance,9,99,1,emotion_aware,26,1-1,2,10.0,0.05,0.5934657530285945,0.59375,False
factors_finance,9,99,1,emotion_aware,27,1-1,2,10.0,0.1,0.6027019048776676,0.6033653846153846,False
factors_finance,9,99,1,emotion_aware,28,1-1,2,10.0,0.25,0.5812565081568899,0.5817307692307693,False
factors_finance,9,99,1,emotion_aware,29,1-1,2,10.0,0.5,0.591109877656745,0.5913461538461539,False
factors_finance,9,99,1,emotion_aware,30,1-1,2,10.0,1.0,0.6007308217118805,0.6009615384615384,False
factors_finance,9,99,1,emotion_aware,31,1-2,1,0.1,0.05,0.61,0.6105769230769231,False
factors_finance,9,99,1,emotion_aware,32,1-2,1,0.1,0.1,0.5597883597883597,0.5600961538461539,False
factors_finance,9,99,1,emotion_aware,33,1-2,1,0.1,0.25,0.550166247434007,0.5504807692307692,False
factors_finance,9,99,1,emotion_aware,34,1-2,1,0.1,0.5,0.5472292337262348,0.5480769230769231,False
factors_finance,9,99,1,emotion_aware,35,1-2,1,0.1,1.0,0.5593602945006859,0.5600961538461539,False
factors_finance,9,99,1,emotion_aware,36,1-2,1,1.0,0.05,0.6051851851851852,0.6057692307692308,False
factors_finance,9,99,1,emotion_aware,37,1-2,1,1.0,0.1,0.5955555555555556,0.5961538461538461,False
factors_finance,9,99,1,emotion_aware,38,1-2,1,1.0,0.25,0.6021492288163592,0.6033653846153846,False
factors_finance,9,99,1,emotion_aware,39,1-2,1,1.0,0.5,0.5933528836754643,0.59375,False
factors_finance,9,99,1,emotion_aware,40,1-2,1,1.0,1.0,0.5956959389101006,0.5961538461538461,False
factors_finance,9,99,1,emotion_aware,41,1-2,1,10.0,0.05,0.619479887918857,0.6201923076923077,False
factors_finance,9,99,1,emotion_aware,42,1-2,1,10.0,0.1,0.6314427169286894,0.6322115384615385,True
factors_finance,9,99,1,emotion_aware,43,1-2,1,10.0,0.25,0.6149485132477149,0.6153846153846154,False
factors_finance,9,99,1,emotion_aware,44,1-2,1,10.0,0.5,0.6078989215601238,0.6081730769230769,False
factors_finance,9,99,1,emotion_aware,45,1-2,1,10.0,1.0,0.6006292218006848,0.6009615384615384,False
factors_finance,9,99,1,emotion_aware,46,1-2,2,0.1,0.05,0.6071720302407091,0.6081730769230769,False
factors_finance,9,99,1,emotion_aware,47,1-2,2,0.1,0.1,0.5903994069131684,0.5913461538461537,False
factors_finance,9,99,1,emotion_aware,48,1-2,2,0.1,0.25,0.5547095139182207,0.5552884615384616,False
factors_finance,9,99,1,emotion_aware,49,1-2,2,0.1,0.5,0.5566675933648411,0.5576923076923077,False
factors_finance,9,99,1,emotion_aware,50,1-2,2,0.1,1.0,0.5664960748442674,0.5673076923076923,False
factors_finance,9,99,1,emotion_aware,51,1-2,2,1.0,0.05,0.5996289424860853,0.6009615384615384,False
factors_finance,9,99,1,emotion_aware,52,1-2,2,1.0,0.1,0.611577964519141,0.6129807692307693,False
factors_finance,9,99,1,emotion_aware,53,1-2,2,1.0,0.25,0.6098464673598407,0.6105769230769231,False
factors_finance,9,99,1,emotion_aware,54,1-2,2,1.0,0.5,0.6075176393639989,0.6081730769230769,False
factors_finance,9,99,1,emotion_aware,55,1-2,2,1.0,1.0,0.6124769283288298,0.6129807692307692,False
factors_finance,9,99,1,emotion_aware,56,1-2,2,10.0,0.05,0.6046635607166864,0.6057692307692308,False
factors_finance,9,99,1,emotion_aware,57,1-2,2,10.0,0.1,0.6050297570803325,0.6057692307692308,False
factors_finance,9,99,1,emotion_aware,58,1-2,2,10.0,0.25,0.6050297570803325,0.6057692307692308,False
factors_finance,9,99,1,emotion_aware,59,1-2,2,10.0,0.5,0.6126024513121288,0.6129807692307693,False
factors_finance,9,99,1,emotion_aware,60,1-2,2,10.0,1.0,0.6223320900916529,0.6225961538461539,False
factors_finance,9,99,2,text_only,1,1-1,1,0.1,,0.6090611247224342,0.6100478468899522,False
factors_finance,9,99,2,text_only,2,1-1,1,1.0,,0.6138579207381099,0.6148325358851674,False
factors_finance,9,99,2,text_only,3,1-1,1,10.0,,0.6265805387575591,0.6267942583732058,False
factors_finance,9,99,2,text_only,4,1-1,2,0.1,,0.6058870875014373,0.6076555023923444,False
factors_finance,9,99,2,text_only,5,1-1,2,1.0,,0.6088636298401218,0.6100478468899522,False
factors_finance,9,99,2,text_only,6,1-1,2,10.0,,0.6097776097776098,0.6100478468899522,False
factors_finance,9,99,2,text_only,7,1-2,1,0.1,,0.6310807302933288,0.6339712918660287,False
factors_finance,9,99,2,text_only,8,1-2,1,1.0,,0.6294070236039149,0.631578947368421,False
factors_finance,9,99,2,text_only,9,1-2,1,10.0,,0.6401515151515151,0.6411483253588517,True
factors_finance,9,99,2,text_only,10,1-2,2,0.1,,0.6076021539436174,0.6100478468899522,False
factors_finance,9,99,2,text_only,11,1-2,2,1.0,,0.6078912081398227,0.6100478468899522,False
factors_finance,9,99,2,text_only,12,1-2,2,10.0,,0.6111583251027861,0.6124401913875599,False
factors_finance,9,99,2,emotion_aware,1,1-1,1,0.1,0.05,0.6109349145063431,0.6124401913875598,False
factors_finance,9,99,2,emotion_aware,2,1-1,1,0.1,0.1,0.6022880986771213,0.6028708133971292,False
factors_finance,9,99,2,emotion_aware,3,1-1,1,0.1,0.25,0.5526085338980625,0.5526315789473684,False
factors_finance,9,99,2,emotion_aware,4,1-1,1,0.1,0.5,0.537957537957538,0.5382775119617225,False
factors_finance,9,99,2,emotion_aware,5,1-1,1,0.1,1.0,0.5497341400806748,0.5502392344497609,False
factors_finance,9,99,2,emotion_aware,6,1-1,1,1.0,0.05,0.6138579207381099,0.6148325358851674,False
factors_finance,9,99,2,emotion_aware,7,1-1,1,1.0,0.1,0.613449818781268,0.6148325358851674,False
factors_finance,9,99,2,emotion_aware,8,1-1,1,1.0,0.25,0.5971639017002822,0.5980861244019139,False
factors_finance,9,99,2,emotion_aware,9,1-1,1,1.0,0.5,0.5833887043189369,0.5837320574162679,False
factors_finance,9,99,2,emotion_aware,10,1-1,1,1.0,1.0,0.5833887043189369,0.5837320574162679,False
factors_finance,9,99,2,emotion_aware,11,1-1,1,10.0,0.05,0.6336169115751482,0.6339712918660287,True
factors_finance,9,99,2,emotion_aware,12,1-1,1,10.0,0.1,0.6264864245618055,0.6267942583732058,False
factors_finance,9,99,2,emotion_aware,13,1-1,1,10.0,0.25,0.6191267571733936,0.6196172248803828,False
factors_finance,9,99,2,emotion_aware,14,1-1,1,10.0,0.5,0.6214549372950914,0.6220095693779905,False
factors_finance,9,99,2,emotion_aware,15,1-1,1,10.0,1.0,0.6140350877192982,0.6148325358851674,False
factors_finance,9,99,2,emotion_aware,16,1-1,2,0.1,0.05,0.6015572960929784,0.6028708133971292,False
factors_finance,9,99,2,emotion_aware,17,1-1,2,0.1,0.1,0.5921717171717171,0.5933014354066986,False
factors_finance,9,99,2,emotion_aware,18,1-1,2,0.1,0.25,0.5692892471148562,0.569377990430622,False
factors_finance,9,99,2,emotion_aware,19,1-1,2,0.1,0.5,0.5449440777411074,0.5454545454545454,False
factors_finance,9,99,2,emotion_aware,20,1-1,2,0.1,1.0,0.5472638811683734,0.5478468899521531,False
factors_finance,9,99,2,emotion_aware,21,1-1,2,1.0,0.05,0.606755237374085,0.6076555023923444,False
factors_finance,9,99,2,emotion_aware,22,1-1,2,1.0,0.1,0.613449818781268,0.6148325358851674,False
factors_finance,9,99,2,emotion_aware,23,1-1,2,1.0,0.25,0.5875725660264794,0.5885167464114833,False
factors_finance,9,99,2,emotion_aware,24,1-1,2,1.0,0.5,0.5807998899707162,0.5813397129186603,False
factors_finance,9,99,2,emotion_aware,25,1-1,2,1.0,1.0,0.5806460859345888,0.5813397129186604,False
factors_finance,9,99,2,emotion_aware,26,1-1,2,10.0,0.05,0.6024248258159148,0.6028708133971292,False
factors_finance,9,99,2,emotion_aware,27,1-1,2,10.0,0.1,0.6069266055045872,0.6076555023923444,False
factors_finance,9,99,2,emotion_aware,28,1-1,2,10.0,0.25,0.5996513021684646,0.6004784688995215,False
factors_finance,9,99,2,emotion_aware,29,1-1,2,10.0,0.5,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,30,1-1,2,10.0,1.0,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,31,1-2,1,0.1,0.05,0.6149683362118595,0.6172248803827751,False
factors_finance,9,99,2,emotion_aware,32,1-2,1,0.1,0.1,0.5930685358255452,0.5933014354066986,False
factors_finance,9,99,2,emotion_aware,33,1-2,1,0.1,0.25,0.5477821853588172,0.5478468899521531,False
factors_finance,9,99,2,emotion_aware,34,1-2,1,0.1,0.5,0.5235935235935236,0.5239234449760766,False
factors_finance,9,99,2,emotion_aware,35,1-2,1,0.1,1.0,0.5449440777411074,0.5454545454545454,False
factors_finance,9,99,2,emotion_aware,36,1-2,1,1.0,0.05,0.6175135097805632,0.6196172248803827,False
factors_finance,9,99,2,emotion_aware,37,1-2,1,1.0,0.1,0.613449818781268,0.6148325358851674,False
factors_finance,9,99,2,emotion_aware,38,1-2,1,1.0,0.25,0.599816550577579,0.6004784688995215,False
factors_finance,9,99,2,emotion_aware,39,1-2,1,1.0,0.5,0.5996513021684646,0.6004784688995215,False
factors_finance,9,99,2,emotion_aware,40,1-2,1,1.0,1.0,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,41,1-2,1,10.0,0.05,0.6228282421908675,0.6244019138755981,False
factors_finance,9,99,2,emotion_aware,42,1-2,1,10.0,0.1,0.617231548938866,0.6196172248803828,False
factors_finance,9,99,2,emotion_aware,43,1-2,1,10.0,0.25,0.6175135097805632,0.6196172248803827,False
factors_finance,9,99,2,emotion_aware,44,1-2,1,10.0,0.5,0.6132187706543292,0.6148325358851674,False
factors_finance,9,99,2,emotion_aware,45,1-2,1,10.0,1.0,0.6063578105978822,0.6076555023923444,False
factors_finance,9,99,2,emotion_aware,46,1-2,2,0.1,0.05,0.6076021539436174,0.6100478468899522,False
factors_finance,9,99,2,emotion_aware,47,1-2,2,0.1,0.1,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,48,1-2,2,0.1,0.25,0.5812222699298697,0.5813397129186603,False
factors_finance,9,99,2,emotion_aware,49,1-2,2,0.1,0.5,0.5307137129109865,0.5311004784688995,False
factors_finance,9,99,2,emotion_aware,50,1-2,2,0.1,1.0,0.5423051566486083,0.5430622009569378,False
factors_finance,9,99,2,emotion_aware,51,1-2,2,1.0,0.05,0.6078912081398227,0.6100478468899522,False
factors_finance,9,99,2,emotion_aware,52,1-2,2,1.0,0.1,0.6228282421908675,0.6244019138755981,False
factors_finance,9,99,2,emotion_aware,53,1-2,2,1.0,0.25,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,54,1-2,2,1.0,0.5,0.5929659754840187,0.5933014354066986,False
factors_finance,9,99,2,emotion_aware,55,1-2,2,1.0,1.0,0.5859324450450347,0.5861244019138756,False
factors_finance,9,99,2,emotion_aware,56,1-2,2,10.0,0.05,0.6065656565656565,0.6076555023923444,False
factors_finance,9,99,2,emotion_aware,57,1-2,2,10.0,0.1,0.5992651913085909,0.6004784688995215,False
factors_finance,9,99,2,emotion_aware,58,1-2,2,10.0,0.25,0.6084140348860599,0.6100478468899522,False
factors_finance,9,99,2,emotion_aware,59,1-2,2,10.0,0.5,0.6086479531760665,0.6100478468899522,False
factors_finance,9,99,2,emotion_aware,60,1-2,2,10.0,1.0,0.601328369185512,0.6028708133971292,False
factors_finance,9,99,3,text_only,1,1-1,1,0.1,,0.6211422408847892,0.6220095693779905,False
factors_finance,9,99,3,text_only,2,1-1,1,1.0,,0.621585075174184,0.6220095693779903,False
factors_finance,9,99,3,text_only,3,1-1,1,10.0,,0.6349512778084208,0.6363636363636364,False
factors_finance,9,99,3,text_only,4,1-1,2,0.1,,0.6182516843864698,0.6196172248803828,False
factors_finance,9,99,3,text_only,5,1-1,2,1.0,,0.6374591468072763,0.638755980861244,False
factors_finance,9,99,3,text_only,6,1-1,2,10.0,,0.6322009627163092,0.6339712918660287,False
factors_finance,9,99,3,text_only,7,1-2,1,0.1,,0.6271358114213037,0.6291866028708134,False
factors_finance,9,99,3,text_only,8,1-2,1,1.0,,0.6370087932690373,0.638755980861244,False
factors_finance,9,99,3,text_only,9,1-2,1,10.0,,0.6509344314222363,0.65311004784689,True
factors_finance,9,99,3,text_only,10,1-2,2,0.1,,0.612702358960193,0.6148325358851675,False
factors_finance,9,99,3,text_only,11,1-2,2,1.0,,0.6349512778084208,0.6363636363636364,False
factors_finance,9,99,3,text_only,12,1-2,2,10.0,,0.6228282421908675,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,1,1-1,1,0.1,0.05,0.6109349145063431,0.6124401913875598,False
factors_finance,9,99,3,emotion_aware,2,1-1,1,0.1,0.1,0.588054638797213,0.5885167464114833,False
factors_finance,9,99,3,emotion_aware,3,1-1,1,0.1,0.25,0.5428502716971193,0.5430622009569377,False
factors_finance,9,99,3,emotion_aware,4,1-1,1,0.1,0.5,0.5520547395687081,0.5526315789473684,False
factors_finance,9,99,3,emotion_aware,5,1-1,1,0.1,1.0,0.5706867565970289,0.5717703349282297,False
factors_finance,9,99,3,emotion_aware,6,1-1,1,1.0,0.05,0.630894495412844,0.631578947368421,False
factors_finance,9,99,3,emotion_aware,7,1-1,1,1.0,0.1,0.6038460875708649,0.6052631578947368,False
factors_finance,9,99,3,emotion_aware,8,1-1,1,1.0,0.25,0.6072945665392884,0.6100478468899522,False
factors_finance,9,99,3,emotion_aware,9,1-1,1,1.0,0.5,0.5939998275812524,0.5956937799043063,False
factors_finance,9,99,3,emotion_aware,10,1-1,1,1.0,1.0,0.577554723568459,0.5789473684210527,False
factors_finance,9,99,3,emotion_aware,11,1-1,1,10.0,0.05,0.6353535353535353,0.6363636363636365,False
factors_finance,9,99,3,emotion_aware,12,1-1,1,10.0,0.1,0.630894495412844,0.631578947368421,False
factors_finance,9,99,3,emotion_aware,13,1-1,1,10.0,0.25,0.6328597261689486,0.6339712918660287,False
factors_finance,9,99,3,emotion_aware,14,1-1,1,10.0,0.5,0.6232612876374178,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,15,1-1,1,10.0,1.0,0.6232612876374178,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,16,1-1,2,0.1,0.05,0.6129696405053973,0.6148325358851674,False
factors_finance,9,99,3,emotion_aware,17,1-1,2,0.1,0.1,0.5992651913085909,0.6004784688995215,False
factors_finance,9,99,3,emotion_aware,18,1-1,2,0.1,0.25,0.5645035720827991,0.5645933014354068,False
factors_finance,9,99,3,emotion_aware,19,1-1,2,0.1,0.5,0.5662682374523462,0.5669856459330143,False
factors_finance,9,99,3,emotion_aware,20,1-1,2,0.1,1.0,0.5752690949797641,0.5765550239234449,False
factors_finance,9,99,3,emotion_aware,21,1-1,2,1.0,0.05,0.6399614121322094,0.6411483253588517,False
factors_finance,9,99,3,emotion_aware,22,1-1,2,1.0,0.1,0.6390328151986182,0.6411483253588517,False
factors_finance,9,99,3,emotion_aware,23,1-1,2,1.0,0.25,0.5957167530224525,0.5980861244019138,False
factors_finance,9,99,3,emotion_aware,24,1-1,2,1.0,0.5,0.5985461488472134,0.6004784688995215,False
factors_finance,9,99,3,emotion_aware,25,1-1,2,1.0,1.0,0.6050424041297935,0.6076555023923444,False
factors_finance,9,99,3,emotion_aware,26,1-1,2,10.0,0.05,0.6294070236039149,0.631578947368421,False
factors_finance,9,99,3,emotion_aware,27,1-1,2,10.0,0.1,0.6367581130620443,0.638755980861244,False
factors_finance,9,99,3,emotion_aware,28,1-1,2,10.0,0.25,0.6395308727147293,0.6411483253588517,False
factors_finance,9,99,3,emotion_aware,29,1-1,2,10.0,0.5,0.6347246176842589,0.6363636363636364,False
factors_finance,9,99,3,emotion_aware,30,1-1,2,10.0,1.0,0.6296713917525774,0.631578947368421,False
factors_finance,9,99,3,emotion_aware,31,1-2,1,0.1,0.05,0.6146755162241888,0.6172248803827751,False
factors_finance,9,99,3,emotion_aware,32,1-2,1,0.1,0.1,0.5962745774404967,0.5980861244019139,False
factors_finance,9,99,3,emotion_aware,33,1-2,1,0.1,0.25,0.5523215523215523,0.5526315789473684,False
factors_finance,9,99,3,emotion_aware,34,1-2,1,0.1,0.5,0.5610931645656776,0.562200956937799,False
factors_finance,9,99,3,emotion_aware,35,1-2,1,0.1,1.0,0.5752690949797641,0.5765550239234449,False
factors_finance,9,99,3,emotion_aware,36,1-2,1,1.0,0.05,0.6217499812679035,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,37,1-2,1,1.0,0.1,0.627062476826103,0.631578947368421,False
factors_finance,9,99,3,emotion_aware,38,1-2,1,1.0,0.25,0.6021458856104525,0.6052631578947368,False
factors_finance,9,99,3,emotion_aware,39,1-2,1,1.0,0.5,0.5886466048583415,0.5909090909090909,False
factors_finance,9,99,3,emotion_aware,40,1-2,1,1.0,1.0,0.5911956921944035,0.5933014354066986,False
factors_finance,9,99,3,emotion_aware,41,1-2,1,10.0,0.05,0.6440997790868925,0.6459330143540669,False
factors_finance,9,99,3,emotion_aware,42,1-2,1,10.0,0.1,0.6191849067047996,0.6220095693779905,False
factors_finance,9,99,3,emotion_aware,43,1-2,1,10.0,0.25,0.6255843923186722,0.6291866028708134,False
factors_finance,9,99,3,emotion_aware,44,1-2,1,10.0,0.5,0.6255843923186722,0.6291866028708134,False
factors_finance,9,99,3,emotion_aware,45,1-2,1,10.0,1.0,0.6207532231873003,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,46,1-2,2,0.1,0.05,0.6182516843864698,0.6196172248803828,False
factors_finance,9,99,3,emotion_aware,47,1-2,2,0.1,0.1,0.5992651913085909,0.6004784688995215,False
factors_finance,9,99,3,emotion_aware,48,1-2,2,0.1,0.25,0.5572921139258623,0.5574162679425838,False
factors_finance,9,99,3,emotion_aware,49,1-2,2,0.1,0.5,0.5708837310667974,0.5717703349282297,False
factors_finance,9,99,3,emotion_aware,50,1-2,2,0.1,1.0,0.5779812303526766,0.5789473684210527,False
factors_finance,9,99,3,emotion_aware,51,1-2,2,1.0,0.05,0.6349512778084208,0.6363636363636364,False
factors_finance,9,99,3,emotion_aware,52,1-2,2,1.0,0.1,0.612702358960193,0.6148325358851675,False
factors_finance,9,99,3,emotion_aware,53,1-2,2,1.0,0.25,0.6248619293078056,0.6267942583732058,False
factors_finance,9,99,3,emotion_aware,54,1-2,2,1.0,0.5,0.6098589601769911,0.6124401913875598,False
factors_finance,9,99,3,emotion_aware,55,1-2,2,1.0,1.0,0.6076021539436174,0.6100478468899522,False
factors_finance,9,99,3,emotion_aware,56,1-2,2,10.0,0.05,0.6443371277451995,0.6459330143540669,True
factors_finance,9,99,3,emotion_aware,57,1-2,2,10.0,0.1,0.6347246176842589,0.6363636363636364,False
factors_finance,9,99,3,emotion_aware,58,1-2,2,10.0,0.25,0.6257575757575757,0.6267942583732058,False
factors_finance,9,99,3,emotion_aware,59,1-2,2,10.0,0.5,0.6261009174311927,0.6267942583732058,False
factors_finance,9,99,3,emotion_aware,60,1-2,2,10.0,1.0,0.6211422408847892,0.6220095693779905,False
factors_finance,9,99,4,text_only,1,1-1,1,0.1,,0.6028708133971292,0.6028708133971292,False
factors_finance,9,99,4,text_only,2,1-1,1,1.0,,0.6076465201465202,0.6076555023923444,False
