dataset,repetition,seed,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,2,22,emotion_aware,18,1-1,2,0.1,0.25,0.5828198716130861,0.5842911877394636,False
factors_finance,2,22,emotion_aware,19,1-1,2,0.1,0.5,0.5809915164369035,0.5823754789272031,False
factors_finance,2,22,emotion_aware,20,1-1,2,0.1,1.0,0.591160302255888,0.5919540229885057,False
factors_finance,2,22,emotion_aware,21,1-1,2,1.0,0.05,0.6513205220429555,0.6513409961685823,True
factors_finance,2,22,emotion_aware,22,1-1,2,1.0,0.1,0.6475095785440613,0.6475095785440613,False
factors_finance,2,22,emotion_aware,23,1-1,2,1.0,0.25,0.6242507932777059,0.6245210727969348,False
factors_finance,2,22,emotion_aware,24,1-1,2,1.0,0.5,0.6242507932777059,0.6245210727969348,False
factors_finance,2,22,emotion_aware,25,1-1,2,1.0,1.0,0.6301582581689629,0.6302681992337165,False
factors_finance,2,22,emotion_aware,26,1-1,2,10.0,0.05,0.6494240007633504,0.6494252873563218,False
factors_finance,2,22,emotion_aware,27,1-1,2,10.0,0.1,0.6493210427197937,0.6494252873563218,False
factors_finance,2,22,emotion_aware,28,1-1,2,10.0,0.25,0.6359672304439746,0.6360153256704981,False
factors_finance,2,22,emotion_aware,29,1-1,2,10.0,0.5,0.6398255941982178,0.6398467432950192,False
factors_finance,2,22,emotion_aware,30,1-1,2,10.0,1.0,0.637929705706411,0.6379310344827587,False
factors_finance,2,22,emotion_aware,31,1-2,1,0.1,0.05,0.6451237124388604,0.6455938697318008,False
factors_finance,2,22,emotion_aware,32,1-2,1,0.1,0.1,0.5947011094552078,0.5957854406130269,False
factors_finance,2,22,emotion_aware,33,1-2,1,0.1,0.25,0.5529162669136864,0.553639846743295,False
factors_finance,2,22,emotion_aware,34,1-2,1,0.1,0.5,0.5652052128788772,0.5670498084291188,False
factors_finance,2,22,emotion_aware,35,1-2,1,0.1,1.0,0.5776512643982523,0.578544061302682,False
factors_finance,2,22,emotion_aware,36,1-2,1,1.0,0.05,0.6375466118040376,0.6379310344827587,False
factors_finance,2,22,emotion_aware,37,1-2,1,1.0,0.1,0.6411817249478943,0.6417624521072797,False
factors_finance,2,22,emotion_aware,38,1-2,1,1.0,0.25,0.629123518735988,0.6302681992337165,False
factors_finance,2,22,emotion_aware,39,1-2,1,1.0,0.5,0.6294181910475651,0.6302681992337165,False
factors_finance,2,22,emotion_aware,40,1-2,1,1.0,1.0,0.6238529411764706,0.6245210727969348,False
factors_finance,2,22,emotion_aware,41,1-2,1,10.0,0.05,0.63984145625367,0.6398467432950192,False
factors_finance,2,22,emotion_aware,42,1-2,1,10.0,0.1,0.6378978121478828,0.6379310344827587,False
factors_finance,2,22,emotion_aware,43,1-2,1,10.0,0.25,0.639799154334038,0.6398467432950191,False
factors_finance,2,22,emotion_aware,44,1-2,1,10.0,0.5,0.6455301264521813,0.6455938697318008,False
factors_finance,2,22,emotion_aware,45,1-2,1,10.0,1.0,0.6454884858096277,0.6455938697318008,False
factors_finance,2,22,emotion_aware,46,1-2,2,0.1,0.05,0.63183801813186,0.632183908045977,False
factors_finance,2,22,emotion_aware,47,1-2,2,0.1,0.1,0.6087301587301588,0.6091954022988506,False
factors_finance,2,22,emotion_aware,48,1-2,2,0.1,0.25,0.5738117304382364,0.5747126436781609,False
factors_finance,2,22,emotion_aware,49,1-2,2,0.1,0.5,0.5753176043557169,0.5766283524904214,False
factors_finance,2,22,emotion_aware,50,1-2,2,0.1,1.0,0.5871757050529871,0.5881226053639848,False
factors_finance,2,22,emotion_aware,51,1-2,2,1.0,0.05,0.63984145625367,0.6398467432950192,False
factors_finance,2,22,emotion_aware,52,1-2,2,1.0,0.1,0.6416980197111237,0.6417624521072797,False
factors_finance,2,22,emotion_aware,53,1-2,2,1.0,0.25,0.6280849688565049,0.6283524904214559,False
factors_finance,2,22,emotion_aware,54,1-2,2,1.0,0.5,0.6297777108145949,0.6302681992337165,False
factors_finance,2,22,emotion_aware,55,1-2,2,1.0,1.0,0.6392058823529412,0.6398467432950192,False
factors_finance,2,22,emotion_aware,56,1-2,2,10.0,0.05,0.637929705706411,0.6379310344827587,False
factors_finance,2,22,emotion_aware,57,1-2,2,10.0,0.1,0.6378978121478828,0.6379310344827587,False
factors_finance,2,22,emotion_aware,58,1-2,2,10.0,0.25,0.6321785085143863,0.632183908045977,False
factors_finance,2,22,emotion_aware,59,1-2,2,10.0,0.5,0.6264244426094137,0.6264367816091954,False
factors_finance,2,22,emotion_aware,60,1-2,2,10.0,1.0,0.6264244426094137,0.6264367816091954,False
factors_finance,3,33,text_only,1,1-1,1,0.1,,0.5880485253363188,0.5881226053639846,False
factors_finance,3,33,text_only,2,1-1,1,1.0,,0.5897432130685156,0.5900383141762452,False
factors_finance,3,33,text_only,3,1-1,1,10.0,,0.5842530435771988,0.5842911877394636,False
factors_finance,3,33,text_only,4,1-1,2,0.1,,0.5842164185952612,0.5842911877394636,False
factors_finance,3,33,text_only,5,1-1,2,1.0,,0.5861825975894417,0.5862068965517242,False
factors_finance,3,33,text_only,6,1-1,2,10.0,,0.5650558848899738,0.5651340996168582,False
factors_finance,3,33,text_only,7,1-2,1,0.1,,0.5976066368108068,0.5977011494252873,False
factors_finance,3,33,text_only,8,1-2,1,1.0,,0.610995473618132,0.6111111111111112,True
factors_finance,3,33,text_only,9,1-2,1,10.0,,0.59958012031168,0.5996168582375478,False
factors_finance,3,33,text_only,10,1-2,2,0.1,,0.5991917559102848,0.5996168582375478,False
factors_finance,3,33,text_only,11,1-2,2,1.0,,0.5934878116872622,0.5938697318007663,False
factors_finance,3,33,text_only,12,1-2,2,10.0,,0.5761788423740333,0.5766283524904214,False
factors_finance,3,33,emotion_aware,1,1-1,1,0.1,0.05,0.5859090374897167,0.5862068965517241,False
factors_finance,3,33,emotion_aware,2,1-1,1,0.1,0.1,0.5820748619109178,0.5823754789272031,False
factors_finance,3,33,emotion_aware,3,1-1,1,0.1,0.25,0.5779244645036091,0.578544061302682,False
factors_finance,3,33,emotion_aware,4,1-1,1,0.1,0.5,0.5776512643982523,0.578544061302682,False
factors_finance,3,33,emotion_aware,5,1-1,1,0.1,1.0,0.5777941176470589,0.578544061302682,False
factors_finance,3,33,emotion_aware,6,1-1,1,1.0,0.05,0.587939624692047,0.5881226053639848,False
factors_finance,3,33,emotion_aware,7,1-1,1,1.0,0.1,0.6014389545554658,0.6015325670498084,False
factors_finance,3,33,emotion_aware,8,1-1,1,1.0,0.25,0.6124579174078594,0.6130268199233716,False
factors_finance,3,33,emotion_aware,9,1-1,1,1.0,0.5,0.6100678920351051,0.6111111111111112,False
factors_finance,3,33,emotion_aware,10,1-1,1,1.0,1.0,0.6060638411444432,0.60727969348659,False
factors_finance,3,33,emotion_aware,11,1-1,1,10.0,0.05,0.5784450480875118,0.578544061302682,False
factors_finance,3,33,emotion_aware,12,1-1,1,10.0,0.1,0.5937206296992481,0.5938697318007662,False
factors_finance,3,33,emotion_aware,13,1-1,1,10.0,0.25,0.5899420013214889,0.5900383141762452,False
factors_finance,3,33,emotion_aware,14,1-1,1,10.0,0.5,0.5841065049217404,0.5842911877394636,False
factors_finance,3,33,emotion_aware,15,1-1,1,10.0,1.0,0.5898215465961666,0.5900383141762452,False
factors_finance,3,33,emotion_aware,16,1-1,2,0.1,0.05,0.5918806320773763,0.5919540229885057,False
factors_finance,3,33,emotion_aware,17,1-1,2,0.1,0.1,0.587939624692047,0.5881226053639848,False
factors_finance,3,33,emotion_aware,18,1-1,2,0.1,0.25,0.5876852991421591,0.5881226053639848,False
factors_finance,3,33,emotion_aware,19,1-1,2,0.1,0.5,0.5834825614531816,0.5842911877394636,False
factors_finance,3,33,emotion_aware,20,1-1,2,0.1,1.0,0.5738117304382364,0.5747126436781609,False
factors_finance,3,33,emotion_aware,21,1-1,2,1.0,0.05,0.5880001321571349,0.5881226053639848,False
factors_finance,3,33,emotion_aware,22,1-1,2,1.0,0.1,0.612662914909561,0.6130268199233717,False
factors_finance,3,33,emotion_aware,23,1-1,2,1.0,0.25,0.6029222079721303,0.603448275862069,False
factors_finance,3,33,emotion_aware,24,1-1,2,1.0,0.5,0.6162949677305538,0.6168582375478927,False
factors_finance,3,33,emotion_aware,25,1-1,2,1.0,1.0,0.6141935246640069,0.6149425287356323,False
factors_finance,3,33,emotion_aware,26,1-1,2,10.0,0.05,0.5553205551883675,0.5555555555555556,False
factors_finance,3,33,emotion_aware,27,1-1,2,10.0,0.1,0.5646723856059075,0.5651340996168583,False
factors_finance,3,33,emotion_aware,28,1-1,2,10.0,0.25,0.5646723856059075,0.5651340996168583,False
factors_finance,3,33,emotion_aware,29,1-1,2,10.0,0.5,0.5706543291473893,0.5708812260536398,False
factors_finance,3,33,emotion_aware,30,1-1,2,10.0,1.0,0.57440651075332,0.5747126436781609,False
factors_finance,3,33,emotion_aware,31,1-2,1,0.1,0.05,0.610595208784263,0.6111111111111112,False
factors_finance,3,33,emotion_aware,32,1-2,1,0.1,0.1,0.5838498135527839,0.5842911877394636,False
factors_finance,3,33,emotion_aware,33,1-2,1,0.1,0.25,0.5665343915343916,0.5670498084291188,False
factors_finance,3,33,emotion_aware,34,1-2,1,0.1,0.5,0.5665343915343916,0.5670498084291188,False
factors_finance,3,33,emotion_aware,35,1-2,1,0.1,1.0,0.5724438861525238,0.5727969348659003,False
factors_finance,3,33,emotion_aware,36,1-2,1,1.0,0.05,0.6185373556359364,0.6187739463601533,True
factors_finance,3,33,emotion_aware,37,1-2,1,1.0,0.1,0.6124579174078594,0.6130268199233716,False
factors_finance,3,33,emotion_aware,38,1-2,1,1.0,0.25,0.609550654949428,0.6111111111111112,False
factors_finance,3,33,emotion_aware,39,1-2,1,1.0,0.5,0.6155885471898197,0.6168582375478927,False
factors_finance,3,33,emotion_aware,40,1-2,1,1.0,1.0,0.6100678920351051,0.6111111111111112,False
factors_finance,3,33,emotion_aware,41,1-2,1,10.0,0.05,0.6032021739529589,0.603448275862069,False
factors_finance,3,33,emotion_aware,42,1-2,1,10.0,0.1,0.6124579174078594,0.6130268199233716,False
factors_finance,3,33,emotion_aware,43,1-2,1,10.0,0.25,0.6003827751196172,0.6015325670498084,False
factors_finance,3,33,emotion_aware,44,1-2,1,10.0,0.5,0.6038753407500184,0.6053639846743295,False
factors_finance,3,33,emotion_aware,45,1-2,1,10.0,1.0,0.6000294702718633,0.6015325670498084,False
factors_finance,3,33,emotion_aware,46,1-2,2,0.1,0.05,0.5838498135527839,0.5842911877394636,False
factors_finance,3,33,emotion_aware,47,1-2,2,0.1,0.1,0.5858177703983426,0.5862068965517242,False
factors_finance,3,33,emotion_aware,48,1-2,2,0.1,0.25,0.578042328042328,0.578544061302682,False
factors_finance,3,33,emotion_aware,49,1-2,2,0.1,0.5,0.5797796671849671,0.5804597701149425,False
factors_finance,3,33,emotion_aware,50,1-2,2,0.1,1.0,0.5738117304382364,0.5747126436781609,False
factors_finance,3,33,emotion_aware,51,1-2,2,1.0,0.05,0.578240686332119,0.578544061302682,False
factors_finance,3,33,emotion_aware,52,1-2,2,1.0,0.1,0.5990857075660638,0.5996168582375478,False
factors_finance,3,33,emotion_aware,53,1-2,2,1.0,0.25,0.6087301587301588,0.6091954022988506,False
factors_finance,3,33,emotion_aware,54,1-2,2,1.0,0.5,0.6139095876800795,0.6149425287356322,False
factors_finance,3,33,emotion_aware,55,1-2,2,1.0,1.0,0.6034780300013275,0.6053639846743295,False
factors_finance,3,33,emotion_aware,56,1-2,2,10.0,0.05,0.574612730342853,0.5747126436781609,False
factors_finance,3,33,emotion_aware,57,1-2,2,10.0,0.1,0.5783212161269002,0.578544061302682,False
factors_finance,3,33,emotion_aware,58,1-2,2,10.0,0.25,0.5877822220753033,0.5881226053639846,False
factors_finance,3,33,emotion_aware,59,1-2,2,10.0,0.5,0.5801994014284928,0.5804597701149425,False
factors_finance,3,33,emotion_aware,60,1-2,2,10.0,1.0,0.5839476380946085,0.5842911877394636,False
factors_finance,4,44,text_only,1,1-1,1,0.1,,0.5938697318007663,0.5938697318007663,False
factors_finance,4,44,text_only,2,1-1,1,1.0,,0.6051553205551883,0.6053639846743295,False
factors_finance,4,44,text_only,3,1-1,1,10.0,,0.5756550270544657,0.5766283524904214,False
factors_finance,4,44,text_only,4,1-1,2,0.1,,0.5881090008257639,0.5881226053639848,False
factors_finance,4,44,text_only,5,1-1,2,1.0,,0.5898878054511278,0.5900383141762453,False
factors_finance,4,44,text_only,6,1-1,2,10.0,,0.579903205535732,0.5804597701149425,False
factors_finance,4,44,text_only,7,1-2,1,0.1,,0.6167682255341018,0.6168582375478927,True
factors_finance,4,44,text_only,8,1-2,1,1.0,,0.6053581914268937,0.6053639846743295,False
factors_finance,4,44,text_only,9,1-2,1,10.0,,0.6033769523005488,0.603448275862069,False
factors_finance,4,44,text_only,10,1-2,2,0.1,,0.5938458828192669,0.5938697318007662,False
factors_finance,4,44,text_only,11,1-2,2,1.0,,0.5975534539473684,0.5977011494252873,False
factors_finance,4,44,text_only,12,1-2,2,10.0,,0.5993683785322146,0.5996168582375478,False
factors_finance,4,44,emotion_aware,1,1-1,1,0.1,0.05,0.5900142402043542,0.5900383141762453,False
factors_finance,4,44,emotion_aware,2,1-1,1,0.1,0.1,0.5765522051131462,0.5766283524904214,False
factors_finance,4,44,emotion_aware,3,1-1,1,0.1,0.25,0.5486007617155159,0.5498084291187739,False
factors_finance,4,44,emotion_aware,4,1-1,1,0.1,0.5,0.5676310451585354,0.5689655172413793,False
factors_finance,4,44,emotion_aware,5,1-1,1,0.1,1.0,0.5777941176470589,0.578544061302682,False
factors_finance,4,44,emotion_aware,6,1-1,1,1.0,0.05,0.5859090374897167,0.5862068965517241,False
factors_finance,4,44,emotion_aware,7,1-1,1,1.0,0.1,0.5918806320773763,0.5919540229885057,False
factors_finance,4,44,emotion_aware,8,1-1,1,1.0,0.25,0.6148732725237213,0.6149425287356322,False
factors_finance,4,44,emotion_aware,9,1-1,1,1.0,0.5,0.6148732725237213,0.6149425287356322,False
factors_finance,4,44,emotion_aware,10,1-1,1,1.0,1.0,0.6109383433138862,0.6111111111111112,False
factors_finance,4,44,emotion_aware,11,1-1,1,10.0,0.05,0.587454924405333,0.5881226053639846,False
factors_finance,4,44,emotion_aware,12,1-1,1,10.0,0.1,0.5916168060559981,0.5919540229885057,False
factors_finance,4,44,emotion_aware,13,1-1,1,10.0,0.25,0.5934878116872622,0.5938697318007663,False
factors_finance,4,44,emotion_aware,14,1-1,1,10.0,0.5,0.6108697647944477,0.6111111111111112,False
factors_finance,4,44,emotion_aware,15,1-1,1,10.0,1.0,0.6109383433138862,0.6111111111111112,False
factors_finance,4,44,emotion_aware,16,1-1,2,0.1,0.05,0.5861522198731501,0.5862068965517242,False
factors_finance,4,44,emotion_aware,17,1-1,2,0.1,0.1,0.5688373476063039,0.5689655172413792,False
factors_finance,4,44,emotion_aware,18,1-1,2,0.1,0.25,0.558453594598173,0.5593869731800767,False
factors_finance,4,44,emotion_aware,19,1-1,2,0.1,0.5,0.5670189744856391,0.5689655172413793,False
factors_finance,4,44,emotion_aware,20,1-1,2,0.1,1.0,0.5738117304382364,0.5747126436781609,False
factors_finance,4,44,emotion_aware,21,1-1,2,1.0,0.05,0.5783212161269002,0.578544061302682,False
factors_finance,4,44,emotion_aware,22,1-1,2,1.0,0.1,0.5802733851514339,0.5804597701149425,False
factors_finance,4,44,emotion_aware,23,1-1,2,1.0,0.25,0.6110754278625408,0.6111111111111112,False
factors_finance,4,44,emotion_aware,24,1-1,2,1.0,0.5,0.6148280305282982,0.6149425287356323,False
factors_finance,4,44,emotion_aware,25,1-1,2,1.0,1.0,0.6127482665413092,0.6130268199233716,False
factors_finance,4,44,emotion_aware,26,1-1,2,10.0,0.05,0.5704776878205033,0.5708812260536398,False
factors_finance,4,44,emotion_aware,27,1-1,2,10.0,0.1,0.5783212161269002,0.578544061302682,False
factors_finance,4,44,emotion_aware,28,1-1,2,10.0,0.25,0.5898878054511278,0.5900383141762453,False
factors_finance,4,44,emotion_aware,29,1-1,2,10.0,0.5,0.5860549812030076,0.5862068965517242,False
factors_finance,4,44,emotion_aware,30,1-1,2,10.0,1.0,0.587939624692047,0.5881226053639848,False
factors_finance,4,44,emotion_aware,31,1-2,1,0.1,0.05,0.6146243099401673,0.6149425287356322,False
factors_finance,4,44,emotion_aware,32,1-2,1,0.1,0.1,0.5794952530539728,0.5804597701149425,False
factors_finance,4,44,emotion_aware,33,1-2,1,0.1,0.25,0.5562841530054645,0.5574712643678161,False
factors_finance,4,44,emotion_aware,34,1-2,1,0.1,0.5,0.5639675442954132,0.5651340996168582,False
factors_finance,4,44,emotion_aware,35,1-2,1,0.1,1.0,0.5625762632128313,0.5632183908045977,False
factors_finance,4,44,emotion_aware,36,1-2,1,1.0,0.05,0.6091724532789171,0.6091954022988506,False
factors_finance,4,44,emotion_aware,37,1-2,1,1.0,0.1,0.5896527910428024,0.5900383141762452,False
factors_finance,4,44,emotion_aware,38,1-2,1,1.0,0.25,0.614533698267786,0.6149425287356323,False
factors_finance,4,44,emotion_aware,39,1-2,1,1.0,0.5,0.5949991726572411,0.5957854406130267,False
factors_finance,4,44,emotion_aware,40,1-2,1,1.0,1.0,0.6010582010582011,0.6015325670498084,False
factors_finance,4,44,emotion_aware,41,1-2,1,10.0,0.05,0.6089140909625104,0.6091954022988506,False
factors_finance,4,44,emotion_aware,42,1-2,1,10.0,0.1,0.6225374860058362,0.6226053639846744,False
factors_finance,4,44,emotion_aware,43,1-2,1,10.0,0.25,0.6302559867877786,0.6302681992337165,False
factors_finance,4,44,emotion_aware,44,1-2,1,10.0,0.5,0.6283470346447446,0.6283524904214559,False
factors_finance,4,44,emotion_aware,45,1-2,1,10.0,1.0,0.6264244426094137,0.6264367816091954,False
factors_finance,4,44,emotion_aware,46,1-2,2,0.1,0.05,0.6053408106640046,0.6053639846743295,False
factors_finance,4,44,emotion_aware,47,1-2,2,0.1,0.1,0.578240686332119,0.578544061302682,False
factors_finance,4,44,emotion_aware,48,1-2,2,0.1,0.25,0.5641343490559445,0.5651340996168582,False
factors_finance,4,44,emotion_aware,49,1-2,2,0.1,0.5,0.5747164149392279,0.5766283524904214,False
factors_finance,4,44,emotion_aware,50,1-2,2,0.1,1.0,0.5681270798477689,0.5689655172413792,False
factors_finance,4,44,emotion_aware,51,1-2,2,1.0,0.05,0.6147714630841927,0.6149425287356323,False
factors_finance,4,44,emotion_aware,52,1-2,2,1.0,0.1,0.603446820535593,0.603448275862069,False
factors_finance,4,44,emotion_aware,53,1-2,2,1.0,0.25,0.6321623089683925,0.632183908045977,True
factors_finance,4,44,emotion_aware,54,1-2,2,1.0,0.5,0.627910052910053,0.6283524904214559,False
factors_finance,4,44,emotion_aware,55,1-2,2,1.0,1.0,0.6164021164021164,0.6168582375478927,False
factors_finance,4,44,emotion_aware,56,1-2,2,10.0,0.05,0.5860549812030076,0.5862068965517242,False
factors_finance,4,44,emotion_aware,57,1-2,2,10.0,0.1,0.5860549812030076,0.5862068965517242,False
factors_finance,4,44,emotion_aware,58,1-2,2,10.0,0.25,0.5957127388184338,0.5957854406130269,False
factors_finance,4,44,emotion_aware,59,1-2,2,10.0,0.5,0.59958012031168,0.5996168582375478,False
factors_finance,4,44,emotion_aware,60,1-2,2,10.0,1.0,0.6014799154334038,0.6015325670498084,False
factors_finance,5,55,text_only,1,1-1,1,0.1,,0.5876852991421591,0.5881226053639848,False
factors_finance,5,55,text_only,2,1-1,1,1.0,,0.5996036333608588,0.5996168582375478,True
factors_finance,5,55,text_only,3,1-1,1,10.0,,0.5995448455594913,0.5996168582375478,False
factors_finance,5,55,text_only,4,1-1,2,0.1,,0.5801994014284928,0.5804597701149425,False
factors_finance,5,55,text_only,5,1-1,2,1.0,,0.5761788423740333,0.5766283524904214,False
factors_finance,5,55,text_only,6,1-1,2,10.0,,0.5862068965517241,0.5862068965517241,False
factors_finance,5,55,text_only,7,1-2,1,0.1,,0.5828198716130861,0.5842911877394636,False
factors_finance,5,55,text_only,8,1-2,1,1.0,,0.5871757050529871,0.5881226053639848,False
factors_finance,5,55,text_only,9,1-2,1,10.0,,0.5817615148263037,0.5823754789272031,False
factors_finance,5,55,text_only,10,1-2,2,0.1,,0.579903205535732,0.5804597701149425,False
factors_finance,5,55,text_only,11,1-2,2,1.0,,0.5877822220753033,0.5881226053639846,False
factors_finance,5,55,text_only,12,1-2,2,10.0,,0.5708812260536399,0.5708812260536399,False
factors_finance,5,55,emotion_aware,1,1-1,1,0.1,0.05,0.5991917559102848,0.5996168582375478,False
factors_finance,5,55,emotion_aware,2,1-1,1,0.1,0.1,0.6010582010582011,0.6015325670498084,False
factors_finance,5,55,emotion_aware,3,1-1,1,0.1,0.25,0.5685078711952829,0.5689655172413792,False
factors_finance,5,55,emotion_aware,4,1-1,1,0.1,0.5,0.5698139863433012,0.5708812260536398,False
factors_finance,5,55,emotion_aware,5,1-1,1,0.1,1.0,0.5650047906961377,0.5651340996168582,False
factors_finance,5,55,emotion_aware,6,1-1,1,1.0,0.05,0.5880848127608191,0.5881226053639848,False
factors_finance,5,55,emotion_aware,7,1-1,1,1.0,0.1,0.5951301816256989,0.5957854406130269,False
factors_finance,5,55,emotion_aware,8,1-1,1,1.0,0.25,0.6020447623221605,0.603448275862069,False
factors_finance,5,55,emotion_aware,9,1-1,1,1.0,0.5,0.5868474431514892,0.5881226053639848,False
factors_finance,5,55,emotion_aware,10,1-1,1,1.0,1.0,0.5910159310524941,0.5919540229885057,False
factors_finance,5,55,emotion_aware,11,1-1,1,10.0,0.05,0.6072667217175888,0.60727969348659,False
factors_finance,5,55,emotion_aware,12,1-1,1,10.0,0.1,0.6072782522212394,0.60727969348659,False
factors_finance,5,55,emotion_aware,13,1-1,1,10.0,0.25,0.6052712723001248,0.6053639846743295,False
factors_finance,5,55,emotion_aware,14,1-1,1,10.0,0.5,0.6033303597977996,0.603448275862069,False
factors_finance,5,55,emotion_aware,15,1-1,1,10.0,1.0,0.5994978028876334,0.5996168582375478,False
factors_finance,5,55,emotion_aware,16,1-1,2,0.1,0.05,0.5873214318545348,0.5881226053639848,False
factors_finance,5,55,emotion_aware,17,1-1,2,0.1,0.1,0.6067587083781967,0.60727969348659,False
factors_finance,5,55,emotion_aware,18,1-1,2,0.1,0.25,0.5814907983582682,0.5823754789272031,False
factors_finance,5,55,emotion_aware,19,1-1,2,0.1,0.5,0.5791608839543076,0.5804597701149425,False
factors_finance,5,55,emotion_aware,20,1-1,2,0.1,1.0,0.5784450480875118,0.578544061302682,False
factors_finance,5,55,emotion_aware,21,1-1,2,1.0,0.05,0.5915207847315344,0.5919540229885057,False
factors_finance,5,55,emotion_aware,22,1-1,2,1.0,0.1,0.5934878116872622,0.5938697318007663,False
factors_finance,5,55,emotion_aware,23,1-1,2,1.0,0.25,0.6003827751196172,0.6015325670498084,False
factors_finance,5,55,emotion_aware,24,1-1,2,1.0,0.5,0.6006884681583478,0.6015325670498084,False
factors_finance,5,55,emotion_aware,25,1-1,2,1.0,1.0,0.5989678102358817,0.5996168582375478,False
factors_finance,5,55,emotion_aware,26,1-1,2,10.0,0.05,0.5900383141762452,0.5900383141762452,False
factors_finance,5,55,emotion_aware,27,1-1,2,10.0,0.1,0.5976775254341795,0.5977011494252873,False
factors_finance,5,55,emotion_aware,28,1-1,2,10.0,0.25,0.591832689067301,0.5919540229885057,False
factors_finance,5,55,emotion_aware,29,1-1,2,10.0,0.5,0.5841675752469686,0.5842911877394636,False
factors_finance,5,55,emotion_aware,30,1-1,2,10.0,1.0,0.5803350183368025,0.5804597701149425,False
factors_finance,5,55,emotion_aware,31,1-2,1,0.1,0.05,0.5886797454931072,0.5900383141762453,False
factors_finance,5,55,emotion_aware,32,1-2,1,0.1,0.1,0.5916168060559981,0.5919540229885057,False
factors_finance,5,55,emotion_aware,33,1-2,1,0.1,0.25,0.561030424324771,0.5613026819923371,False
factors_finance,5,55,emotion_aware,34,1-2,1,0.1,0.5,0.5658005152741995,0.5670498084291188,False
factors_finance,5,55,emotion_aware,35,1-2,1,0.1,1.0,0.5650047906961377,0.5651340996168582,False
factors_finance,5,55,emotion_aware,36,1-2,1,1.0,0.05,0.5851777725453262,0.5862068965517242,False
factors_finance,5,55,emotion_aware,37,1-2,1,1.0,0.1,0.5830041635528985,0.5842911877394636,False
factors_finance,5,55,emotion_aware,38,1-2,1,1.0,0.25,0.6073277578653923,0.6091954022988506,False
factors_finance,5,55,emotion_aware,39,1-2,1,1.0,0.5,0.5983772819472617,0.5996168582375478,False
factors_finance,5,55,emotion_aware,40,1-2,1,1.0,1.0,0.591160302255888,0.5919540229885057,False
factors_finance,5,55,emotion_aware,41,1-2,1,10.0,0.05,0.5821546596166556,0.5823754789272031,False
factors_finance,5,55,emotion_aware,42,1-2,1,10.0,0.1,0.595451390036693,0.5957854406130269,False
factors_finance,5,55,emotion_aware,43,1-2,1,10.0,0.25,0.5933862433862434,0.5938697318007662,False
factors_finance,5,55,emotion_aware,44,1-2,1,10.0,0.5,0.6088278942651013,0.6091954022988506,False
factors_finance,5,55,emotion_aware,45,1-2,1,10.0,1.0,0.6106982126784106,0.6111111111111112,True
factors_finance,5,55,emotion_aware,46,1-2,2,0.1,0.05,0.5955345831114702,0.5957854406130269,False
factors_finance,5,55,emotion_aware,47,1-2,2,0.1,0.1,0.5974115642261135,0.5977011494252874,False
factors_finance,5,55,emotion_aware,48,1-2,2,0.1,0.25,0.5724438861525238,0.5727969348659003,False
factors_finance,5,55,emotion_aware,49,1-2,2,0.1,0.5,0.5791608839543076,0.5804597701149425,False
factors_finance,5,55,emotion_aware,50,1-2,2,0.1,1.0,0.5745565084586466,0.5747126436781609,False
factors_finance,5,55,emotion_aware,51,1-2,2,1.0,0.05,0.595451390036693,0.5957854406130269,False
factors_finance,5,55,emotion_aware,52,1-2,2,1.0,0.1,0.5951301816256989,0.5957854406130269,False
factors_finance,5,55,emotion_aware,53,1-2,2,1.0,0.25,0.5985428051001821,0.5996168582375478,False
factors_finance,5,55,emotion_aware,54,1-2,2,1.0,0.5,0.6040562036055144,0.6053639846743295,False
factors_finance,5,55,emotion_aware,55,1-2,2,1.0,1.0,0.6023845007451565,0.603448275862069,False
factors_finance,5,55,emotion_aware,56,1-2,2,10.0,0.05,0.5746564482029599,0.5747126436781609,False
factors_finance,5,55,emotion_aware,57,1-2,2,10.0,0.1,0.5880485253363188,0.5881226053639846,False
factors_finance,5,55,emotion_aware,58,1-2,2,10.0,0.25,0.5840331968492372,0.5842911877394636,False
factors_finance,5,55,emotion_aware,59,1-2,2,10.0,0.5,0.5783212161269002,0.578544061302682,False
factors_finance,5,55,emotion_aware,60,1-2,2,10.0,1.0,0.5821546596166556,0.5823754789272031,False
factors_finance,6,66,text_only,1,1-1,1,0.1,,0.596985294117647,0.5977011494252873,False
factors_finance,6,66,text_only,2,1-1,1,1.0,,0.6031205579980827,0.603448275862069,False
factors_finance,6,66,text_only,3,1-1,1,10.0,,0.6148280305282982,0.6149425287356323,False
factors_finance,6,66,text_only,4,1-1,2,0.1,,0.5893088235294117,0.5900383141762452,False
factors_finance,6,66,text_only,5,1-1,2,1.0,,0.578042328042328,0.578544061302682,False
factors_finance,6,66,text_only,6,1-1,2,10.0,,0.5952492071599975,0.5957854406130267,False
factors_finance,6,66,text_only,7,1-2,1,0.1,,0.6348091198303287,0.6360153256704981,True
factors_finance,6,66,text_only,8,1-2,1,1.0,,0.6332584170470722,0.6340996168582376,False
factors_finance,6,66,text_only,9,1-2,1,10.0,,0.6337111262146623,0.6340996168582376,False
factors_finance,6,66,text_only,10,1-2,2,0.1,,0.6029222079721303,0.603448275862069,False
