dataset,repetition,outer_seed,outer_fold,model,candidate_index,classifier,representation,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected,evaluation_stage
factors_finance,1,11,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.6493210427197937,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6494137076796036,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6129756871035941,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6149411155925324,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6110754278625408,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.6398255941982178,0.6398467432950192,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.6417506193228737,0.6417624521072798,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6359939515833052,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6359939515833052,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6359939515833052,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6360153256704981,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6091724532789171,0.6091954022988506,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.5803843118542038,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.5785193123596165,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.5708812260536399,0.5708812260536399,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6494137076796036,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6475044039929536,0.6475095785440612,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6302016994879512,0.6302681992337165,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.601509168049092,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6110982658959537,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.6455821635012386,0.6455938697318007,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.645592569077704,0.6455938697318008,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6417611373920575,0.6417624521072797,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.6436572368131304,0.6436781609195402,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6436572368131304,0.6436781609195402,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.6607689003278712,0.6609195402298851,True,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.653224888882364,0.6532567049808429,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6091437632135306,0.6091954022988506,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.6130211391661773,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.6053408106640046,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.643547344924812,0.6436781609195403,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.6359939515833052,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.6321623089683925,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.62833066635348,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.6321623089683925,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.6494137076796036,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.6416559288994614,0.6417624521072798,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.6436310782241015,0.6436781609195402,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.6474888794280429,0.6475095785440612,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.6455613505151234,0.6455938697318008,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6417295813315032,0.6417624521072797,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6455613505151234,0.6455938697318008,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6225374860058362,0.6226053639846744,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6034118894953002,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6072090590416062,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6455821635012386,0.6455938697318007,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6436729301233118,0.6436781609195402,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6493931196987437,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6513358778625955,0.6513409961685823,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.645592569077704,0.6455938697318008,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6302559867877786,0.6302681992337165,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6340338062290087,0.6340996168582376,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.6359672304439746,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6378978121478828,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,1,11,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6359939515833052,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,1,logistic_regression,word,0.1,,0.6414663978050312,0.6417624521072797,True,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,2,logistic_regression,word,1.0,,0.6319191444353038,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,3,logistic_regression,word,10.0,,0.6187725472781789,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,4,logistic_regression,word_char,0.1,,0.637770181706032,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,5,logistic_regression,word_char,1.0,,0.632183908045977,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,6,logistic_regression,word_char,10.0,,0.6225707354134017,0.6226053639846743,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,7,linear_svm,word,0.1,,0.6300387418981694,0.6302681992337165,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,8,linear_svm,word,1.0,,0.6245155607751027,0.6245210727969348,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,9,linear_svm,word,10.0,,0.6147714630841927,0.6149425287356323,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,10,linear_svm,word_char,0.1,,0.6360099823840282,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,11,linear_svm,word_char,1.0,,0.6053581914268937,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,2,22,0,text_only,12,linear_svm,word_char,10.0,,0.6072667217175888,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,1,logistic_regression,word,0.1,0.05,0.63183801813186,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,2,logistic_regression,word,0.1,0.1,0.6087301587301588,0.6091954022988506,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,3,logistic_regression,word,0.1,0.25,0.5738117304382364,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,4,logistic_regression,word,0.1,0.5,0.5753176043557169,0.5766283524904214,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,5,logistic_regression,word,0.1,1.0,0.5871757050529871,0.5881226053639848,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.63984145625367,0.6398467432950192,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6416980197111237,0.6417624521072797,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6280849688565049,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6297777108145949,0.6302681992337165,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6392058823529412,0.6398467432950192,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.637929705706411,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.6378978121478828,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6321785085143863,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6264244426094137,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6264244426094137,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6378659129700663,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6354802193440261,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.5928596656463386,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6057038633725751,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.5931470588235295,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6283524904214559,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6340982740207646,0.6340996168582376,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6436310782241015,0.6436781609195402,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.635822868473232,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6356730387763199,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.626402504597022,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6339908150791291,0.6340996168582376,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6320488721804511,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.6321353065539113,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6302342737806422,0.6302681992337165,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.6379190751445087,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.6436572368131304,0.6436781609195402,True,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6337972298436415,0.6340996168582376,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.6259412104085285,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.6315294117647059,0.632183908045977,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.6264244426094137,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.6302342737806422,0.6302681992337165,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.6225928984310487,0.6226053639846743,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.6225928984310487,0.6226053639846743,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.6245155607751027,0.6245210727969348,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.6091724532789171,0.6091954022988506,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.6053639846743295,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.601509168049092,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.601509168049092,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.601509168049092,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6283524904214559,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6398467432950191,0.6398467432950191,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6416980197111237,0.6417624521072797,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6376318138243364,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6355820105820106,0.6360153256704981,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6206896551724138,0.6206896551724138,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6148732725237213,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6280849688565049,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6281559814937211,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6223711510566807,0.6226053639846744,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.610995473618132,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6205503994360902,0.6206896551724137,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.6127482665413092,0.6130268199233716,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6109383433138862,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,2,22,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6128847509398496,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,1,logistic_regression,word,0.1,,0.5991917559102848,0.5996168582375478,True,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,2,logistic_regression,word,1.0,,0.5934878116872622,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,3,logistic_regression,word,10.0,,0.5761788423740333,0.5766283524904214,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,4,logistic_regression,word_char,0.1,,0.566992600422833,0.5670498084291188,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,5,logistic_regression,word_char,1.0,,0.5592252114661654,0.5593869731800767,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,6,logistic_regression,word_char,10.0,,0.5704776878205033,0.5708812260536398,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,7,linear_svm,word,0.1,,0.5934878116872622,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,8,linear_svm,word,1.0,,0.5726071456108208,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,9,linear_svm,word,10.0,,0.5783893327067668,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,10,linear_svm,word_char,0.1,,0.5650047906961377,0.5651340996168582,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,11,linear_svm,word_char,1.0,,0.5685078711952829,0.5689655172413792,False,rfc_complete_source_tuning
factors_finance,3,33,0,text_only,12,linear_svm,word_char,10.0,,0.5588624338624338,0.5593869731800767,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,1,logistic_regression,word,0.1,0.05,0.5838498135527839,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,2,logistic_regression,word,0.1,0.1,0.5858177703983426,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,3,logistic_regression,word,0.1,0.25,0.578042328042328,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,4,logistic_regression,word,0.1,0.5,0.5797796671849671,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,5,logistic_regression,word,0.1,1.0,0.5738117304382364,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.578240686332119,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.5990857075660638,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6087301587301588,0.6091954022988506,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6139095876800795,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6034780300013275,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.574612730342853,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.5783212161269002,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.5877822220753033,0.5881226053639846,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.5801994014284928,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.5839476380946085,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.5668908599624061,0.5670498084291187,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.5704776878205033,0.5708812260536398,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.5706543291473893,0.5708812260536398,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.5853303323182841,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.5721044099646012,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.551487111698612,0.5517241379310345,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.5493304432484065,0.5498084291187739,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.5873214318545348,0.5881226053639848,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.5917007876907259,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.5989678102358817,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.5666426671760436,0.5670498084291188,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.5586029411764706,0.5593869731800767,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.5738117304382364,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.5716509355853618,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.5714743247571261,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.5838498135527839,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.5972222222222223,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6161764705882353,0.6168582375478927,True,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.609550654949428,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.5957785742731979,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.5784450480875118,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.5783212161269002,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.5817615148263037,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.5818783068783069,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.5837397059417984,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.5590698084381244,0.5593869731800767,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.557001414427157,0.5574712643678161,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.5625762632128313,0.5632183908045977,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.5701176470588236,0.5708812260536398,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.5722302047235992,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.5572746665295947,0.5574712643678161,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.5571055502297444,0.5574712643678161,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.5853303323182841,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.5994389840029666,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.5988380430585942,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.5721044099646012,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.5661326625182047,0.5670498084291187,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.5716509355853618,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.5736549328938074,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.5659730397927949,0.5670498084291188,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.5599444859613537,0.5613026819923372,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.5758048206504753,0.5766283524904214,False,rfc_complete_source_tuning
factors_finance,3,33,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.5756550270544657,0.5766283524904214,False,rfc_complete_source_tuning
