dataset,repetition,outer_seed,outer_fold,model,candidate_index,classifier,representation,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
liar2_finance,5,55,2,text_only,9,linear_svm,word,10.0,,0.6166056166056166,0.6166056166056166,False
liar2_finance,5,55,2,text_only,10,linear_svm,word_char,0.1,,0.6531839483733213,0.6532356532356532,True
liar2_finance,5,55,2,text_only,11,linear_svm,word_char,1.0,,0.6306238643246518,0.6306471306471306,False
liar2_finance,5,55,2,text_only,12,linear_svm,word_char,10.0,,0.6178061053337807,0.6178266178266179,False
liar2_finance,5,55,2,emotion_aware,1,logistic_regression,word,0.1,0.05,0.650676473746376,0.6507936507936507,False
liar2_finance,5,55,2,emotion_aware,2,logistic_regression,word,0.1,0.1,0.6287802092450092,0.6288156288156288,False
liar2_finance,5,55,2,emotion_aware,3,logistic_regression,word,0.1,0.25,0.6129056787193025,0.612942612942613,False
liar2_finance,5,55,2,emotion_aware,4,logistic_regression,word,0.1,0.5,0.6108905275099263,0.6111111111111112,False
liar2_finance,5,55,2,emotion_aware,5,logistic_regression,word,0.1,1.0,0.6046523166270182,0.605006105006105,False
liar2_finance,5,55,2,emotion_aware,6,logistic_regression,word,1.0,0.05,0.6568249835599158,0.6568986568986569,False
liar2_finance,5,55,2,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6580049393321163,0.6581196581196581,False
liar2_finance,5,55,2,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6568121898263027,0.656898656898657,False
liar2_finance,5,55,2,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6555292391031989,0.6556776556776557,False
liar2_finance,5,55,2,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6561650030964739,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,11,logistic_regression,word,10.0,0.05,0.6397998067840275,0.6398046398046398,False
liar2_finance,5,55,2,emotion_aware,12,logistic_regression,word,10.0,0.1,0.6471306471306472,0.6471306471306472,False
liar2_finance,5,55,2,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6471259124087592,0.6471306471306472,False
liar2_finance,5,55,2,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6477347143770302,0.6477411477411478,False
liar2_finance,5,55,2,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6471222297594466,0.6471306471306472,False
liar2_finance,5,55,2,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6488667438388109,0.6489621489621489,False
liar2_finance,5,55,2,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6391348253916065,0.6391941391941391,False
liar2_finance,5,55,2,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.6293530511478966,0.6294261294261294,False
liar2_finance,5,55,2,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6280885525815906,0.6282051282051282,False
liar2_finance,5,55,2,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.6234915526950925,0.6239316239316239,False
liar2_finance,5,55,2,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6556360708534622,0.6556776556776557,False
liar2_finance,5,55,2,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.654394309912919,0.6544566544566545,False
liar2_finance,5,55,2,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6556447993654362,0.6556776556776557,False
liar2_finance,5,55,2,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6562419040937748,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6562080718933172,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.641634939536756,0.6416361416361416,False
liar2_finance,5,55,2,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6434591387188873,0.6434676434676434,False
liar2_finance,5,55,2,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6477252608442359,0.6477411477411478,False
liar2_finance,5,55,2,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.6489515509531812,0.648962148962149,False
liar2_finance,5,55,2,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6483432601062997,0.6483516483516484,False
liar2_finance,5,55,2,emotion_aware,31,linear_svm,word,0.1,0.05,0.6562419040937748,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,32,linear_svm,word,0.1,0.1,0.6573527147059515,0.6575091575091575,False
liar2_finance,5,55,2,emotion_aware,33,linear_svm,word,0.1,0.25,0.6543556553056005,0.6544566544566544,False
liar2_finance,5,55,2,emotion_aware,34,linear_svm,word,0.1,0.5,0.6530680735102627,0.6532356532356532,False
liar2_finance,5,55,2,emotion_aware,35,linear_svm,word,0.1,1.0,0.6548910662179421,0.6550671550671551,False
liar2_finance,5,55,2,emotion_aware,36,linear_svm,word,1.0,0.05,0.6397998067840275,0.6398046398046398,False
liar2_finance,5,55,2,emotion_aware,37,linear_svm,word,1.0,0.1,0.6440769501702364,0.6440781440781441,False
liar2_finance,5,55,2,emotion_aware,38,linear_svm,word,1.0,0.25,0.6440673986186168,0.644078144078144,False
liar2_finance,5,55,2,emotion_aware,39,linear_svm,word,1.0,0.5,0.646509474785899,0.6465201465201466,False
liar2_finance,5,55,2,emotion_aware,40,linear_svm,word,1.0,1.0,0.6459048948046372,0.645909645909646,False
liar2_finance,5,55,2,emotion_aware,41,linear_svm,word,10.0,0.05,0.6239316239316239,0.6239316239316239,False
liar2_finance,5,55,2,emotion_aware,42,linear_svm,word,10.0,0.1,0.6263730693541654,0.6263736263736264,False
liar2_finance,5,55,2,emotion_aware,43,linear_svm,word,10.0,0.25,0.6263686131386861,0.6263736263736264,False
liar2_finance,5,55,2,emotion_aware,44,linear_svm,word,10.0,0.5,0.6269828757358737,0.626984126984127,False
liar2_finance,5,55,2,emotion_aware,45,linear_svm,word,10.0,1.0,0.6263730693541654,0.6263736263736264,False
liar2_finance,5,55,2,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6550104506704868,0.6550671550671551,False
liar2_finance,5,55,2,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.654394309912919,0.6544566544566545,False
liar2_finance,5,55,2,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.656231652615016,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6562419040937748,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6580197296309829,0.6581196581196582,True
liar2_finance,5,55,2,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.632476440797487,0.6324786324786325,False
liar2_finance,5,55,2,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.638583099767428,0.6385836385836385,False
liar2_finance,5,55,2,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6398046398046398,0.6398046398046398,False
liar2_finance,5,55,2,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6416360080699415,0.6416361416361417,False
liar2_finance,5,55,2,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6428570097460234,0.6428571428571429,False
liar2_finance,5,55,2,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6281739468819925,0.6282051282051282,False
liar2_finance,5,55,2,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6330496075862313,0.6330891330891331,False
liar2_finance,5,55,2,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.6293762624954198,0.6294261294261294,False
liar2_finance,5,55,2,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6275496511003757,0.6275946275946276,False
liar2_finance,5,55,2,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.626328502415459,0.6263736263736264,False
liar2_finance,5,55,3,text_only,1,logistic_regression,word,0.1,,0.6439814115791769,0.644078144078144,False
liar2_finance,5,55,3,text_only,2,logistic_regression,word,1.0,,0.6427600785142684,0.6428571428571428,False
liar2_finance,5,55,3,text_only,3,logistic_regression,word,10.0,,0.64153874544936,0.6416361416361416,False
liar2_finance,5,55,3,text_only,4,logistic_regression,word_char,0.1,,0.6623477317297646,0.6623931623931625,True
liar2_finance,5,55,3,text_only,5,logistic_regression,word_char,1.0,,0.6470880300590445,0.647130647130647,False
liar2_finance,5,55,3,text_only,6,logistic_regression,word_char,10.0,,0.6459075343231602,0.645909645909646,False
liar2_finance,5,55,3,text_only,7,linear_svm,word,0.1,,0.645187929474391,0.6452991452991452,False
liar2_finance,5,55,3,text_only,8,linear_svm,word,1.0,,0.6445354914150032,0.6446886446886446,False
liar2_finance,5,55,3,text_only,9,linear_svm,word,10.0,,0.6439665454106196,0.644078144078144,False
liar2_finance,5,55,3,text_only,10,linear_svm,word_char,0.1,,0.6470880300590445,0.647130647130647,False
liar2_finance,5,55,3,text_only,11,linear_svm,word_char,1.0,,0.6422274404562227,0.6422466422466422,False
liar2_finance,5,55,3,text_only,12,linear_svm,word_char,10.0,,0.6355146979618871,0.6355311355311355,False
liar2_finance,5,55,3,emotion_aware,1,logistic_regression,word,0.1,0.05,0.6585915871071663,0.6587301587301587,False
liar2_finance,5,55,3,emotion_aware,2,logistic_regression,word,0.1,0.1,0.6300278049035029,0.63003663003663,False
liar2_finance,5,55,3,emotion_aware,3,logistic_regression,word,0.1,0.25,0.6183960145447498,0.6184371184371185,False
liar2_finance,5,55,3,emotion_aware,4,logistic_regression,word,0.1,0.5,0.6072887128978675,0.6074481074481075,False
liar2_finance,5,55,3,emotion_aware,5,logistic_regression,word,0.1,1.0,0.6022366165765517,0.6025641025641025,False
liar2_finance,5,55,3,emotion_aware,6,logistic_regression,word,1.0,0.05,0.66106592230342,0.6611721611721613,False
liar2_finance,5,55,3,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6566939305836705,0.6568986568986569,False
liar2_finance,5,55,3,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6507056451612903,0.6507936507936507,False
liar2_finance,5,55,3,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6524281164099655,0.6526251526251526,False
liar2_finance,5,55,3,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6512064226187879,0.6514041514041514,False
liar2_finance,5,55,3,emotion_aware,11,logistic_regression,word,10.0,0.05,0.648914910930587,0.6489621489621489,False
liar2_finance,5,55,3,emotion_aware,12,logistic_regression,word,10.0,0.1,0.646393493415379,0.6465201465201464,False
liar2_finance,5,55,3,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6537655004680476,0.6538461538461537,False
liar2_finance,5,55,3,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6531482630272953,0.6532356532356531,False
liar2_finance,5,55,3,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6531482630272953,0.6532356532356531,False
liar2_finance,5,55,3,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6671579514877056,0.6672771672771673,True
liar2_finance,5,55,3,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6579355608591886,0.6581196581196581,False
liar2_finance,5,55,3,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.647012240953506,0.647130647130647,False
liar2_finance,5,55,3,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6438550095604363,0.644078144078144,False
liar2_finance,5,55,3,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.632704594932907,0.6330891330891331,False
liar2_finance,5,55,3,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6611265662025666,0.6611721611721613,False
liar2_finance,5,55,3,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6580049393321163,0.6581196581196581,False
liar2_finance,5,55,3,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6567835284011596,0.6568986568986569,False
liar2_finance,5,55,3,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6531192956082895,0.6532356532356531,False
liar2_finance,5,55,3,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6537221256762002,0.6538461538461539,False
liar2_finance,5,55,3,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.6489557378973871,0.648962148962149,False
liar2_finance,5,55,3,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6471117074807111,0.647130647130647,False
liar2_finance,5,55,3,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6452408351142528,0.6452991452991452,False
liar2_finance,5,55,3,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.642786713215024,0.6428571428571428,False
liar2_finance,5,55,3,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6415772292806651,0.6416361416361416,False
liar2_finance,5,55,3,emotion_aware,31,linear_svm,word,0.1,0.05,0.657370090102183,0.6575091575091575,False
liar2_finance,5,55,3,emotion_aware,32,linear_svm,word,0.1,0.1,0.6572944431619292,0.6575091575091575,False
liar2_finance,5,55,3,emotion_aware,33,linear_svm,word,0.1,0.25,0.6488018020604671,0.6489621489621489,False
liar2_finance,5,55,3,emotion_aware,34,linear_svm,word,0.1,0.5,0.6480977267607273,0.6483516483516484,False
liar2_finance,5,55,3,emotion_aware,35,linear_svm,word,0.1,1.0,0.6524073763977499,0.6526251526251526,False
liar2_finance,5,55,3,emotion_aware,36,linear_svm,word,1.0,0.05,0.6476454107739024,0.6477411477411477,False
liar2_finance,5,55,3,emotion_aware,37,linear_svm,word,1.0,0.1,0.6463586841617573,0.6465201465201464,False
liar2_finance,5,55,3,emotion_aware,38,linear_svm,word,1.0,0.25,0.6482488647632967,0.6483516483516483,False
liar2_finance,5,55,3,emotion_aware,39,linear_svm,word,1.0,0.5,0.647012240953506,0.647130647130647,False
liar2_finance,5,55,3,emotion_aware,40,linear_svm,word,1.0,1.0,0.6476149321255159,0.6477411477411477,False
liar2_finance,5,55,3,emotion_aware,41,linear_svm,word,10.0,0.05,0.6452291972272289,0.6452991452991452,False
liar2_finance,5,55,3,emotion_aware,42,linear_svm,word,10.0,0.1,0.6452291972272289,0.6452991452991452,False
liar2_finance,5,55,3,emotion_aware,43,linear_svm,word,10.0,0.25,0.6482992152518188,0.6483516483516483,False
liar2_finance,5,55,3,emotion_aware,44,linear_svm,word,10.0,0.5,0.6482992152518188,0.6483516483516483,False
liar2_finance,5,55,3,emotion_aware,45,linear_svm,word,10.0,1.0,0.6476937454033891,0.6477411477411477,False
liar2_finance,5,55,3,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6605004175116307,0.6605616605616607,False
liar2_finance,5,55,3,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6573864418066108,0.6575091575091575,False
liar2_finance,5,55,3,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6555112560911764,0.6556776556776557,False
liar2_finance,5,55,3,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6561126907623034,0.6562881562881563,False
liar2_finance,5,55,3,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6567139021479713,0.6568986568986569,False
liar2_finance,5,55,3,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6434415963930867,0.6434676434676434,False
liar2_finance,5,55,3,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.644074827647512,0.6440781440781441,False
liar2_finance,5,55,3,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6391714112658995,0.6391941391941391,False
liar2_finance,5,55,3,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6422274404562227,0.6422466422466422,False
liar2_finance,5,55,3,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6422274404562227,0.6422466422466422,False
liar2_finance,5,55,3,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6349200906434492,0.6349206349206349,False
liar2_finance,5,55,3,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.633697449299821,0.6336996336996337,False
liar2_finance,5,55,3,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.632476440797487,0.6324786324786325,False
liar2_finance,5,55,3,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6324780845607967,0.6324786324786325,False
liar2_finance,5,55,3,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6312570815194705,0.6312576312576312,False
liar2_finance,5,55,4,text_only,1,logistic_regression,word,0.1,,0.6300360784781442,0.63003663003663,False
liar2_finance,5,55,4,text_only,2,logistic_regression,word,1.0,,0.6416328024512685,0.6416361416361416,False
liar2_finance,5,55,4,text_only,3,logistic_regression,word,10.0,,0.6324737011592958,0.6324786324786325,False
liar2_finance,5,55,4,text_only,4,logistic_regression,word_char,0.1,,0.6416199794030615,0.6416361416361416,False
liar2_finance,5,55,4,text_only,5,logistic_regression,word_char,1.0,,0.6415526433417001,0.6416361416361416,False
liar2_finance,5,55,4,text_only,6,logistic_regression,word_char,10.0,,0.6257395517867959,0.6257631257631258,False
liar2_finance,5,55,4,text_only,7,linear_svm,word,0.1,,0.6404139342200157,0.6404151404151404,False
liar2_finance,5,55,4,text_only,8,linear_svm,word,1.0,,0.6300344237928192,0.63003663003663,False
liar2_finance,5,55,4,text_only,9,linear_svm,word,10.0,,0.6141544103944122,0.6141636141636142,False
liar2_finance,5,55,4,text_only,10,linear_svm,word_char,0.1,,0.6427739290543348,0.6428571428571428,True
liar2_finance,5,55,4,text_only,11,linear_svm,word_char,1.0,,0.6239265779304423,0.6239316239316239,False
liar2_finance,5,55,4,text_only,12,linear_svm,word_char,10.0,,0.6147728225684719,0.6147741147741148,False
liar2_finance,5,55,4,emotion_aware,1,logistic_regression,word,0.1,0.05,0.6446695739684669,0.6446886446886446,False
liar2_finance,5,55,4,emotion_aware,2,logistic_regression,word,0.1,0.1,0.6233142439698919,0.6233211233211233,False
liar2_finance,5,55,4,emotion_aware,3,logistic_regression,word,0.1,0.25,0.6233198597856532,0.6233211233211233,False
liar2_finance,5,55,4,emotion_aware,4,logistic_regression,word,0.1,0.5,0.6104303352021949,0.6105006105006106,False
liar2_finance,5,55,4,emotion_aware,5,logistic_regression,word,0.1,1.0,0.604336617158296,0.6043956043956045,False
liar2_finance,5,55,4,emotion_aware,6,logistic_regression,word,1.0,0.05,0.6519627650929456,0.6520146520146519,False
liar2_finance,5,55,4,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6438964453186908,0.644078144078144,False
liar2_finance,5,55,4,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6401671642681714,0.6404151404151404,False
liar2_finance,5,55,4,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6364528216022247,0.6367521367521367,False
liar2_finance,5,55,4,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6340579480418247,0.6343101343101343,False
liar2_finance,5,55,4,emotion_aware,11,logistic_regression,word,10.0,0.05,0.6348139255702281,0.6349206349206349,False
liar2_finance,5,55,4,emotion_aware,12,logistic_regression,word,10.0,0.1,0.6334810646800753,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6334586466165414,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6340808760320777,0.6343101343101343,False
liar2_finance,5,55,4,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6340808760320777,0.6343101343101343,False
liar2_finance,5,55,4,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6641841116478797,0.6642246642246643,True
liar2_finance,5,55,4,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6605368623194456,0.6605616605616605,False
liar2_finance,5,55,4,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.6428410356912964,0.6428571428571428,False
liar2_finance,5,55,4,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6317955351601017,0.6318681318681318,False
liar2_finance,5,55,4,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.6256614156055497,0.6257631257631258,False
liar2_finance,5,55,4,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6544149221685454,0.6544566544566545,False
liar2_finance,5,55,4,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6531482630272953,0.6532356532356531,False
liar2_finance,5,55,4,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6554290241198788,0.6556776556776557,False
liar2_finance,5,55,4,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6560931977834984,0.6562881562881563,False
liar2_finance,5,55,4,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6555112560911764,0.6556776556776557,False
liar2_finance,5,55,4,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.6336947187634178,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6391832462840523,0.6391941391941391,False
liar2_finance,5,55,4,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6391638794864656,0.6391941391941391,False
liar2_finance,5,55,4,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.6428346456692913,0.6428571428571428,False
liar2_finance,5,55,4,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6428271903546232,0.6428571428571428,False
liar2_finance,5,55,4,emotion_aware,31,linear_svm,word,0.1,0.05,0.6537995730393789,0.6538461538461539,False
liar2_finance,5,55,4,emotion_aware,32,linear_svm,word,0.1,0.1,0.6457189737470167,0.6459096459096458,False
liar2_finance,5,55,4,emotion_aware,33,linear_svm,word,0.1,0.25,0.6394950647955415,0.6398046398046398,False
liar2_finance,5,55,4,emotion_aware,34,linear_svm,word,0.1,0.5,0.6345801449258062,0.6349206349206349,False
liar2_finance,5,55,4,emotion_aware,35,linear_svm,word,0.1,1.0,0.6340339251605454,0.6343101343101343,False
liar2_finance,5,55,4,emotion_aware,36,linear_svm,word,1.0,0.05,0.6354320801248176,0.6355311355311355,False
liar2_finance,5,55,4,emotion_aware,37,linear_svm,word,1.0,0.1,0.6304376281687682,0.6306471306471306,False
liar2_finance,5,55,4,emotion_aware,38,linear_svm,word,1.0,0.25,0.6323010215724967,0.6324786324786325,False
liar2_finance,5,55,4,emotion_aware,39,linear_svm,word,1.0,0.5,0.6322368421052632,0.6324786324786325,False
liar2_finance,5,55,4,emotion_aware,40,linear_svm,word,1.0,1.0,0.632859109341033,0.6330891330891331,False
liar2_finance,5,55,4,emotion_aware,41,linear_svm,word,10.0,0.05,0.6172148332019523,0.6172161172161172,False
liar2_finance,5,55,4,emotion_aware,42,linear_svm,word,10.0,0.1,0.618436976224384,0.6184371184371185,False
liar2_finance,5,55,4,emotion_aware,43,linear_svm,word,10.0,0.25,0.6190476190476191,0.6190476190476191,False
liar2_finance,5,55,4,emotion_aware,44,linear_svm,word,10.0,0.5,0.619657977900466,0.6196581196581197,False
liar2_finance,5,55,4,emotion_aware,45,linear_svm,word,10.0,1.0,0.6202686202686203,0.6202686202686203,False
liar2_finance,5,55,4,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6593081525636764,0.6593406593406593,False
liar2_finance,5,55,4,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6525162338570198,0.6526251526251525,False
liar2_finance,5,55,4,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6566278542355484,0.6568986568986569,False
liar2_finance,5,55,4,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6597582791570313,0.6599511599511599,False
liar2_finance,5,55,4,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6560931977834984,0.6562881562881563,False
liar2_finance,5,55,4,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.62881064834693,0.6288156288156288,False
liar2_finance,5,55,4,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6257518273640001,0.6257631257631258,False
liar2_finance,5,55,4,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6281817080557238,0.6282051282051282,False
liar2_finance,5,55,4,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.630001326977756,0.63003663003663,False
liar2_finance,5,55,4,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6312130971551262,0.6312576312576312,False
liar2_finance,5,55,4,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6233198597856532,0.6233211233211233,False
liar2_finance,5,55,4,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6214890571888604,0.6214896214896215,False
liar2_finance,5,55,4,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.620872196929178,0.6208791208791209,False
liar2_finance,5,55,4,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6220830787913034,0.6221001221001221,False
liar2_finance,5,55,4,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6220830787913034,0.6221001221001221,False
liar2_finance,5,55,5,text_only,1,logistic_regression,word,0.1,,0.6481601356971265,0.6481707317073171,False
liar2_finance,5,55,5,text_only,2,logistic_regression,word,1.0,,0.6524307538549401,0.6524390243902439,False
liar2_finance,5,55,5,text_only,3,logistic_regression,word,10.0,,0.6481329232654758,0.6481707317073171,False
liar2_finance,5,55,5,text_only,4,logistic_regression,word_char,0.1,,0.6536332957041784,0.6536585365853659,False
liar2_finance,5,55,5,text_only,5,logistic_regression,word_char,1.0,,0.6518073897415475,0.651829268292683,False
liar2_finance,5,55,5,text_only,6,logistic_regression,word_char,10.0,,0.6463393595440782,0.6463414634146342,False
liar2_finance,5,55,5,text_only,7,linear_svm,word,0.1,,0.6536502950694841,0.6536585365853659,True
liar2_finance,5,55,5,text_only,8,linear_svm,word,1.0,,0.643883372696932,0.6439024390243903,False
liar2_finance,5,55,5,text_only,9,linear_svm,word,10.0,,0.6359451545433419,0.6359756097560976,False
liar2_finance,5,55,5,text_only,10,linear_svm,word_char,0.1,,0.6524136946327141,0.6524390243902439,False
liar2_finance,5,55,5,text_only,11,linear_svm,word_char,1.0,,0.6530486514904267,0.6530487804878049,False
liar2_finance,5,55,5,text_only,12,linear_svm,word_char,10.0,,0.6420719730248949,0.6420731707317073,False
liar2_finance,5,55,5,emotion_aware,1,logistic_regression,word,0.1,0.05,0.6572661014428083,0.6573170731707317,False
liar2_finance,5,55,5,emotion_aware,2,logistic_regression,word,0.1,0.1,0.639630796687209,0.6396341463414634,False
liar2_finance,5,55,5,emotion_aware,3,logistic_regression,word,0.1,0.25,0.6164221988457267,0.6164634146341463,False
liar2_finance,5,55,5,emotion_aware,4,logistic_regression,word,0.1,0.5,0.617004249723701,0.6170731707317073,False
liar2_finance,5,55,5,emotion_aware,5,logistic_regression,word,0.1,1.0,0.6235676109221493,0.623780487804878,False
liar2_finance,5,55,5,emotion_aware,6,logistic_regression,word,1.0,0.05,0.65119409356125,0.651219512195122,False
liar2_finance,5,55,5,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6523376832033133,0.6524390243902439,False
liar2_finance,5,55,5,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6499120094134307,0.65,False
liar2_finance,5,55,5,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6486780798686114,0.6487804878048781,False
liar2_finance,5,55,5,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6468817669745425,0.6469512195121951,False
liar2_finance,5,55,5,emotion_aware,11,logistic_regression,word,10.0,0.05,0.6505940369863457,0.650609756097561,False
liar2_finance,5,55,5,emotion_aware,12,logistic_regression,word,10.0,0.1,0.6481549028640863,0.6481707317073171,False
liar2_finance,5,55,5,emotion_aware,13,logistic_regression,word,10.0,0.25,0.643876487132465,0.6439024390243903,False
liar2_finance,5,55,5,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6475478713515523,0.6475609756097561,False
liar2_finance,5,55,5,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6469353358029566,0.6469512195121951,False
liar2_finance,5,55,5,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6530114962531295,0.6530487804878049,False
liar2_finance,5,55,5,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6585183025860992,0.6585365853658537,True
liar2_finance,5,55,5,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.6462988551565552,0.6463414634146342,False
liar2_finance,5,55,5,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6389336403706464,0.6390243902439025,False
