dataset,repetition,seed,fold,classifier,representation,C,affect_weight,model_variant,accuracy,balanced_accuracy,precision,recall,f1,macro_f1
liar2_finance,3,33,5,logistic_regression,word,1.0,0.1,emotion_aware,0.6274509803921569,0.6274509803921569,0.625,0.6372549019607843,0.6310679611650486,0.6274151687013362
liar2_finance,3,33,5,logistic_regression,word,1.0,0.25,emotion_aware,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.6372549019607843
liar2_finance,3,33,5,logistic_regression,word,1.0,0.5,emotion_aware,0.6372549019607843,0.6372549019607843,0.6386138613861386,0.6323529411764706,0.6354679802955665,0.6372461852697344
liar2_finance,3,33,5,logistic_regression,word,1.0,1.0,emotion_aware,0.6397058823529411,0.6397058823529411,0.6390243902439025,0.6421568627450981,0.6405867970660146,0.6397037179433267
liar2_finance,3,33,5,logistic_regression,word,10.0,0.0,text_only,0.625,0.625,0.625615763546798,0.6225490196078431,0.6240786240786241,0.624997747247136
liar2_finance,3,33,5,logistic_regression,word,10.0,0.05,emotion_aware,0.6372549019607843,0.6372549019607843,0.6386138613861386,0.6323529411764706,0.6354679802955665,0.6372461852697344
liar2_finance,3,33,5,logistic_regression,word,10.0,0.1,emotion_aware,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.6372549019607843
liar2_finance,3,33,5,logistic_regression,word,10.0,0.25,emotion_aware,0.6446078431372549,0.6446078431372549,0.645320197044335,0.6421568627450981,0.6437346437346437,0.6446057081753903
liar2_finance,3,33,5,logistic_regression,word,10.0,0.5,emotion_aware,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
liar2_finance,3,33,5,logistic_regression,word,10.0,1.0,emotion_aware,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
liar2_finance,3,33,5,logistic_regression,word_char,0.1,0.0,text_only,0.6519607843137255,0.6519607843137255,0.6422018348623854,0.6862745098039216,0.6635071090047393,0.6515505088170905
liar2_finance,3,33,5,logistic_regression,word_char,0.1,0.05,emotion_aware,0.6446078431372549,0.6446078431372549,0.6359447004608295,0.6764705882352942,0.6555819477434679,0.6442466700742656
liar2_finance,3,33,5,logistic_regression,word_char,0.1,0.1,emotion_aware,0.6495098039215687,0.6495098039215685,0.6445497630331753,0.6666666666666666,0.655421686746988,0.6494066039719977
liar2_finance,3,33,5,logistic_regression,word_char,0.1,0.25,emotion_aware,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.6323529411764706
liar2_finance,3,33,5,logistic_regression,word_char,0.1,0.5,emotion_aware,0.6323529411764706,0.6323529411764706,0.6363636363636364,0.6176470588235294,0.6268656716417911,0.6322734155310404
liar2_finance,3,33,5,logistic_regression,word_char,0.1,1.0,emotion_aware,0.6446078431372549,0.6446078431372548,0.649746192893401,0.6274509803921569,0.6384039900249376,0.6445031998317459
liar2_finance,3,33,5,logistic_regression,word_char,1.0,0.0,text_only,0.6323529411764706,0.6323529411764706,0.6261682242990654,0.6568627450980392,0.6411483253588517,0.6321319516241495
liar2_finance,3,33,5,logistic_regression,word_char,1.0,0.05,emotion_aware,0.6323529411764706,0.6323529411764706,0.6261682242990654,0.6568627450980392,0.6411483253588517,0.6321319516241495
liar2_finance,3,33,5,logistic_regression,word_char,1.0,0.1,emotion_aware,0.6323529411764706,0.6323529411764706,0.625,0.6617647058823529,0.6428571428571429,0.6320346320346321
liar2_finance,3,33,5,logistic_regression,word_char,1.0,0.25,emotion_aware,0.6446078431372549,0.6446078431372548,0.6384976525821596,0.6666666666666666,0.6522781774580336,0.6444348280773877
liar2_finance,3,33,5,logistic_regression,word_char,1.0,0.5,emotion_aware,0.6446078431372549,0.6446078431372548,0.6372093023255814,0.6715686274509803,0.6539379474940334,0.6443493263918529
liar2_finance,3,33,5,logistic_regression,word_char,1.0,1.0,emotion_aware,0.6544117647058824,0.6544117647058824,0.6465116279069767,0.6813725490196079,0.6634844868735084,0.6541603794569053
liar2_finance,3,33,5,logistic_regression,word_char,10.0,0.0,text_only,0.6176470588235294,0.6176470588235294,0.62,0.6078431372549019,0.6138613861386139,0.6176103047197923
liar2_finance,3,33,5,logistic_regression,word_char,10.0,0.05,emotion_aware,0.6053921568627451,0.6053921568627452,0.6080402010050251,0.5931372549019608,0.6004962779156328,0.6053328847205283
liar2_finance,3,33,5,logistic_regression,word_char,10.0,0.1,emotion_aware,0.6151960784313726,0.6151960784313726,0.6180904522613065,0.6029411764705882,0.6104218362282878,0.6151382788889623
liar2_finance,3,33,5,logistic_regression,word_char,10.0,0.25,emotion_aware,0.6102941176470589,0.6102941176470589,0.6130653266331658,0.5980392156862745,0.6054590570719603,0.6102355818047454
liar2_finance,3,33,5,logistic_regression,word_char,10.0,0.5,emotion_aware,0.6127450980392157,0.6127450980392157,0.6161616161616161,0.5980392156862745,0.6069651741293532,0.6126613310260293
liar2_finance,3,33,5,logistic_regression,word_char,10.0,1.0,emotion_aware,0.6151960784313726,0.6151960784313726,0.6180904522613065,0.6029411764705882,0.6104218362282878,0.6151382788889623
liar2_finance,3,33,5,linear_svm,word,0.1,0.0,text_only,0.6348039215686274,0.6348039215686274,0.6328502415458938,0.6421568627450981,0.6374695863746959,0.6347841759033973
liar2_finance,3,33,5,linear_svm,word,0.1,0.05,emotion_aware,0.6372549019607843,0.6372549019607843,0.6320754716981132,0.6568627450980392,0.6442307692307693,0.6371153846153846
liar2_finance,3,33,5,linear_svm,word,0.1,0.1,emotion_aware,0.6274509803921569,0.6274509803921569,0.6238095238095238,0.6421568627450981,0.6328502415458938,0.6273703944047877
liar2_finance,3,33,5,linear_svm,word,0.1,0.25,emotion_aware,0.6397058823529411,0.6397058823529411,0.6403940886699507,0.6372549019607843,0.6388206388206388,0.6397037179433267
liar2_finance,3,33,5,linear_svm,word,0.1,0.5,emotion_aware,0.6372549019607843,0.6372549019607843,0.6386138613861386,0.6323529411764706,0.6354679802955665,0.6372461852697344
liar2_finance,3,33,5,linear_svm,word,0.1,1.0,emotion_aware,0.6421568627450981,0.642156862745098,0.6435643564356436,0.6372549019607843,0.6403940886699507,0.6421482638471705
liar2_finance,3,33,5,linear_svm,word,1.0,0.0,text_only,0.6225490196078431,0.6225490196078431,0.6262626262626263,0.6078431372549019,0.6169154228855721,0.6224673732785349
liar2_finance,3,33,5,linear_svm,word,1.0,0.05,emotion_aware,0.6372549019607843,0.6372549019607843,0.6428571428571429,0.6176470588235294,0.63,0.6371153846153846
liar2_finance,3,33,5,linear_svm,word,1.0,0.1,emotion_aware,0.6446078431372549,0.6446078431372548,0.6482412060301508,0.6323529411764706,0.6401985111662531,0.6445544613942646
liar2_finance,3,33,5,linear_svm,word,1.0,0.25,emotion_aware,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981
liar2_finance,3,33,5,linear_svm,word,1.0,0.5,emotion_aware,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981
liar2_finance,3,33,5,linear_svm,word,1.0,1.0,emotion_aware,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981,0.6421568627450981
liar2_finance,3,33,5,linear_svm,word,10.0,0.0,text_only,0.6127450980392157,0.6127450980392157,0.615,0.6029411764705882,0.6089108910891089,0.6127078727290205
liar2_finance,3,33,5,linear_svm,word,10.0,0.05,emotion_aware,0.6225490196078431,0.6225490196078431,0.6288659793814433,0.5980392156862745,0.6130653266331658,0.6223221370007934
liar2_finance,3,33,5,linear_svm,word,10.0,0.1,emotion_aware,0.6225490196078431,0.6225490196078431,0.6288659793814433,0.5980392156862745,0.6130653266331658,0.6223221370007934
liar2_finance,3,33,5,linear_svm,word,10.0,0.25,emotion_aware,0.6200980392156863,0.6200980392156863,0.6256410256410256,0.5980392156862745,0.6115288220551378,0.6199130920827247
liar2_finance,3,33,5,linear_svm,word,10.0,0.5,emotion_aware,0.6225490196078431,0.6225490196078431,0.6275510204081632,0.6029411764705882,0.615,0.6224038461538461
liar2_finance,3,33,5,linear_svm,word,10.0,1.0,emotion_aware,0.6225490196078431,0.6225490196078431,0.6275510204081632,0.6029411764705882,0.615,0.6224038461538461
liar2_finance,3,33,5,linear_svm,word_char,0.1,0.0,text_only,0.6348039215686274,0.6348039215686274,0.6291079812206573,0.6568627450980392,0.6426858513189448,0.6346261336795225
liar2_finance,3,33,5,linear_svm,word_char,0.1,0.05,emotion_aware,0.6348039215686274,0.6348039215686274,0.627906976744186,0.6617647058823529,0.6443914081145584,0.6345382733268006
liar2_finance,3,33,5,linear_svm,word_char,0.1,0.1,emotion_aware,0.6299019607843137,0.6299019607843137,0.6244131455399061,0.6519607843137255,0.6378896882494005,0.62972178648059
liar2_finance,3,33,5,linear_svm,word_char,0.1,0.25,emotion_aware,0.6495098039215687,0.6495098039215687,0.641860465116279,0.6764705882352942,0.6587112171837709,0.6492548529243791
liar2_finance,3,33,5,linear_svm,word_char,0.1,0.5,emotion_aware,0.6446078431372549,0.6446078431372548,0.6372093023255814,0.6715686274509803,0.6539379474940334,0.6443493263918529
liar2_finance,3,33,5,linear_svm,word_char,0.1,1.0,emotion_aware,0.6470588235294118,0.6470588235294117,0.6401869158878505,0.6715686274509803,0.6555023923444976,0.6468466735591835
liar2_finance,3,33,5,linear_svm,word_char,1.0,0.0,text_only,0.5980392156862745,0.5980392156862745,0.6,0.5882352941176471,0.594059405940594,0.5980005767567047
liar2_finance,3,33,5,linear_svm,word_char,1.0,0.05,emotion_aware,0.5955882352941176,0.5955882352941176,0.6020942408376964,0.5637254901960784,0.5822784810126582,0.595177245256923
liar2_finance,3,33,5,linear_svm,word_char,1.0,0.1,emotion_aware,0.6029411764705882,0.6029411764705883,0.6117021276595744,0.5637254901960784,0.5867346938775511,0.6023296110897189
liar2_finance,3,33,5,linear_svm,word_char,1.0,0.25,emotion_aware,0.5931372549019608,0.5931372549019608,0.6,0.5588235294117647,0.5786802030456852,0.5926576370678663
liar2_finance,3,33,5,linear_svm,word_char,1.0,0.5,emotion_aware,0.5955882352941176,0.5955882352941176,0.6031746031746031,0.5588235294117647,0.5801526717557252,0.5950408748849547
liar2_finance,3,33,5,linear_svm,word_char,1.0,1.0,emotion_aware,0.5955882352941176,0.5955882352941176,0.6031746031746031,0.5588235294117647,0.5801526717557252,0.5950408748849547
liar2_finance,3,33,5,linear_svm,word_char,10.0,0.0,text_only,0.5955882352941176,0.5955882352941176,0.6,0.5735294117647058,0.5864661654135338,0.5953913560880619
liar2_finance,3,33,5,linear_svm,word_char,10.0,0.05,emotion_aware,0.6029411764705882,0.6029411764705883,0.6082474226804123,0.5784313725490197,0.592964824120603,0.6027025077540814
liar2_finance,3,33,5,linear_svm,word_char,10.0,0.1,emotion_aware,0.6004901960784313,0.6004901960784313,0.6073298429319371,0.5686274509803921,0.5873417721518988,0.6000841877386572
liar2_finance,3,33,5,linear_svm,word_char,10.0,0.25,emotion_aware,0.5980392156862745,0.5980392156862745,0.6041666666666666,0.5686274509803921,0.5858585858585859,0.5976911976911977
liar2_finance,3,33,5,linear_svm,word_char,10.0,0.5,emotion_aware,0.5980392156862745,0.5980392156862745,0.6041666666666666,0.5686274509803921,0.5858585858585859,0.5976911976911977
liar2_finance,3,33,5,linear_svm,word_char,10.0,1.0,emotion_aware,0.5980392156862745,0.5980392156862745,0.6041666666666666,0.5686274509803921,0.5858585858585859,0.5976911976911977
factors_finance,1,11,1,logistic_regression,word,0.1,0.0,text_only,0.5849056603773585,0.5849056603773585,0.6,0.5094339622641509,0.5510204081632653,0.5825277479412818
factors_finance,1,11,1,logistic_regression,word,0.1,0.05,emotion_aware,0.6226415094339622,0.6226415094339622,0.6382978723404256,0.5660377358490566,0.6,0.6214285714285714
factors_finance,1,11,1,logistic_regression,word,0.1,0.1,emotion_aware,0.5754716981132075,0.5754716981132075,0.5869565217391305,0.5094339622641509,0.5454545454545454,0.5736122284794851
factors_finance,1,11,1,logistic_regression,word,0.1,0.25,emotion_aware,0.5566037735849056,0.5566037735849056,0.5652173913043478,0.49056603773584906,0.5252525252525253,0.5546616608563512
factors_finance,1,11,1,logistic_regression,word,0.1,0.5,emotion_aware,0.6037735849056604,0.6037735849056604,0.627906976744186,0.5094339622641509,0.5625,0.6002155172413793
factors_finance,1,11,1,logistic_regression,word,0.1,1.0,emotion_aware,0.5566037735849056,0.5566037735849056,0.56,0.5283018867924528,0.5436893203883495,0.5562483299189454
factors_finance,1,11,1,logistic_regression,word,1.0,0.0,text_only,0.5849056603773585,0.5849056603773585,0.6,0.5094339622641509,0.5510204081632653,0.5825277479412818
factors_finance,1,11,1,logistic_regression,word,1.0,0.05,emotion_aware,0.6132075471698113,0.6132075471698113,0.625,0.5660377358490566,0.594059405940594,0.6123450182856123
factors_finance,1,11,1,logistic_regression,word,1.0,0.1,emotion_aware,0.6226415094339622,0.6226415094339622,0.6444444444444445,0.5471698113207547,0.5918367346938775,0.6204797708557107
factors_finance,1,11,1,logistic_regression,word,1.0,0.25,emotion_aware,0.6509433962264151,0.6509433962264151,0.6904761904761905,0.5471698113207547,0.6105263157894737,0.6471434997750787
factors_finance,1,11,1,logistic_regression,word,1.0,0.5,emotion_aware,0.6037735849056604,0.6037735849056604,0.6410256410256411,0.4716981132075472,0.5434782608695652,0.5967391304347827
factors_finance,1,11,1,logistic_regression,word,1.0,1.0,emotion_aware,0.5754716981132075,0.5754716981132075,0.5952380952380952,0.4716981132075472,0.5263157894736842,0.5708502024291497
factors_finance,1,11,1,logistic_regression,word,10.0,0.0,text_only,0.5943396226415094,0.5943396226415094,0.5961538461538461,0.5849056603773585,0.5904761904761905,0.5943035157988429
factors_finance,1,11,1,logistic_regression,word,10.0,0.05,emotion_aware,0.6415094339622641,0.6415094339622641,0.6470588235294118,0.6226415094339622,0.6346153846153846,0.6413817663817664
factors_finance,1,11,1,logistic_regression,word,10.0,0.1,emotion_aware,0.660377358490566,0.660377358490566,0.673469387755102,0.6226415094339622,0.6470588235294118,0.6598930481283423
factors_finance,1,11,1,logistic_regression,word,10.0,0.25,emotion_aware,0.6415094339622641,0.6415094339622641,0.6744186046511628,0.5471698113207547,0.6041666666666666,0.6382902298850575
factors_finance,1,11,1,logistic_regression,word,10.0,0.5,emotion_aware,0.6226415094339622,0.6226415094339622,0.6444444444444445,0.5471698113207547,0.5918367346938775,0.6204797708557107
factors_finance,1,11,1,logistic_regression,word,10.0,1.0,emotion_aware,0.6226415094339622,0.6226415094339622,0.6382978723404256,0.5660377358490566,0.6,0.6214285714285714
factors_finance,1,11,1,logistic_regression,word_char,0.1,0.0,text_only,0.6226415094339622,0.6226415094339622,0.6511627906976745,0.5283018867924528,0.5833333333333334,0.6192528735632183
factors_finance,1,11,1,logistic_regression,word_char,0.1,0.05,emotion_aware,0.6320754716981132,0.6320754716981132,0.6521739130434783,0.5660377358490566,0.6060606060606061,0.6304639313488871
factors_finance,1,11,1,logistic_regression,word_char,0.1,0.1,emotion_aware,0.6320754716981132,0.6320754716981132,0.6590909090909091,0.5471698113207547,0.5979381443298969,0.629403854773644
factors_finance,1,11,1,logistic_regression,word_char,0.1,0.25,emotion_aware,0.5849056603773585,0.5849056603773585,0.5957446808510638,0.5283018867924528,0.56,0.5835714285714286
factors_finance,1,11,1,logistic_regression,word_char,0.1,0.5,emotion_aware,0.6132075471698113,0.6132075471698113,0.6428571428571429,0.5094339622641509,0.5684210526315789,0.6089968511021142
factors_finance,1,11,1,logistic_regression,word_char,0.1,1.0,emotion_aware,0.5849056603773585,0.5849056603773585,0.5957446808510638,0.5283018867924528,0.56,0.5835714285714286
factors_finance,1,11,1,logistic_regression,word_char,1.0,0.0,text_only,0.6320754716981132,0.6320754716981132,0.6521739130434783,0.5660377358490566,0.6060606060606061,0.6304639313488871
factors_finance,1,11,1,logistic_regression,word_char,1.0,0.05,emotion_aware,0.6226415094339622,0.6226415094339622,0.6326530612244898,0.5849056603773585,0.6078431372549019,0.6221033868092691
factors_finance,1,11,1,logistic_regression,word_char,1.0,0.1,emotion_aware,0.6320754716981132,0.6320754716981132,0.6521739130434783,0.5660377358490566,0.6060606060606061,0.6304639313488871
factors_finance,1,11,1,logistic_regression,word_char,1.0,0.25,emotion_aware,0.6320754716981132,0.6320754716981132,0.6590909090909091,0.5471698113207547,0.5979381443298969,0.629403854773644
factors_finance,1,11,1,logistic_regression,word_char,1.0,0.5,emotion_aware,0.6320754716981132,0.6320754716981132,0.6666666666666666,0.5283018867924528,0.5894736842105263,0.6280701754385964
factors_finance,1,11,1,logistic_regression,word_char,1.0,1.0,emotion_aware,0.6226415094339622,0.6226415094339622,0.6585365853658537,0.5094339622641509,0.574468085106383,0.6177425171294627
factors_finance,1,11,1,logistic_regression,word_char,10.0,0.0,text_only,0.6037735849056604,0.6037735849056604,0.6122448979591837,0.5660377358490566,0.5882352941176471,0.6032085561497327
factors_finance,1,11,1,logistic_regression,word_char,10.0,0.05,emotion_aware,0.6132075471698113,0.6132075471698113,0.62,0.5849056603773585,0.6019417475728155,0.6128974792909949
factors_finance,1,11,1,logistic_regression,word_char,10.0,0.1,emotion_aware,0.5943396226415094,0.5943396226415094,0.6041666666666666,0.5471698113207547,0.5742574257425742,0.5934350191775934
factors_finance,1,11,1,logistic_regression,word_char,10.0,0.25,emotion_aware,0.6226415094339622,0.6226415094339622,0.6326530612244898,0.5849056603773585,0.6078431372549019,0.6221033868092691
factors_finance,1,11,1,logistic_regression,word_char,10.0,0.5,emotion_aware,0.6415094339622641,0.6415094339622641,0.6595744680851063,0.5849056603773585,0.62,0.6403571428571428
factors_finance,1,11,1,logistic_regression,word_char,10.0,1.0,emotion_aware,0.6320754716981132,0.6320754716981132,0.6458333333333334,0.5849056603773585,0.6138613861386139,0.6312550173936313
factors_finance,1,11,1,linear_svm,word,0.1,0.0,text_only,0.5849056603773585,0.5849056603773585,0.6,0.5094339622641509,0.5510204081632653,0.5825277479412818
factors_finance,1,11,1,linear_svm,word,0.1,0.05,emotion_aware,0.6226415094339622,0.6226415094339622,0.6382978723404256,0.5660377358490566,0.6,0.6214285714285714
factors_finance,1,11,1,linear_svm,word,0.1,0.1,emotion_aware,0.6226415094339622,0.6226415094339622,0.6444444444444445,0.5471698113207547,0.5918367346938775,0.6204797708557107
factors_finance,1,11,1,linear_svm,word,0.1,0.25,emotion_aware,0.6509433962264151,0.6509433962264151,0.7,0.5283018867924528,0.6021505376344086,0.6456130839432548
factors_finance,1,11,1,linear_svm,word,0.1,0.5,emotion_aware,0.6037735849056604,0.6037735849056604,0.6410256410256411,0.4716981132075472,0.5434782608695652,0.5967391304347827
factors_finance,1,11,1,linear_svm,word,0.1,1.0,emotion_aware,0.5754716981132075,0.5754716981132075,0.5952380952380952,0.4716981132075472,0.5263157894736842,0.5708502024291497
factors_finance,1,11,1,linear_svm,word,1.0,0.0,text_only,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.6037735849056604
factors_finance,1,11,1,linear_svm,word,1.0,0.05,emotion_aware,0.6132075471698113,0.6132075471698113,0.6153846153846154,0.6037735849056604,0.6095238095238096,0.6131731197151757
factors_finance,1,11,1,linear_svm,word,1.0,0.1,emotion_aware,0.6415094339622641,0.6415094339622641,0.6530612244897959,0.6037735849056604,0.6274509803921569,0.6409982174688057
factors_finance,1,11,1,linear_svm,word,1.0,0.25,emotion_aware,0.6415094339622641,0.6415094339622641,0.6595744680851063,0.5849056603773585,0.62,0.6403571428571428
factors_finance,1,11,1,linear_svm,word,1.0,0.5,emotion_aware,0.6509433962264151,0.6509433962264151,0.6739130434782609,0.5849056603773585,0.6262626262626263,0.6494144989720212
factors_finance,1,11,1,linear_svm,word,1.0,1.0,emotion_aware,0.6509433962264151,0.6509433962264151,0.6739130434782609,0.5849056603773585,0.6262626262626263,0.6494144989720212
factors_finance,1,11,1,linear_svm,word,10.0,0.0,text_only,0.6132075471698113,0.6132075471698113,0.6153846153846154,0.6037735849056604,0.6095238095238096,0.6131731197151757
factors_finance,1,11,1,linear_svm,word,10.0,0.05,emotion_aware,0.6132075471698113,0.6132075471698113,0.625,0.5660377358490566,0.594059405940594,0.6123450182856123
factors_finance,1,11,1,linear_svm,word,10.0,0.1,emotion_aware,0.6226415094339622,0.6226415094339622,0.6274509803921569,0.6037735849056604,0.6153846153846154,0.6225071225071226
factors_finance,1,11,1,linear_svm,word,10.0,0.25,emotion_aware,0.6320754716981132,0.6320754716981132,0.64,0.6037735849056604,0.6213592233009708,0.631780529081678
factors_finance,1,11,1,linear_svm,word,10.0,0.5,emotion_aware,0.6226415094339622,0.6226415094339622,0.6382978723404256,0.5660377358490566,0.6,0.6214285714285714
factors_finance,1,11,1,linear_svm,word,10.0,1.0,emotion_aware,0.6226415094339622,0.6226415094339622,0.6382978723404256,0.5660377358490566,0.6,0.6214285714285714
factors_finance,1,11,1,linear_svm,word_char,0.1,0.0,text_only,0.6320754716981132,0.6320754716981132,0.6521739130434783,0.5660377358490566,0.6060606060606061,0.6304639313488871
factors_finance,1,11,1,linear_svm,word_char,0.1,0.05,emotion_aware,0.6226415094339622,0.6226415094339622,0.6326530612244898,0.5849056603773585,0.6078431372549019,0.6221033868092691
factors_finance,1,11,1,linear_svm,word_char,0.1,0.1,emotion_aware,0.6320754716981132,0.6320754716981132,0.6521739130434783,0.5660377358490566,0.6060606060606061,0.6304639313488871
factors_finance,1,11,1,linear_svm,word_char,0.1,0.25,emotion_aware,0.6320754716981132,0.6320754716981132,0.6590909090909091,0.5471698113207547,0.5979381443298969,0.629403854773644
factors_finance,1,11,1,linear_svm,word_char,0.1,0.5,emotion_aware,0.6320754716981132,0.6320754716981132,0.6666666666666666,0.5283018867924528,0.5894736842105263,0.6280701754385964
factors_finance,1,11,1,linear_svm,word_char,0.1,1.0,emotion_aware,0.6132075471698113,0.6132075471698113,0.65,0.49056603773584906,0.5591397849462365,0.607300984910093
factors_finance,1,11,1,linear_svm,word_char,1.0,0.0,text_only,0.6226415094339622,0.6226415094339622,0.6326530612244898,0.5849056603773585,0.6078431372549019,0.6221033868092691
factors_finance,1,11,1,linear_svm,word_char,1.0,0.05,emotion_aware,0.5849056603773585,0.5849056603773585,0.5918367346938775,0.5471698113207547,0.5686274509803921,0.584313725490196
factors_finance,1,11,1,linear_svm,word_char,1.0,0.1,emotion_aware,0.6037735849056604,0.6037735849056604,0.6222222222222222,0.5283018867924528,0.5714285714285714,0.6015037593984962
factors_finance,1,11,1,linear_svm,word_char,1.0,0.25,emotion_aware,0.6037735849056604,0.6037735849056604,0.6170212765957447,0.5471698113207547,0.58,0.6025
factors_finance,1,11,1,linear_svm,word_char,1.0,0.5,emotion_aware,0.6226415094339622,0.6226415094339622,0.6326530612244898,0.5849056603773585,0.6078431372549019,0.6221033868092691
factors_finance,1,11,1,linear_svm,word_char,1.0,1.0,emotion_aware,0.6132075471698113,0.6132075471698113,0.62,0.5849056603773585,0.6019417475728155,0.6128974792909949
factors_finance,1,11,1,linear_svm,word_char,10.0,0.0,text_only,0.5849056603773585,0.5849056603773585,0.5918367346938775,0.5471698113207547,0.5686274509803921,0.584313725490196
factors_finance,1,11,1,linear_svm,word_char,10.0,0.05,emotion_aware,0.6037735849056604,0.6037735849056604,0.6078431372549019,0.5849056603773585,0.5961538461538461,0.6036324786324787
factors_finance,1,11,1,linear_svm,word_char,10.0,0.1,emotion_aware,0.6132075471698113,0.6132075471698113,0.625,0.5660377358490566,0.594059405940594,0.6123450182856123
factors_finance,1,11,1,linear_svm,word_char,10.0,0.25,emotion_aware,0.5943396226415094,0.5943396226415094,0.5925925925925926,0.6037735849056604,0.5981308411214953,0.5943035157988429
factors_finance,1,11,1,linear_svm,word_char,10.0,0.5,emotion_aware,0.6037735849056604,0.6037735849056604,0.6078431372549019,0.5849056603773585,0.5961538461538461,0.6036324786324787
factors_finance,1,11,1,linear_svm,word_char,10.0,1.0,emotion_aware,0.6037735849056604,0.6037735849056604,0.6078431372549019,0.5849056603773585,0.5961538461538461,0.6036324786324787
factors_finance,1,11,2,logistic_regression,word,0.1,0.0,text_only,0.6634615384615384,0.6634615384615385,0.6808510638297872,0.6153846153846154,0.6464646464646465,0.662681864516727
factors_finance,1,11,2,logistic_regression,word,0.1,0.05,emotion_aware,0.6826923076923077,0.6826923076923077,0.6938775510204082,0.6538461538461539,0.6732673267326733,0.6824280558897011
factors_finance,1,11,2,logistic_regression,word,0.1,0.1,emotion_aware,0.6346153846153846,0.6346153846153846,0.6458333333333334,0.5961538461538461,0.62,0.634074074074074
factors_finance,1,11,2,logistic_regression,word,0.1,0.25,emotion_aware,0.5865384615384616,0.5865384615384615,0.5957446808510638,0.5384615384615384,0.5656565656565656,0.5855805764062645
factors_finance,1,11,2,logistic_regression,word,0.1,0.5,emotion_aware,0.6057692307692307,0.6057692307692308,0.6222222222222222,0.5384615384615384,0.5773195876288659,0.6039751091297483
factors_finance,1,11,2,logistic_regression,word,0.1,1.0,emotion_aware,0.6153846153846154,0.6153846153846154,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.6130952380952381
factors_finance,1,11,2,logistic_regression,word,1.0,0.0,text_only,0.6923076923076923,0.6923076923076923,0.7083333333333334,0.6538461538461539,0.68,0.6918518518518519
factors_finance,1,11,2,logistic_regression,word,1.0,0.05,emotion_aware,0.6634615384615384,0.6634615384615385,0.6666666666666666,0.6538461538461539,0.6601941747572816,0.6634304207119741
factors_finance,1,11,2,logistic_regression,word,1.0,0.1,emotion_aware,0.6634615384615384,0.6634615384615385,0.6666666666666666,0.6538461538461539,0.6601941747572816,0.6634304207119741
factors_finance,1,11,2,logistic_regression,word,1.0,0.25,emotion_aware,0.6923076923076923,0.6923076923076923,0.717391304347826,0.6346153846153846,0.673469387755102,0.6912801484230056
factors_finance,1,11,2,logistic_regression,word,1.0,0.5,emotion_aware,0.6634615384615384,0.6634615384615384,0.6888888888888889,0.5961538461538461,0.6391752577319587,0.6619299712083218
factors_finance,1,11,2,logistic_regression,word,1.0,1.0,emotion_aware,0.6730769230769231,0.6730769230769231,0.6956521739130435,0.6153846153846154,0.6530612244897959,0.6719851576994433
factors_finance,1,11,2,logistic_regression,word,10.0,0.0,text_only,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
factors_finance,1,11,2,logistic_regression,word,10.0,0.05,emotion_aware,0.6346153846153846,0.6346153846153846,0.6296296296296297,0.6538461538461539,0.6415094339622641,0.6344802071772104
factors_finance,1,11,2,logistic_regression,word,10.0,0.1,emotion_aware,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.6346153846153846
factors_finance,1,11,2,logistic_regression,word,10.0,0.25,emotion_aware,0.6730769230769231,0.6730769230769231,0.68,0.6538461538461539,0.6666666666666666,0.6729559748427673
factors_finance,1,11,2,logistic_regression,word,10.0,0.5,emotion_aware,0.6730769230769231,0.6730769230769231,0.68,0.6538461538461539,0.6666666666666666,0.6729559748427673
factors_finance,1,11,2,logistic_regression,word,10.0,1.0,emotion_aware,0.6730769230769231,0.6730769230769231,0.68,0.6538461538461539,0.6666666666666666,0.6729559748427673
factors_finance,1,11,2,logistic_regression,word_char,0.1,0.0,text_only,0.6538461538461539,0.6538461538461539,0.6666666666666666,0.6153846153846154,0.64,0.6533333333333333
factors_finance,1,11,2,logistic_regression,word_char,0.1,0.05,emotion_aware,0.6923076923076923,0.6923076923076923,0.7,0.6730769230769231,0.6862745098039216,0.6921938586755456
