dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,6,66,1,text_only,6,1-1,2,10.0,0.5552653325397147,0.5552884615384616,False
factors_finance,6,66,1,text_only,7,1-2,1,0.1,0.5910058295549181,0.5913461538461539,True
factors_finance,6,66,1,text_only,8,1-2,1,1.0,0.5816437406080222,0.5817307692307692,False
factors_finance,6,66,1,text_only,9,1-2,1,10.0,0.5816920943134536,0.5817307692307692,False
factors_finance,6,66,1,text_only,10,1-2,2,0.1,0.5525122605718515,0.5528846153846154,False
factors_finance,6,66,1,text_only,11,1-2,2,1.0,0.5670575175189065,0.5673076923076923,False
factors_finance,6,66,1,text_only,12,1-2,2,10.0,0.548035136384651,0.5480769230769231,False
factors_finance,6,66,1,emotion_aware,1,1-1,1,0.1,0.5635697600955213,0.5649038461538461,False
factors_finance,6,66,1,emotion_aware,2,1-1,1,1.0,0.592712104973496,0.59375,False
factors_finance,6,66,1,emotion_aware,3,1-1,1,10.0,0.5961165048543688,0.5961538461538461,False
factors_finance,6,66,1,emotion_aware,4,1-1,2,0.1,0.5752639517345399,0.5769230769230769,False
factors_finance,6,66,1,emotion_aware,5,1-1,2,1.0,0.6101353696633114,0.6105769230769231,False
factors_finance,6,66,1,emotion_aware,6,1-1,2,10.0,0.574398723751062,0.5745192307692308,False
factors_finance,6,66,1,emotion_aware,7,1-2,1,0.1,0.561038961038961,0.5625,False
factors_finance,6,66,1,emotion_aware,8,1-2,1,1.0,0.592712104973496,0.59375,False
factors_finance,6,66,1,emotion_aware,9,1-2,1,10.0,0.6127995375054198,0.6129807692307692,True
factors_finance,6,66,1,emotion_aware,10,1-2,2,0.1,0.5749976780904615,0.5769230769230769,False
factors_finance,6,66,1,emotion_aware,11,1-2,2,1.0,0.6006292218006848,0.6009615384615384,False
factors_finance,6,66,1,emotion_aware,12,1-2,2,10.0,0.5790325844970654,0.5793269230769231,False
factors_finance,6,66,2,text_only,1,1-1,1,0.1,0.5717090538583507,0.5717703349282297,False
factors_finance,6,66,2,text_only,2,1-1,1,1.0,0.5836939350230098,0.5837320574162679,False
factors_finance,6,66,2,text_only,3,1-1,1,10.0,0.5621383064585372,0.562200956937799,False
factors_finance,6,66,2,text_only,4,1-1,2,0.1,0.5691313908741067,0.569377990430622,False
factors_finance,6,66,2,text_only,5,1-1,2,1.0,0.569220199244246,0.569377990430622,False
factors_finance,6,66,2,text_only,6,1-1,2,10.0,0.5621383064585372,0.562200956937799,False
factors_finance,6,66,2,text_only,7,1-2,1,0.1,0.5906255906255906,0.5909090909090908,False
factors_finance,6,66,2,text_only,8,1-2,1,1.0,0.5907943323314727,0.5909090909090908,False
factors_finance,6,66,2,text_only,9,1-2,1,10.0,0.5908505486579774,0.5909090909090909,True
factors_finance,6,66,2,text_only,10,1-2,2,0.1,0.5857236974019651,0.5861244019138756,False
factors_finance,6,66,2,text_only,11,1-2,2,1.0,0.5857236974019651,0.5861244019138756,False
factors_finance,6,66,2,text_only,12,1-2,2,10.0,0.5573529327586306,0.5574162679425837,False
factors_finance,6,66,2,emotion_aware,1,1-1,1,0.1,0.5423051566486083,0.5430622009569378,False
factors_finance,6,66,2,emotion_aware,2,1-1,1,1.0,0.5974963890226288,0.5980861244019139,False
factors_finance,6,66,2,emotion_aware,3,1-1,1,10.0,0.5764362387290682,0.5765550239234449,False
factors_finance,6,66,2,emotion_aware,4,1-1,2,0.1,0.5446100917431193,0.5454545454545454,False
factors_finance,6,66,2,emotion_aware,5,1-1,2,1.0,0.6070798083316138,0.6076555023923444,False
factors_finance,6,66,2,emotion_aware,6,1-1,2,10.0,0.5764362387290682,0.5765550239234449,False
factors_finance,6,66,2,emotion_aware,7,1-2,1,0.1,0.5475335475335475,0.5478468899521531,False
factors_finance,6,66,2,emotion_aware,8,1-2,1,1.0,0.5900621118012422,0.5909090909090908,False
factors_finance,6,66,2,emotion_aware,9,1-2,1,10.0,0.6147244883354802,0.6148325358851674,True
factors_finance,6,66,2,emotion_aware,10,1-2,2,0.1,0.5444115554943668,0.5454545454545454,False
factors_finance,6,66,2,emotion_aware,11,1-2,2,1.0,0.6090611247224342,0.6100478468899522,False
factors_finance,6,66,2,emotion_aware,12,1-2,2,10.0,0.588054638797213,0.5885167464114833,False
factors_finance,6,66,3,text_only,1,1-1,1,0.1,0.6124046981248712,0.6124401913875599,False
factors_finance,6,66,3,text_only,2,1-1,1,1.0,0.6145656145656146,0.6148325358851674,False
factors_finance,6,66,3,text_only,3,1-1,1,10.0,0.6098669857938767,0.6100478468899522,False
factors_finance,6,66,3,text_only,4,1-1,2,0.1,0.6218710637810603,0.6220095693779905,False
factors_finance,6,66,3,text_only,5,1-1,2,1.0,0.6313679677478468,0.631578947368421,False
factors_finance,6,66,3,text_only,6,1-1,2,10.0,0.6169091533967236,0.6172248803827751,False
factors_finance,6,66,3,text_only,7,1-2,1,0.1,0.6267600796758019,0.6267942583732058,False
factors_finance,6,66,3,text_only,8,1-2,1,1.0,0.6338686131386861,0.6339712918660287,True
factors_finance,6,66,3,text_only,9,1-2,1,10.0,0.6219316724674848,0.6220095693779903,False
factors_finance,6,66,3,text_only,10,1-2,2,0.1,0.6196150478185471,0.6196172248803828,False
factors_finance,6,66,3,text_only,11,1-2,2,1.0,0.6243825658930258,0.6244019138755981,False
factors_finance,6,66,3,text_only,12,1-2,2,10.0,0.5956914659203425,0.5956937799043063,False
factors_finance,6,66,3,emotion_aware,1,1-1,1,0.1,0.5831212600591512,0.5837320574162679,False
factors_finance,6,66,3,emotion_aware,2,1-1,1,1.0,0.6027252948585824,0.6028708133971292,False
factors_finance,6,66,3,emotion_aware,3,1-1,1,10.0,0.6099384571346786,0.6100478468899522,False
factors_finance,6,66,3,emotion_aware,4,1-1,2,0.1,0.5809343759846466,0.5813397129186603,False
factors_finance,6,66,3,emotion_aware,5,1-1,2,1.0,0.6195976304266949,0.6196172248803828,False
factors_finance,6,66,3,emotion_aware,6,1-1,2,10.0,0.5932921245421245,0.5933014354066986,False
factors_finance,6,66,3,emotion_aware,7,1-2,1,0.1,0.5831212600591512,0.5837320574162679,False
factors_finance,6,66,3,emotion_aware,8,1-2,1,1.0,0.6124046981248712,0.6124401913875599,False
factors_finance,6,66,3,emotion_aware,9,1-2,1,10.0,0.6124313186813187,0.6124401913875598,False
factors_finance,6,66,3,emotion_aware,10,1-2,2,0.1,0.5832645764576457,0.5837320574162679,False
factors_finance,6,66,3,emotion_aware,11,1-2,2,1.0,0.6123603224033706,0.6124401913875599,False
factors_finance,6,66,3,emotion_aware,12,1-2,2,10.0,0.6334993323743976,0.6339712918660287,True
factors_finance,6,66,4,text_only,1,1-1,1,0.1,0.581049581049581,0.5813397129186603,False
factors_finance,6,66,4,text_only,2,1-1,1,1.0,0.5813373167814198,0.5813397129186604,False
factors_finance,6,66,4,text_only,3,1-1,1,10.0,0.5885167464114832,0.5885167464114832,False
factors_finance,6,66,4,text_only,4,1-1,2,0.1,0.5740066414748655,0.5741626794258373,False
factors_finance,6,66,4,text_only,5,1-1,2,1.0,0.5765526004017788,0.5765550239234449,False
factors_finance,6,66,4,text_only,6,1-1,2,10.0,0.5693385534720792,0.569377990430622,False
factors_finance,6,66,4,text_only,7,1-2,1,0.1,0.5715717205957296,0.5717703349282297,False
factors_finance,6,66,4,text_only,8,1-2,1,1.0,0.5716502075282668,0.5717703349282297,False
factors_finance,6,66,4,text_only,9,1-2,1,10.0,0.5908505486579774,0.5909090909090909,False
factors_finance,6,66,4,text_only,10,1-2,2,0.1,0.5928447011367803,0.5933014354066986,False
factors_finance,6,66,4,text_only,11,1-2,2,1.0,0.5858375858375858,0.5861244019138756,False
factors_finance,6,66,4,text_only,12,1-2,2,10.0,0.6052066697576975,0.6052631578947368,True
factors_finance,6,66,4,emotion_aware,1,1-1,1,0.1,0.5713557331500101,0.5717703349282297,False
factors_finance,6,66,4,emotion_aware,2,1-1,1,1.0,0.5783295504046587,0.5789473684210527,False
factors_finance,6,66,4,emotion_aware,3,1-1,1,10.0,0.5811455368952663,0.5813397129186604,False
factors_finance,6,66,4,emotion_aware,4,1-1,2,0.1,0.573811433153855,0.5741626794258373,False
factors_finance,6,66,4,emotion_aware,5,1-1,2,1.0,0.5708837310667974,0.5717703349282297,False
factors_finance,6,66,4,emotion_aware,6,1-1,2,10.0,0.5740749221469134,0.5741626794258373,False
factors_finance,6,66,4,emotion_aware,7,1-2,1,0.1,0.5687461310956737,0.569377990430622,False
factors_finance,6,66,4,emotion_aware,8,1-2,1,1.0,0.5674370472576751,0.569377990430622,False
factors_finance,6,66,4,emotion_aware,9,1-2,1,10.0,0.5896667527770603,0.5909090909090909,True
factors_finance,6,66,4,emotion_aware,10,1-2,2,0.1,0.5614756212915986,0.562200956937799,False
factors_finance,6,66,4,emotion_aware,11,1-2,2,1.0,0.5610931645656776,0.562200956937799,False
factors_finance,6,66,4,emotion_aware,12,1-2,2,10.0,0.5835795259361044,0.5837320574162679,False
factors_finance,6,66,5,text_only,1,1-1,1,0.1,0.5825757575757575,0.5837320574162679,False
factors_finance,6,66,5,text_only,2,1-1,1,1.0,0.5806460859345888,0.5813397129186604,False
factors_finance,6,66,5,text_only,3,1-1,1,10.0,0.5879129697136438,0.5885167464114833,False
factors_finance,6,66,5,text_only,4,1-1,2,0.1,0.5927046793681363,0.5933014354066986,True
factors_finance,6,66,5,text_only,5,1-1,2,1.0,0.5835795259361044,0.5837320574162679,False
factors_finance,6,66,5,text_only,6,1-1,2,10.0,0.5666855666855667,0.5669856459330144,False
factors_finance,6,66,5,text_only,7,1-2,1,0.1,0.5834723767148684,0.5885167464114832,False
factors_finance,6,66,5,text_only,8,1-2,1,1.0,0.5742296918767507,0.5789473684210527,False
factors_finance,6,66,5,text_only,9,1-2,1,10.0,0.5742296918767507,0.5789473684210527,False
factors_finance,6,66,5,text_only,10,1-2,2,0.1,0.5802803486283803,0.5813397129186603,False
factors_finance,6,66,5,text_only,11,1-2,2,1.0,0.5779812303526766,0.5789473684210527,False
factors_finance,6,66,5,text_only,12,1-2,2,10.0,0.5593142647598093,0.5598086124401913,False
factors_finance,6,66,5,emotion_aware,1,1-1,1,0.1,0.5526085338980625,0.5526315789473684,False
factors_finance,6,66,5,emotion_aware,2,1-1,1,1.0,0.5854387020953364,0.5861244019138756,False
factors_finance,6,66,5,emotion_aware,3,1-1,1,10.0,0.6002931694943399,0.6004784688995215,False
factors_finance,6,66,5,emotion_aware,4,1-1,2,0.1,0.5454441391941391,0.5454545454545454,False
factors_finance,6,66,5,emotion_aware,5,1-1,2,1.0,0.5714735714735715,0.5717703349282297,False
factors_finance,6,66,5,emotion_aware,6,1-1,2,10.0,0.6004212960577908,0.6004784688995215,True
factors_finance,6,66,5,emotion_aware,7,1-2,1,0.1,0.5454441391941391,0.5454545454545454,False
factors_finance,6,66,5,emotion_aware,8,1-2,1,1.0,0.5683898946788739,0.569377990430622,False
factors_finance,6,66,5,emotion_aware,9,1-2,1,10.0,0.5869185512042654,0.5885167464114832,False
factors_finance,6,66,5,emotion_aware,10,1-2,2,0.1,0.5478235984317317,0.5478468899521531,False
factors_finance,6,66,5,emotion_aware,11,1-2,2,1.0,0.5879129697136438,0.5885167464114833,False
factors_finance,6,66,5,emotion_aware,12,1-2,2,10.0,0.5664273147697121,0.5669856459330144,False
factors_finance,7,77,1,text_only,1,1-1,1,0.1,0.5981652755846304,0.5985576923076923,False
factors_finance,7,77,1,text_only,2,1-1,1,1.0,0.5933528836754643,0.59375,False
factors_finance,7,77,1,text_only,3,1-1,1,10.0,0.58157602663707,0.5817307692307692,False
factors_finance,7,77,1,text_only,4,1-1,2,0.1,0.6019277276127842,0.6033653846153846,False
factors_finance,7,77,1,text_only,5,1-1,2,1.0,0.5908827953256971,0.5913461538461539,False
factors_finance,7,77,1,text_only,6,1-1,2,10.0,0.5460202470511748,0.5480769230769231,False
factors_finance,7,77,1,text_only,7,1-2,1,0.1,0.6025362633544689,0.6033653846153846,False
factors_finance,7,77,1,text_only,8,1-2,1,1.0,0.6126024513121288,0.6129807692307693,False
factors_finance,7,77,1,text_only,9,1-2,1,10.0,0.6175210339144765,0.6177884615384616,True
factors_finance,7,77,1,text_only,10,1-2,2,0.1,0.6046635607166864,0.6057692307692308,False
factors_finance,7,77,1,text_only,11,1-2,2,1.0,0.6051851851851852,0.6057692307692308,False
factors_finance,7,77,1,text_only,12,1-2,2,10.0,0.5887498193380547,0.5889423076923077,False
factors_finance,7,77,1,emotion_aware,1,1-1,1,0.1,0.5697090520354801,0.5697115384615384,False
factors_finance,7,77,1,emotion_aware,2,1-1,1,1.0,0.5669473489405015,0.5673076923076923,False
factors_finance,7,77,1,emotion_aware,3,1-1,1,10.0,0.5769132977370963,0.5769230769230769,False
factors_finance,7,77,1,emotion_aware,4,1-1,2,0.1,0.5672676837725381,0.5673076923076923,False
factors_finance,7,77,1,emotion_aware,5,1-1,2,1.0,0.5500413564929694,0.5504807692307693,False
factors_finance,7,77,1,emotion_aware,6,1-1,2,10.0,0.5645994159655361,0.5649038461538461,False
factors_finance,7,77,1,emotion_aware,7,1-2,1,0.1,0.5768839574664817,0.5769230769230769,False
factors_finance,7,77,1,emotion_aware,8,1-2,1,1.0,0.5790325844970654,0.5793269230769231,False
factors_finance,7,77,1,emotion_aware,9,1-2,1,10.0,0.574398723751062,0.5745192307692308,False
factors_finance,7,77,1,emotion_aware,10,1-2,2,0.1,0.574516772124469,0.5745192307692307,False
factors_finance,7,77,1,emotion_aware,11,1-2,2,1.0,0.5597883597883597,0.5600961538461539,False
factors_finance,7,77,1,emotion_aware,12,1-2,2,10.0,0.5864524332447116,0.5865384615384615,True
factors_finance,7,77,2,text_only,1,1-1,1,0.1,0.5930685358255452,0.5933014354066986,False
factors_finance,7,77,2,text_only,2,1-1,1,1.0,0.5861030821623787,0.5861244019138756,False
factors_finance,7,77,2,text_only,3,1-1,1,10.0,0.5909067495407015,0.5909090909090908,False
factors_finance,7,77,2,text_only,4,1-1,2,0.1,0.5907943323314727,0.5909090909090908,False
factors_finance,7,77,2,text_only,5,1-1,2,1.0,0.588507326007326,0.5885167464114833,False
factors_finance,7,77,2,text_only,6,1-1,2,10.0,0.6124401913875598,0.6124401913875598,True
factors_finance,7,77,2,text_only,7,1-2,1,0.1,0.6021330275229357,0.6028708133971292,False
factors_finance,7,77,2,text_only,8,1-2,1,1.0,0.5903816067713855,0.5909090909090909,False
factors_finance,7,77,2,text_only,9,1-2,1,10.0,0.5955062613445715,0.5956937799043063,False
factors_finance,7,77,2,text_only,10,1-2,2,0.1,0.6073318822316417,0.6076555023923444,False
factors_finance,7,77,2,text_only,11,1-2,2,1.0,0.5976347634763477,0.5980861244019138,False
factors_finance,7,77,2,text_only,12,1-2,2,10.0,0.5980032973071991,0.5980861244019139,False
factors_finance,7,77,2,emotion_aware,1,1-1,1,0.1,0.5595565328935312,0.5598086124401914,False
factors_finance,7,77,2,emotion_aware,2,1-1,1,1.0,0.5977546110665597,0.5980861244019139,False
factors_finance,7,77,2,emotion_aware,3,1-1,1,10.0,0.5956359223578841,0.5956937799043063,False
factors_finance,7,77,2,emotion_aware,4,1-1,2,0.1,0.5595565328935312,0.5598086124401914,False
factors_finance,7,77,2,emotion_aware,5,1-1,2,1.0,0.6090611247224342,0.6100478468899522,False
factors_finance,7,77,2,emotion_aware,6,1-1,2,10.0,0.5932921245421245,0.5933014354066986,False
factors_finance,7,77,2,emotion_aware,7,1-2,1,0.1,0.5548608725523876,0.5550239234449761,False
factors_finance,7,77,2,emotion_aware,8,1-2,1,1.0,0.5736844517785111,0.5741626794258373,False
factors_finance,7,77,2,emotion_aware,9,1-2,1,10.0,0.6165137614678899,0.6172248803827751,True
factors_finance,7,77,2,emotion_aware,10,1-2,2,0.1,0.552424087996656,0.5526315789473684,False
factors_finance,7,77,2,emotion_aware,11,1-2,2,1.0,0.5927046793681363,0.5933014354066986,False
factors_finance,7,77,2,emotion_aware,12,1-2,2,10.0,0.6002931694943399,0.6004784688995215,False
factors_finance,7,77,3,text_only,1,1-1,1,0.1,0.5900621118012422,0.5909090909090908,False
factors_finance,7,77,3,text_only,2,1-1,1,1.0,0.581049581049581,0.5813397129186603,False
factors_finance,7,77,3,text_only,3,1-1,1,10.0,0.5692892471148562,0.569377990430622,False
factors_finance,7,77,3,text_only,4,1-1,2,0.1,0.5591627117866886,0.5598086124401913,False
factors_finance,7,77,3,text_only,5,1-1,2,1.0,0.5572109961464244,0.5574162679425838,False
factors_finance,7,77,3,text_only,6,1-1,2,10.0,0.5259250773284454,0.5263157894736842,False
factors_finance,7,77,3,text_only,7,1-2,1,0.1,0.5919562670831706,0.5933014354066986,True
factors_finance,7,77,3,text_only,8,1-2,1,1.0,0.5779812303526766,0.5789473684210527,False
factors_finance,7,77,3,text_only,9,1-2,1,10.0,0.5821152785438499,0.5837320574162679,False
factors_finance,7,77,3,text_only,10,1-2,2,0.1,0.5779812303526766,0.5789473684210527,False
factors_finance,7,77,3,text_only,11,1-2,2,1.0,0.5521984474807368,0.5526315789473684,False
factors_finance,7,77,3,text_only,12,1-2,2,10.0,0.5402909840760683,0.5406698564593302,False
factors_finance,7,77,3,emotion_aware,1,1-1,1,0.1,0.5752690949797641,0.5765550239234449,False
factors_finance,7,77,3,emotion_aware,2,1-1,1,1.0,0.5869185512042654,0.5885167464114832,False
factors_finance,7,77,3,emotion_aware,3,1-1,1,10.0,0.5708837310667974,0.5717703349282297,False
factors_finance,7,77,3,emotion_aware,4,1-1,2,0.1,0.5848675335112948,0.5861244019138756,False
factors_finance,7,77,3,emotion_aware,5,1-1,2,1.0,0.5818558123490859,0.5837320574162679,False
factors_finance,7,77,3,emotion_aware,6,1-1,2,10.0,0.5547691039032435,0.5550239234449761,False
factors_finance,7,77,3,emotion_aware,7,1-2,1,0.1,0.5754835526127047,0.5765550239234449,False
factors_finance,7,77,3,emotion_aware,8,1-2,1,1.0,0.5852675166176311,0.5861244019138756,False
factors_finance,7,77,3,emotion_aware,9,1-2,1,10.0,0.5931580614507443,0.5956937799043063,True
factors_finance,7,77,3,emotion_aware,10,1-2,2,0.1,0.5850771446440559,0.5861244019138756,False
factors_finance,7,77,3,emotion_aware,11,1-2,2,1.0,0.5821152785438499,0.5837320574162679,False
factors_finance,7,77,3,emotion_aware,12,1-2,2,10.0,0.5541972477064221,0.5550239234449761,False
factors_finance,7,77,4,text_only,1,1-1,1,0.1,0.6050800776441083,0.605263157894737,False
factors_finance,7,77,4,text_only,2,1-1,1,1.0,0.6172161172161172,0.6172248803827751,False
factors_finance,7,77,4,text_only,3,1-1,1,10.0,0.631578947368421,0.631578947368421,True
factors_finance,7,77,4,text_only,4,1-1,2,0.1,0.5884319472430848,0.5885167464114833,False
factors_finance,7,77,4,text_only,5,1-1,2,1.0,0.5717678840221379,0.5717703349282297,False
factors_finance,7,77,4,text_only,6,1-1,2,10.0,0.5692892471148562,0.569377990430622,False
factors_finance,7,77,4,text_only,7,1-2,1,0.1,0.5980032973071991,0.5980861244019139,False
factors_finance,7,77,4,text_only,8,1-2,1,1.0,0.6099920434576043,0.6100478468899522,False
factors_finance,7,77,4,text_only,9,1-2,1,10.0,0.6124313186813187,0.6124401913875598,False
factors_finance,7,77,4,text_only,10,1-2,2,0.1,0.573811433153855,0.5741626794258373,False
factors_finance,7,77,4,text_only,11,1-2,2,1.0,0.5668641763274653,0.5669856459330144,False
factors_finance,7,77,4,text_only,12,1-2,2,10.0,0.569377990430622,0.569377990430622,False
factors_finance,7,77,4,emotion_aware,1,1-1,1,0.1,0.5310575360029306,0.5311004784688995,False
factors_finance,7,77,4,emotion_aware,2,1-1,1,1.0,0.5550239234449761,0.5550239234449761,False
factors_finance,7,77,4,emotion_aware,3,1-1,1,10.0,0.5836939350230098,0.5837320574162679,False
factors_finance,7,77,4,emotion_aware,4,1-1,2,0.1,0.5263049450549451,0.5263157894736842,False
factors_finance,7,77,4,emotion_aware,5,1-1,2,1.0,0.5717678840221379,0.5717703349282297,False
factors_finance,7,77,4,emotion_aware,6,1-1,2,10.0,0.566983167642497,0.5669856459330143,False
factors_finance,7,77,4,emotion_aware,7,1-2,1,0.1,0.531003846858399,0.5311004784688995,False
factors_finance,7,77,4,emotion_aware,8,1-2,1,1.0,0.5621784048307243,0.562200956937799,False
factors_finance,7,77,4,emotion_aware,9,1-2,1,10.0,0.5909067495407015,0.5909090909090908,True
factors_finance,7,77,4,emotion_aware,10,1-2,2,0.1,0.519069943159377,0.5191387559808612,False
factors_finance,7,77,4,emotion_aware,11,1-2,2,1.0,0.5789377289377289,0.5789473684210527,False
factors_finance,7,77,4,emotion_aware,12,1-2,2,10.0,0.5645933014354066,0.5645933014354066,False
factors_finance,7,77,5,text_only,1,1-1,1,0.1,0.5836939350230098,0.5837320574162679,False
factors_finance,7,77,5,text_only,2,1-1,1,1.0,0.5955062613445715,0.5956937799043063,False
factors_finance,7,77,5,text_only,3,1-1,1,10.0,0.6050800776441083,0.605263157894737,False
factors_finance,7,77,5,text_only,4,1-1,2,0.1,0.5813373167814198,0.5813397129186604,False
factors_finance,7,77,5,text_only,5,1-1,2,1.0,0.5980493165739404,0.5980861244019138,False
factors_finance,7,77,5,text_only,6,1-1,2,10.0,0.5980032973071991,0.5980861244019139,False
factors_finance,7,77,5,text_only,7,1-2,1,0.1,0.6147244883354802,0.6148325358851674,False
factors_finance,7,77,5,text_only,8,1-2,1,1.0,0.6076465201465202,0.6076555023923444,False
factors_finance,7,77,5,text_only,9,1-2,1,10.0,0.6099920434576043,0.6100478468899522,False
factors_finance,7,77,5,text_only,10,1-2,2,0.1,0.6076195709412276,0.6076555023923444,False
factors_finance,7,77,5,text_only,11,1-2,2,1.0,0.6243825658930258,0.6244019138755981,True
factors_finance,7,77,5,text_only,12,1-2,2,10.0,0.6052608986796244,0.6052631578947368,False
factors_finance,7,77,5,emotion_aware,1,1-1,1,0.1,0.569022797571314,0.569377990430622,False
factors_finance,7,77,5,emotion_aware,2,1-1,1,1.0,0.6052066697576975,0.6052631578947368,False
factors_finance,7,77,5,emotion_aware,3,1-1,1,10.0,0.6075117370892018,0.6076555023923444,False
factors_finance,7,77,5,emotion_aware,4,1-1,2,0.1,0.5712181731700468,0.5717703349282297,False
factors_finance,7,77,5,emotion_aware,5,1-1,2,1.0,0.612218251786696,0.6124401913875598,False
factors_finance,7,77,5,emotion_aware,6,1-1,2,10.0,0.5955803635322742,0.5956937799043063,False
factors_finance,7,77,5,emotion_aware,7,1-2,1,0.1,0.5595565328935312,0.5598086124401914,False
factors_finance,7,77,5,emotion_aware,8,1-2,1,1.0,0.6072148881554822,0.6076555023923444,False
factors_finance,7,77,5,emotion_aware,9,1-2,1,10.0,0.6195627908574176,0.6196172248803827,True
factors_finance,7,77,5,emotion_aware,10,1-2,2,0.1,0.5712181731700468,0.5717703349282297,False
factors_finance,7,77,5,emotion_aware,11,1-2,2,1.0,0.6118715179861063,0.6124401913875598,False
factors_finance,7,77,5,emotion_aware,12,1-2,2,10.0,0.6096703044885566,0.6100478468899522,False
factors_finance,8,88,1,text_only,1,1-1,1,0.1,0.5669473489405015,0.5673076923076923,False
factors_finance,8,88,1,text_only,2,1-1,1,1.0,0.5743199884376355,0.5745192307692308,False
factors_finance,8,88,1,text_only,3,1-1,1,10.0,0.5574365734637712,0.5576923076923077,False
factors_finance,8,88,1,text_only,4,1-1,2,0.1,0.575736504183761,0.5769230769230769,False
factors_finance,8,88,1,text_only,5,1-1,2,1.0,0.5689917634733485,0.5697115384615385,False
factors_finance,8,88,1,text_only,6,1-1,2,10.0,0.5593602945006859,0.5600961538461539,False
factors_finance,8,88,1,text_only,7,1-2,1,0.1,0.6027019048776676,0.6033653846153846,True
factors_finance,8,88,1,text_only,8,1-2,1,1.0,0.5908827953256971,0.5913461538461539,False
factors_finance,8,88,1,text_only,9,1-2,1,10.0,0.5956959389101006,0.5961538461538461,False
factors_finance,8,88,1,text_only,10,1-2,2,0.1,0.5908827953256971,0.5913461538461539,False
factors_finance,8,88,1,text_only,11,1-2,2,1.0,0.5933528836754643,0.59375,False
factors_finance,8,88,1,text_only,12,1-2,2,10.0,0.5766784615740419,0.5769230769230769,False
factors_finance,8,88,1,emotion_aware,1,1-1,1,0.1,0.5686122295281406,0.5697115384615385,False
factors_finance,8,88,1,emotion_aware,2,1-1,1,1.0,0.5811111111111111,0.5817307692307692,False
factors_finance,8,88,1,emotion_aware,3,1-1,1,10.0,0.5888258856578057,0.5889423076923077,False
factors_finance,8,88,1,emotion_aware,4,1-1,2,0.1,0.561038961038961,0.5625,False
factors_finance,8,88,1,emotion_aware,5,1-1,2,1.0,0.5855805764062645,0.5865384615384615,False
factors_finance,8,88,1,emotion_aware,6,1-1,2,10.0,0.5599715618443184,0.5600961538461537,False
factors_finance,8,88,1,emotion_aware,7,1-2,1,0.1,0.5688120675178783,0.5697115384615385,False
factors_finance,8,88,1,emotion_aware,8,1-2,1,1.0,0.5688120675178783,0.5697115384615385,False
factors_finance,8,88,1,emotion_aware,9,1-2,1,10.0,0.5911949685534592,0.5913461538461539,True
factors_finance,8,88,1,emotion_aware,10,1-2,2,0.1,0.568392193685626,0.5697115384615384,False
factors_finance,8,88,1,emotion_aware,11,1-2,2,1.0,0.5811111111111111,0.5817307692307692,False
factors_finance,8,88,1,emotion_aware,12,1-2,2,10.0,0.5839398757045815,0.5841346153846154,False
factors_finance,8,88,2,text_only,1,1-1,1,0.1,0.6387373722920184,0.638755980861244,False
factors_finance,8,88,2,text_only,2,1-1,1,1.0,0.6387042856570444,0.638755980861244,False
factors_finance,8,88,2,text_only,3,1-1,1,10.0,0.6073318822316417,0.6076555023923444,False
factors_finance,8,88,2,text_only,4,1-1,2,0.1,0.6312750601443464,0.631578947368421,False
factors_finance,8,88,2,text_only,5,1-1,2,1.0,0.650709706959707,0.6507177033492824,False
factors_finance,8,88,2,text_only,6,1-1,2,10.0,0.6196150478185471,0.6196172248803828,False
factors_finance,8,88,2,text_only,7,1-2,1,0.1,0.6504296024745102,0.6507177033492824,False
factors_finance,8,88,2,text_only,8,1-2,1,1.0,0.6552182380570513,0.6555023923444976,True
factors_finance,8,88,2,text_only,9,1-2,1,10.0,0.6404816513761468,0.6411483253588517,False
factors_finance,8,88,2,text_only,10,1-2,2,0.1,0.6424581647004793,0.6435406698564593,False
factors_finance,8,88,2,text_only,11,1-2,2,1.0,0.6384062329924666,0.638755980861244,False
factors_finance,8,88,2,text_only,12,1-2,2,10.0,0.6267857142857143,0.6267942583732058,False
factors_finance,8,88,2,emotion_aware,1,1-1,1,0.1,0.5260445299615173,0.5263157894736842,False
factors_finance,8,88,2,emotion_aware,2,1-1,1,1.0,0.582776898189578,0.5837320574162679,False
factors_finance,8,88,2,emotion_aware,3,1-1,1,10.0,0.6052428240277024,0.6052631578947368,False
factors_finance,8,88,2,emotion_aware,4,1-1,2,0.1,0.5355023484935273,0.5358851674641147,False
factors_finance,8,88,2,emotion_aware,5,1-1,2,1.0,0.5971639017002822,0.5980861244019139,False
factors_finance,8,88,2,emotion_aware,6,1-1,2,10.0,0.6170056807769837,0.6172248803827751,False
factors_finance,8,88,2,emotion_aware,7,1-2,1,0.1,0.5282518403941452,0.5287081339712919,False
factors_finance,8,88,2,emotion_aware,8,1-2,1,1.0,0.5809343759846466,0.5813397129186603,False
factors_finance,8,88,2,emotion_aware,9,1-2,1,10.0,0.6188296829029094,0.6196172248803828,False
factors_finance,8,88,2,emotion_aware,10,1-2,2,0.1,0.5330411618114634,0.5334928229665071,False
factors_finance,8,88,2,emotion_aware,11,1-2,2,1.0,0.5946707366754073,0.5956937799043063,False
