dataset,repetition,seed,model,classifier,representation,C,affect_weight,scope,subset,manipulation_category,rows,detected_misleading,missed_misleading,misleading_recall
factors_finance,3,33,emotion_aware,linear_svm,word,0.1,0.25,subset_category,main,flipping,306,88,218,0.2875816993464052
factors_finance,3,33,emotion_aware,linear_svm,word,0.1,0.25,subset_category,main,numerical,353,108,245,0.3059490084985836
factors_finance,3,33,emotion_aware,linear_svm,word,0.1,0.25,subset_category,main,sentiment,153,65,88,0.42483660130718953
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,overall,all,all,1123,436,687,0.38824577025823687
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,overall_non_sentiment,all,non_sentiment,917,374,543,0.4078516902944384
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset,hard_case,all,123,30,93,0.24390243902439024
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_non_sentiment,hard_case,non_sentiment,70,19,51,0.2714285714285714
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset,main,all,1000,406,594,0.406
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_non_sentiment,main,non_sentiment,847,355,492,0.41912632821723733
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,category,all,causal,231,64,167,0.27705627705627706
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,category,all,flipping,313,139,174,0.4440894568690096
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,category,all,numerical,373,171,202,0.4584450402144772
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,category,all,sentiment,206,62,144,0.30097087378640774
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,hard_case,causal,43,10,33,0.23255813953488372
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,hard_case,numerical,20,7,13,0.35
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,hard_case,sentiment,53,11,42,0.20754716981132076
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,main,causal,188,54,134,0.2872340425531915
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,main,flipping,306,137,169,0.4477124183006536
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,main,numerical,353,164,189,0.46458923512747874
factors_finance,4,44,text_only,logistic_regression,word_char,10.0,,subset_category,main,sentiment,153,51,102,0.3333333333333333
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,overall,all,all,1123,349,774,0.3107747105966162
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,overall_non_sentiment,all,non_sentiment,917,263,654,0.28680479825517996
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset,hard_case,all,123,33,90,0.2682926829268293
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_non_sentiment,hard_case,non_sentiment,70,13,57,0.18571428571428572
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset,main,all,1000,316,684,0.316
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_non_sentiment,main,non_sentiment,847,250,597,0.29515938606847697
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,category,all,causal,231,56,175,0.24242424242424243
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,category,all,flipping,313,91,222,0.29073482428115016
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,category,all,numerical,373,116,257,0.3109919571045576
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,category,all,sentiment,206,86,120,0.4174757281553398
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,hard_case,causal,43,6,37,0.13953488372093023
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,hard_case,numerical,20,5,15,0.25
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,hard_case,sentiment,53,20,33,0.37735849056603776
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,main,causal,188,50,138,0.26595744680851063
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,main,flipping,306,89,217,0.2908496732026144
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,main,numerical,353,111,242,0.31444759206798867
factors_finance,4,44,emotion_aware,logistic_regression,word,1.0,0.25,subset_category,main,sentiment,153,66,87,0.43137254901960786
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,overall,all,all,1123,385,738,0.3428317008014248
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,overall_non_sentiment,all,non_sentiment,917,320,597,0.3489640130861505
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset,hard_case,all,123,25,98,0.2032520325203252
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,17,53,0.24285714285714285
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset,main,all,1000,360,640,0.36
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_non_sentiment,main,non_sentiment,847,303,544,0.3577331759149941
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,category,all,causal,231,67,164,0.29004329004329005
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,category,all,flipping,313,113,200,0.3610223642172524
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,category,all,numerical,373,140,233,0.3753351206434316
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,category,all,sentiment,206,65,141,0.3155339805825243
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,hard_case,causal,43,10,33,0.23255813953488372
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,hard_case,numerical,20,5,15,0.25
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,hard_case,sentiment,53,8,45,0.1509433962264151
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,main,causal,188,57,131,0.30319148936170215
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,main,flipping,306,111,195,0.3627450980392157
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,main,numerical,353,135,218,0.38243626062322944
factors_finance,5,55,text_only,logistic_regression,word_char,0.1,,subset_category,main,sentiment,153,57,96,0.37254901960784315
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,overall,all,all,1123,300,823,0.26714158504007124
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,overall_non_sentiment,all,non_sentiment,917,224,693,0.24427480916030533
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset,hard_case,all,123,33,90,0.2682926829268293
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_non_sentiment,hard_case,non_sentiment,70,15,55,0.21428571428571427
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset,main,all,1000,267,733,0.267
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_non_sentiment,main,non_sentiment,847,209,638,0.24675324675324675
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,category,all,causal,231,48,183,0.2077922077922078
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,category,all,flipping,313,61,252,0.19488817891373802
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,category,all,numerical,373,115,258,0.30831099195710454
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,category,all,sentiment,206,76,130,0.36893203883495146
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,hard_case,causal,43,7,36,0.16279069767441862
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,hard_case,numerical,20,6,14,0.3
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,hard_case,sentiment,53,18,35,0.33962264150943394
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,main,causal,188,41,147,0.21808510638297873
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,main,flipping,306,59,247,0.19281045751633988
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,main,numerical,353,109,244,0.3087818696883853
factors_finance,5,55,emotion_aware,linear_svm,word_char,0.1,1.0,subset_category,main,sentiment,153,58,95,0.3790849673202614
factors_finance,6,66,text_only,linear_svm,word,10.0,,overall,all,all,1123,472,651,0.42030276046304543
factors_finance,6,66,text_only,linear_svm,word,10.0,,overall_non_sentiment,all,non_sentiment,917,395,522,0.430752453653217
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset,hard_case,all,123,41,82,0.3333333333333333
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_non_sentiment,hard_case,non_sentiment,70,23,47,0.32857142857142857
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset,main,all,1000,431,569,0.431
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_non_sentiment,main,non_sentiment,847,372,475,0.43919716646989376
factors_finance,6,66,text_only,linear_svm,word,10.0,,category,all,causal,231,70,161,0.30303030303030304
factors_finance,6,66,text_only,linear_svm,word,10.0,,category,all,flipping,313,156,157,0.4984025559105431
factors_finance,6,66,text_only,linear_svm,word,10.0,,category,all,numerical,373,169,204,0.45308310991957107
factors_finance,6,66,text_only,linear_svm,word,10.0,,category,all,sentiment,206,77,129,0.3737864077669903
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,hard_case,causal,43,12,31,0.27906976744186046
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,hard_case,numerical,20,9,11,0.45
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,hard_case,sentiment,53,18,35,0.33962264150943394
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,main,causal,188,58,130,0.30851063829787234
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,main,flipping,306,154,152,0.5032679738562091
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,main,numerical,353,160,193,0.45325779036827196
factors_finance,6,66,text_only,linear_svm,word,10.0,,subset_category,main,sentiment,153,59,94,0.38562091503267976
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,overall,all,all,1123,351,772,0.31255565449688333
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,overall_non_sentiment,all,non_sentiment,917,279,638,0.3042529989094875
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset,hard_case,all,123,28,95,0.22764227642276422
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_non_sentiment,hard_case,non_sentiment,70,13,57,0.18571428571428572
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset,main,all,1000,323,677,0.323
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_non_sentiment,main,non_sentiment,847,266,581,0.3140495867768595
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,category,all,causal,231,47,184,0.20346320346320346
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,category,all,flipping,313,118,195,0.3769968051118211
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,category,all,numerical,373,114,259,0.30563002680965146
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,category,all,sentiment,206,72,134,0.34951456310679613
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,hard_case,causal,43,6,37,0.13953488372093023
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,hard_case,flipping,7,1,6,0.14285714285714285
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,hard_case,numerical,20,6,14,0.3
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,main,causal,188,41,147,0.21808510638297873
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,main,flipping,306,117,189,0.38235294117647056
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,main,numerical,353,108,245,0.3059490084985836
factors_finance,6,66,emotion_aware,logistic_regression,word,1.0,0.1,subset_category,main,sentiment,153,57,96,0.37254901960784315
factors_finance,7,77,text_only,logistic_regression,word,0.1,,overall,all,all,1123,454,669,0.40427426536064115
factors_finance,7,77,text_only,logistic_regression,word,0.1,,overall_non_sentiment,all,non_sentiment,917,371,546,0.40458015267175573
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset,hard_case,all,123,33,90,0.2682926829268293
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,18,52,0.2571428571428571
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset,main,all,1000,421,579,0.421
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_non_sentiment,main,non_sentiment,847,353,494,0.4167650531286895
factors_finance,7,77,text_only,logistic_regression,word,0.1,,category,all,causal,231,84,147,0.36363636363636365
factors_finance,7,77,text_only,logistic_regression,word,0.1,,category,all,flipping,313,147,166,0.4696485623003195
factors_finance,7,77,text_only,logistic_regression,word,0.1,,category,all,numerical,373,140,233,0.3753351206434316
factors_finance,7,77,text_only,logistic_regression,word,0.1,,category,all,sentiment,206,83,123,0.4029126213592233
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,hard_case,causal,43,11,32,0.2558139534883721
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,hard_case,flipping,7,1,6,0.14285714285714285
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,hard_case,numerical,20,6,14,0.3
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,main,causal,188,73,115,0.3882978723404255
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,main,flipping,306,146,160,0.477124183006536
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,main,numerical,353,134,219,0.37960339943342775
factors_finance,7,77,text_only,logistic_regression,word,0.1,,subset_category,main,sentiment,153,68,85,0.4444444444444444
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,overall,all,all,1123,353,770,0.3143365983971505
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,overall_non_sentiment,all,non_sentiment,917,299,618,0.3260632497273719
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset,hard_case,all,123,22,101,0.17886178861788618
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_non_sentiment,hard_case,non_sentiment,70,15,55,0.21428571428571427
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset,main,all,1000,331,669,0.331
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_non_sentiment,main,non_sentiment,847,284,563,0.33530106257378983
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,category,all,causal,231,50,181,0.21645021645021645
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,category,all,flipping,313,118,195,0.3769968051118211
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,category,all,numerical,373,131,242,0.3512064343163539
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,category,all,sentiment,206,54,152,0.2621359223300971
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,hard_case,causal,43,8,35,0.18604651162790697
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,hard_case,numerical,20,5,15,0.25
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,hard_case,sentiment,53,7,46,0.1320754716981132
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,main,causal,188,42,146,0.22340425531914893
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,main,flipping,306,116,190,0.3790849673202614
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,main,numerical,353,126,227,0.35694050991501414
factors_finance,7,77,emotion_aware,logistic_regression,word_char,1.0,0.05,subset_category,main,sentiment,153,47,106,0.30718954248366015
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,overall,all,all,1123,405,718,0.3606411398040962
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,overall_non_sentiment,all,non_sentiment,917,346,571,0.37731733914940024
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset,hard_case,all,123,28,95,0.22764227642276422
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,20,50,0.2857142857142857
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset,main,all,1000,377,623,0.377
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_non_sentiment,main,non_sentiment,847,326,521,0.38488783943329397
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,category,all,causal,231,62,169,0.2683982683982684
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,category,all,flipping,313,126,187,0.402555910543131
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,category,all,numerical,373,158,215,0.42359249329758714
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,category,all,sentiment,206,59,147,0.28640776699029125
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,hard_case,causal,43,11,32,0.2558139534883721
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,hard_case,numerical,20,7,13,0.35
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,hard_case,sentiment,53,8,45,0.1509433962264151
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,main,causal,188,51,137,0.2712765957446808
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,main,flipping,306,124,182,0.40522875816993464
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,main,numerical,353,151,202,0.42776203966005666
factors_finance,8,88,text_only,logistic_regression,word_char,1.0,,subset_category,main,sentiment,153,51,102,0.3333333333333333
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,overall,all,all,1123,308,815,0.2742653606411398
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,overall_non_sentiment,all,non_sentiment,917,231,686,0.25190839694656486
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset,hard_case,all,123,33,90,0.2682926829268293
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_non_sentiment,hard_case,non_sentiment,70,15,55,0.21428571428571427
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset,main,all,1000,275,725,0.275
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_non_sentiment,main,non_sentiment,847,216,631,0.2550177095631641
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,category,all,causal,231,50,181,0.21645021645021645
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,category,all,flipping,313,64,249,0.20447284345047922
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,category,all,numerical,373,117,256,0.3136729222520107
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,category,all,sentiment,206,77,129,0.3737864077669903
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,hard_case,causal,43,7,36,0.16279069767441862
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,hard_case,flipping,7,2,5,0.2857142857142857
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,hard_case,numerical,20,6,14,0.3
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,hard_case,sentiment,53,18,35,0.33962264150943394
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,main,causal,188,43,145,0.22872340425531915
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,main,flipping,306,62,244,0.20261437908496732
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,main,numerical,353,111,242,0.31444759206798867
factors_finance,8,88,emotion_aware,logistic_regression,word_char,1.0,0.5,subset_category,main,sentiment,153,59,94,0.38562091503267976
factors_finance,9,99,text_only,linear_svm,word,1.0,,overall,all,all,1123,432,691,0.3846838824577026
factors_finance,9,99,text_only,linear_svm,word,1.0,,overall_non_sentiment,all,non_sentiment,917,362,555,0.39476553980370777
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset,hard_case,all,123,33,90,0.2682926829268293
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,17,53,0.24285714285714285
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset,main,all,1000,399,601,0.399
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_non_sentiment,main,non_sentiment,847,345,502,0.40731995277449823
factors_finance,9,99,text_only,linear_svm,word,1.0,,category,all,causal,231,59,172,0.2554112554112554
factors_finance,9,99,text_only,linear_svm,word,1.0,,category,all,flipping,313,143,170,0.45686900958466453
factors_finance,9,99,text_only,linear_svm,word,1.0,,category,all,numerical,373,160,213,0.4289544235924933
factors_finance,9,99,text_only,linear_svm,word,1.0,,category,all,sentiment,206,70,136,0.33980582524271846
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,hard_case,causal,43,9,34,0.20930232558139536
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,hard_case,flipping,7,1,6,0.14285714285714285
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,hard_case,numerical,20,7,13,0.35
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,hard_case,sentiment,53,16,37,0.3018867924528302
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,main,causal,188,50,138,0.26595744680851063
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,main,flipping,306,142,164,0.46405228758169936
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,main,numerical,353,153,200,0.43342776203966005
factors_finance,9,99,text_only,linear_svm,word,1.0,,subset_category,main,sentiment,153,54,99,0.35294117647058826
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,overall,all,all,1123,381,742,0.3392698130008905
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,overall_non_sentiment,all,non_sentiment,917,319,598,0.3478735005452563
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset,hard_case,all,123,29,94,0.23577235772357724
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset,main,all,1000,352,648,0.352
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_non_sentiment,main,non_sentiment,847,303,544,0.3577331759149941
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,category,all,causal,231,50,181,0.21645021645021645
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,category,all,flipping,313,135,178,0.43130990415335463
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,category,all,numerical,373,134,239,0.35924932975871315
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,category,all,sentiment,206,62,144,0.30097087378640774
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,hard_case,causal,43,8,35,0.18604651162790697
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,hard_case,flipping,7,1,6,0.14285714285714285
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,hard_case,numerical,20,7,13,0.35
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,hard_case,sentiment,53,13,40,0.24528301886792453
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,main,causal,188,42,146,0.22340425531914893
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,main,flipping,306,134,172,0.43790849673202614
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,main,numerical,353,127,226,0.3597733711048159
factors_finance,9,99,emotion_aware,logistic_regression,word,10.0,0.05,subset_category,main,sentiment,153,49,104,0.3202614379084967
factors_finance,10,110,text_only,linear_svm,word,0.1,,overall,all,all,1123,454,669,0.40427426536064115
factors_finance,10,110,text_only,linear_svm,word,0.1,,overall_non_sentiment,all,non_sentiment,917,373,544,0.40676117775354415
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset,hard_case,all,123,28,95,0.22764227642276422
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset,main,all,1000,426,574,0.426
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_non_sentiment,main,non_sentiment,847,357,490,0.4214876033057851
factors_finance,10,110,text_only,linear_svm,word,0.1,,category,all,causal,231,77,154,0.3333333333333333
factors_finance,10,110,text_only,linear_svm,word,0.1,,category,all,flipping,313,146,167,0.46645367412140576
factors_finance,10,110,text_only,linear_svm,word,0.1,,category,all,numerical,373,150,223,0.40214477211796246
factors_finance,10,110,text_only,linear_svm,word,0.1,,category,all,sentiment,206,81,125,0.3932038834951456
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,hard_case,causal,43,9,34,0.20930232558139536
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,hard_case,flipping,7,1,6,0.14285714285714285
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,hard_case,numerical,20,6,14,0.3
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,hard_case,sentiment,53,12,41,0.22641509433962265
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,main,causal,188,68,120,0.3617021276595745
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,main,flipping,306,145,161,0.4738562091503268
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,main,numerical,353,144,209,0.40793201133144474
factors_finance,10,110,text_only,linear_svm,word,0.1,,subset_category,main,sentiment,153,69,84,0.45098039215686275
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,overall,all,all,1123,365,758,0.3250222617987533
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,overall_non_sentiment,all,non_sentiment,917,300,617,0.3271537622682661
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset,hard_case,all,123,27,96,0.21951219512195122
